 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0011136557	0.0006896104	0.0009910616	0.0127299065	0.009336984	0.017347064	0.008250946	0.014184453	0.21659023	0.3742222	0.34454387
a31	0.0284163	0.02676703	0.08776667	0.38025105	0.046358928	0.050641377	0.23303474	0.12380839	0.00027866825	0.004335738	0.018341038
a20	0.004753754	0.007920102	0.0008911865	0.009544987	0.0067740274	0.11927908	0.77746946	0.07215514	2.850815e-05	0.001178946	4.807031e-06
a46	0.07352286	0.5212817	0.0320823	0.04919809	0.00804638	0.0051024645	0.11127839	0.1660009	0.0024133779	0.027803764	0.0032698216
a10	0.055751167	0.28755075	0.0472225	0.06133764	0.009867393	0.005109147	0.15359972	0.3084878	0.016171375	0.03771676	0.017185733
a17	0.069659494	0.27333227	0.02927656	0.038389727	0.008262425	0.008339062	0.1286413	0.36036345	0.011087348	0.04108025	0.03156817
a31	0.05275678	0.08146558	0.02621959	0.027922297	0.06672371	0.12670922	0.22545253	0.12042989	0.08950657	0.090398125	0.09241574
a20	0.093859054	0.33027658	0.1068108	0.026676623	0.0060703494	0.043479357	0.16039522	0.13533677	0.0047499132	0.06323049	0.029114814
a8	0.03080187	0.02863104	0.022709146	0.07463225	0.081507735	0.47817713	0.08351619	0.009949429	0.043337133	0.08205423	0.064683884
a20	0.14310841	0.5024539	0.027294416	0.031956784	0.05944157	0.096427724	0.05138934	0.008936407	0.022083906	0.02825504	0.02865249
a31	0.1121049	0.21312457	0.042494547	0.032612007	0.087444216	0.35975495	0.061228395	0.0040301094	0.023877459	0.036466427	0.02686241
a39	0.22532147	0.39355192	0.055853263	0.017093811	0.0030981377	0.025749052	0.124156244	0.0505222	0.0063142	0.07887765	0.019462094
a31	0.08156277	0.07215869	0.026943682	0.07018327	0.059264712	0.24320298	0.037260193	0.017970009	0.07676316	0.13605888	0.17863159
a33	0.02816887	0.059176646	0.04004161	0.13824403	0.05057073	0.1230416	0.23052466	0.14722712	0.023983566	0.09770155	0.061319683
a31	0.16654861	0.13049208	0.037196554	0.06949496	0.05321589	0.13634926	0.027363583	0.025905542	0.087171696	0.11046851	0.1557933
a18	0.0068334546	0.00930965	0.010814121	0.08131821	0.054397386	0.07202223	0.060063988	0.11428641	0.06823754	0.22441801	0.298299
a31	0.17365009	0.20785414	0.055771228	0.10209257	0.080920845	0.114384286	0.03902217	0.05071398	0.07162411	0.04745962	0.056506943
a23	0.013872089	0.019163813	0.017402386	0.06936918	0.048383363	0.056278866	0.0283413	0.13716523	0.099275075	0.16199821	0.34875044
a31	0.11470433	0.16296151	0.06338261	0.17035244	0.11090819	0.09576177	0.03542324	0.0808235	0.09314944	0.03242724	0.04010566
a39	0.0380723	0.055646267	0.03603046	0.10368131	0.07055054	0.07489367	0.021756215	0.11631949	0.09222169	0.13953654	0.25129157
a31	0.117749214	0.15489686	0.07392912	0.17910217	0.12391335	0.106682144	0.034234248	0.07217153	0.07913712	0.026973005	0.03121121
a24	0.061923705	0.10285113	0.051354866	0.10586469	0.07239283	0.100943595	0.031610586	0.11157253	0.088061534	0.11936243	0.15406218
a20	0.10110165	0.13064174	0.07262272	0.2279578	0.12170533	0.08972277	0.041132957	0.06371198	0.07094799	0.039987676	0.040467452
</S>	0.076052405	0.09448173	0.059713572	0.18752126	0.10012777	0.076776914	0.048448928	0.1160683	0.13341275	0.047545742	0.059850633
