 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.021445412	0.017050814	0.039423544	0.16246812	0.07470281	0.08297553	0.053284425	0.046362177	0.016817741	0.020405283	0.074240305	0.39082384
a18	0.15660264	0.10141523	0.5015649	0.05379151	0.08094392	0.041734643	0.040810496	0.006577359	0.0018395844	0.0022259313	0.002068466	0.010425266
a31	0.056932036	0.06395021	0.063451245	0.14144182	0.14220724	0.23312667	0.13765444	0.040677596	0.03926323	0.05636054	0.0040429207	0.02089198
a20	0.13904148	0.13233022	0.091224596	0.068635814	0.08668527	0.12896773	0.0438169	0.025690425	0.062113527	0.20362775	0.0036399781	0.014226296
a15	0.13929826	0.16122845	0.3173558	0.14008492	0.13536653	0.04307262	0.025536943	0.010755869	0.0036748673	0.0052699614	0.00082430243	0.017531443
a31	0.35361803	0.19071677	0.13610235	0.14471573	0.04302304	0.030334672	0.014419161	0.01909751	0.012632801	0.02134158	0.000770691	0.033227686
a20	0.10379914	0.081089325	0.09507256	0.23069489	0.020618692	0.036265045	0.026802182	0.28672928	0.061583877	0.046356194	0.0031600497	0.00782875
a11	0.28030506	0.15221533	0.23760569	0.20569098	0.035334587	0.037108034	0.019733729	0.0062818984	0.0015243453	0.0020597777	0.0008140439	0.021326467
a0	0.26347905	0.17172106	0.1045404	0.18176925	0.019710375	0.06517255	0.033356193	0.08350743	0.03280831	0.032403734	0.0027622927	0.008769327
a41	0.33926058	0.21220708	0.1934891	0.13661729	0.015107575	0.034584813	0.017918458	0.007551846	0.0057296893	0.008219307	0.0011936045	0.028120661
a20	0.24723193	0.19114679	0.21905415	0.1532525	0.016735658	0.06314562	0.03260321	0.014922554	0.0106983045	0.014251618	0.002745891	0.034211792
a31	0.262996	0.20520587	0.17252535	0.15462388	0.013039094	0.08724518	0.033302467	0.007259232	0.015524823	0.021509277	0.004747473	0.02202137
a30	0.015091475	0.037238657	0.05187203	0.46436125	0.01545213	0.07226672	0.04117637	0.04187318	0.026540399	0.21947573	0.004453822	0.010198246
a31	0.22862056	0.15117268	0.14638023	0.19852445	0.033942353	0.11436475	0.03039887	0.01247848	0.00924939	0.009929849	0.010625837	0.054312605
a20	0.014835422	0.020631544	0.06535889	0.19461416	0.12835468	0.24821128	0.17856756	0.023856351	0.0071138646	0.00656987	0.024377411	0.087508924
a31	0.19558984	0.13955267	0.13273606	0.25629017	0.026473237	0.10199614	0.03220722	0.027945902	0.021331813	0.021732142	0.011326648	0.032818154
a37	0.055844583	0.045983315	0.056139123	0.16608097	0.105583794	0.15513553	0.10195969	0.031507596	0.005830899	0.003213171	0.021548491	0.2511728
a35	0.15925354	0.13477495	0.13662815	0.27544793	0.025377717	0.10062729	0.04087637	0.04133234	0.025431307	0.027345287	0.010498322	0.02240678
a11	0.19676784	0.1414179	0.10505479	0.24223408	0.038894862	0.12868784	0.037114587	0.023120565	0.017678665	0.017065993	0.019666005	0.032296922
a46	0.14958142	0.10989335	0.052975386	0.24701636	0.047880184	0.10687575	0.039440118	0.076604754	0.038909614	0.029694516	0.041886844	0.05924165
a31	0.14435697	0.10433818	0.03900968	0.1978877	0.04829684	0.10646448	0.044527855	0.11243561	0.061281472	0.042078596	0.045784563	0.0535381
a46	0.07544208	0.09524975	0.072550416	0.3644373	0.022832312	0.08071816	0.03630004	0.13567212	0.029119208	0.01491741	0.02425208	0.048509084
a18	0.18429554	0.1656375	0.09899121	0.16394086	0.041614402	0.08240084	0.047047134	0.051748488	0.044126187	0.042611416	0.035750017	0.041836362
a31	0.11110721	0.08923748	0.059235256	0.17264347	0.05144289	0.07474411	0.053752337	0.14633906	0.080731526	0.056699328	0.051510144	0.052557163
a1	0.18770291	0.12256183	0.06224248	0.13619378	0.028451985	0.051951505	0.033972904	0.11555684	0.032005847	0.023108546	0.030714799	0.1755366
a20	0.15060608	0.14771676	0.099181235	0.12000266	0.05832143	0.0858342	0.06240362	0.059072644	0.05436435	0.05399594	0.053310715	0.05519035
a31	0.09437325	0.09351336	0.0820644	0.1027688	0.07330812	0.08176864	0.0748316	0.10195816	0.0767211	0.07157088	0.073362246	0.07375946
a27	0.25990233	0.13158353	0.050595842	0.065239534	0.024809692	0.033962548	0.026660612	0.067950524	0.025722822	0.024247553	0.030577095	0.25874788
a31	0.11757763	0.11615684	0.09144249	0.101654276	0.07014536	0.08456741	0.07242476	0.07130954	0.068883166	0.069287695	0.06767632	0.06887449
a46	0.3187193	0.19780977	0.057339527	0.04308792	0.01808751	0.021309005	0.017922498	0.05137794	0.016872121	0.022397762	0.031458985	0.20361768
</S>	0.10503332	0.10430563	0.08842854	0.0956748	0.07460333	0.08420064	0.07631862	0.077432975	0.0739051	0.0735374	0.073008426	0.07355129
