 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.005616962	0.021818431	0.061958443	0.04882972	0.027880821	0.017916162	0.016429007	0.007845225	0.069899864	0.72180545
a28	0.0003156625	0.006448158	0.013436385	0.0071080746	0.002189985	0.006974595	0.95121723	0.00405872	0.007318506	0.0009325588
a24	0.0116603635	0.03499247	0.055274073	0.031569604	0.019631423	0.008305592	0.7755605	0.01758944	0.042854644	0.0025618963
a28	0.0043746033	0.01316939	0.024612036	0.048692998	0.051213283	0.32059583	0.4501226	0.038669836	0.02718094	0.021368489
a31	0.027708055	0.017865287	0.039966512	0.09485744	0.14638382	0.49350578	0.14567482	0.009912851	0.010431667	0.013693794
a20	0.08878656	0.015841573	0.019870162	0.03237088	0.08241918	0.06077255	0.47474214	0.04392412	0.14142512	0.039847706
a31	0.0154490685	0.035820033	0.10895854	0.27711734	0.3243382	0.15971848	0.017923763	0.0017854079	0.0075680194	0.051321182
a13	0.054061864	0.034948666	0.052603237	0.15068212	0.39948595	0.11930412	0.14687328	0.020337567	0.010535847	0.011167323
a31	0.020404128	0.0432601	0.130741	0.29533494	0.27420318	0.09123312	0.027334277	0.0021213284	0.009735876	0.10563201
a41	0.03981059	0.025659539	0.03849342	0.09260018	0.28845382	0.10723897	0.34190375	0.02246475	0.021208655	0.022166364
a33	0.027791347	0.037955273	0.10120923	0.23362	0.35740125	0.12474619	0.07669516	0.0030175438	0.0058947927	0.031669118
a8	0.01842418	0.026074525	0.047075033	0.1868827	0.55009556	0.14480287	0.018896205	0.0016953857	0.0024576655	0.0035958947
a24	0.022709688	0.020073785	0.052240226	0.24361536	0.48530963	0.13951467	0.012924248	0.004538638	0.005880877	0.013192913
a37	0.018663963	0.014188156	0.047602054	0.26902124	0.507948	0.093790025	0.008621668	0.006639235	0.00821254	0.025313105
a5	0.01841933	0.015501401	0.045977306	0.28203592	0.49522552	0.085062	0.011385456	0.007355519	0.011255323	0.027782269
a31	0.014596244	0.016834496	0.044946652	0.28664327	0.5519169	0.041834917	0.0066156355	0.005736286	0.009787351	0.021088261
a20	0.3112243	0.049149986	0.06791125	0.08301472	0.10660327	0.029877974	0.1256809	0.05039257	0.14814422	0.028000811
a31	0.014692217	0.018595457	0.08037418	0.36752057	0.4162362	0.03690982	0.0055603925	0.00427904	0.008684419	0.04714773
a8	0.04286931	0.0970176	0.25437686	0.22393683	0.14243063	0.06232085	0.029465696	0.010496143	0.05224252	0.084843606
a31	0.034879457	0.026532007	0.062394988	0.25666225	0.48225802	0.047117975	0.014389232	0.013786695	0.01654981	0.045429565
a20	0.036108553	0.0539473	0.123721875	0.14141265	0.12709847	0.120814376	0.05755204	0.027124697	0.07976179	0.23245822
a24	0.051111713	0.043939866	0.074363135	0.21113294	0.41941732	0.08662019	0.030598655	0.02684638	0.025286838	0.030683046
a31	0.04460319	0.051445194	0.08169274	0.15902734	0.39522135	0.058756065	0.03880873	0.040272728	0.047949996	0.08222267
a37	0.032386497	0.039973453	0.07576042	0.14935486	0.22692077	0.10910707	0.055754505	0.039814804	0.08466998	0.1862577
</S>	0.051121596	0.049614947	0.0729289	0.18217757	0.4285407	0.080869794	0.03596579	0.032519538	0.031793926	0.034467183
