 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.0053240443	0.11569144	0.027371785	0.037953936	0.03803989	0.04421264	0.058776807	0.033732597	0.09334143	0.04818755	0.08409823	0.105283216	0.07912679	0.22885965
a31	0.007176813	0.010940386	0.04222537	0.039434023	0.091958575	0.002575976	0.0006754704	0.07061849	0.2208785	0.25168124	0.11356305	0.10141397	0.022129154	0.02472901
a37	0.022255957	0.083346225	0.15708643	1.6266274e-06	0.007992208	6.714976e-06	5.4877142e-05	0.092649624	0.11319778	0.0734503	0.031853657	0.06868065	0.34932774	9.6243064e-05
a31	0.021784386	0.0047593145	0.044880427	0.017067365	0.12412037	0.00088233466	0.0041910294	0.006292435	0.020291544	0.050311893	0.046319924	0.06856199	0.45890513	0.13163187
a37	0.0001849013	2.6869673e-05	0.0058641685	1.1652341e-05	0.00022134675	3.9183515e-06	0.0004723296	0.0028409916	0.012706076	0.027866425	0.06957248	0.3518112	0.5249361	0.0034815744
a31	0.0041249	0.0026704306	0.086394146	0.011346327	0.02483113	0.0027771103	0.016771918	0.018258307	0.023020145	0.08037104	0.13703553	0.110658616	0.24470161	0.23703873
a37	0.00019351063	0.00034658582	0.0012802713	4.595605e-05	0.00044711583	2.4517094e-05	0.00022989161	0.0022951537	0.0036668691	0.011202902	0.059999473	0.78467655	0.11722533	0.018365871
a18	0.0020322104	0.0050018434	0.2576492	0.008899148	0.031463083	0.0014608956	0.0075166374	0.013907955	0.014582392	0.06174847	0.055858456	0.10447912	0.1010075	0.3343931
a21	0.011222485	0.008237754	0.07979095	0.014908481	0.08063962	0.00043680402	0.0075854	0.008460205	0.021342568	0.02902092	0.022893477	0.016993059	0.17426042	0.5242079
a24	0.024167754	0.05671539	0.7762688	0.04283659	0.0029084908	6.4409454e-05	0.00019835158	0.017173743	0.0120659415	0.0068534035	0.0036760075	0.0073902314	0.015773105	0.033907738
a31	0.1399272	0.19608748	0.19272478	0.024215497	0.0026574312	0.0011552954	0.0012089969	0.1379916	0.03623181	0.022162471	0.06393212	0.055314917	0.055440824	0.07094953
a14	0.03316476	0.34496632	0.49147573	0.0009357489	0.0009212239	0.00019153018	0.00043714273	0.07042337	0.012750937	0.004778183	0.006025196	0.009587132	0.019389456	0.004953271
a7	0.037383407	0.238875	0.17268053	0.045319077	0.0075962045	0.008622778	0.007635803	0.13246696	0.09792795	0.03883421	0.053064782	0.014974918	0.027926557	0.11669182
a31	0.026246766	0.113404356	0.58722055	0.023493726	0.0026307446	0.0010644649	0.0009154078	0.0832369	0.018140111	0.025954096	0.029677618	0.014826806	0.024921706	0.048266716
a46	0.009555951	0.1623227	0.3820141	0.009090152	0.013893011	0.006399784	0.012257592	0.09175651	0.090322584	0.035265543	0.031570554	0.022419093	0.06402021	0.0691122
a20	0.07424613	0.1856889	0.11649652	0.045149088	0.010457823	0.0325761	0.019090364	0.09028703	0.10494735	0.025716787	0.09129347	0.03738111	0.05160999	0.11505938
a31	0.024395593	0.10795854	0.21761023	0.06814563	0.01593841	0.017507322	0.013856433	0.049623407	0.056738228	0.03934012	0.10087036	0.029990213	0.05810756	0.1999179
a39	0.016361669	0.036504567	0.108899176	0.028640522	0.030606302	0.05478845	0.054899752	0.06459685	0.2121587	0.020550333	0.03599919	0.04024366	0.11141256	0.18433827
a8	0.09219785	0.19163452	0.09824712	0.022485202	0.0115748765	0.026564581	0.016373238	0.095858894	0.059995886	0.026907464	0.1306971	0.07597033	0.077597365	0.07389564
a31	0.032012768	0.10522641	0.05246537	0.10602744	0.03634877	0.10648344	0.061046213	0.024314763	0.09201674	0.030330997	0.12592295	0.041994117	0.058129504	0.12768048
a33	0.029845538	0.025741763	0.04905198	0.036043394	0.031714104	0.109522276	0.0644572	0.05608861	0.1207865	0.021529349	0.04410834	0.07083723	0.16062954	0.17964418
a23	0.06461336	0.111958325	0.06480294	0.050896432	0.046634156	0.05955721	0.05127566	0.068526916	0.06199718	0.050478972	0.11162611	0.108880065	0.081304036	0.067448676
a31	0.033966478	0.1462972	0.03813029	0.07124302	0.050063614	0.17908373	0.092953496	0.032310307	0.09936229	0.037170995	0.07060209	0.04186188	0.044019066	0.06293557
