 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.027838541	0.019050943	0.028548002	0.021346912	0.020390667	0.014763183	0.037341006	0.15390927	0.6768115
a46	0.2855542	0.15821168	0.28164715	0.124182954	0.016347462	0.010559608	0.019105814	0.03863524	0.06575587
a31	0.046629295	0.26257923	0.179674	0.089256674	0.046292286	0.028256498	0.13400362	0.14138784	0.071920544
a27	0.06795085	0.17331153	0.29926217	0.047279943	0.04586031	0.058013957	0.27665353	0.022158468	0.009509263
a41	0.13143215	0.16486636	0.25580704	0.21783084	0.06451816	0.067811474	0.059776794	0.01845781	0.019499367
a1	0.06280481	0.062749915	0.1148401	0.5343207	0.1546774	0.048799824	0.011048768	0.0049879453	0.005770567
a21	0.0577421	0.07275573	0.20972092	0.4712515	0.13069592	0.036201276	0.007599142	0.0045567052	0.009476687
a31	0.0690982	0.0985993	0.28449303	0.45600462	0.056901373	0.012772888	0.005905614	0.0058728866	0.010352149
a13	0.045284536	0.12744464	0.20649214	0.39235055	0.12665044	0.053902663	0.033228934	0.0066892863	0.007956757
a31	0.10200563	0.09732981	0.24172528	0.4094566	0.020169213	0.008289833	0.0095277345	0.033861514	0.077634364
a41	0.055256218	0.083181836	0.2471356	0.282196	0.09762649	0.024823882	0.038053866	0.05898824	0.11273794
a35	0.061415616	0.07392427	0.14725424	0.5620873	0.06752407	0.018634493	0.01381234	0.01745554	0.037892096
a31	0.09703888	0.09339688	0.20595938	0.31481522	0.019865554	0.012101304	0.019773768	0.077297404	0.15975161
a14	0.056694638	0.05222885	0.06505567	0.13110311	0.040421344	0.028842796	0.069661945	0.17695841	0.37903327
a28	0.10922736	0.111581974	0.11785654	0.34052545	0.10439618	0.05882369	0.05586007	0.052664984	0.049063798
a31	0.11237654	0.07741926	0.07729769	0.22163366	0.09377421	0.092539154	0.09727346	0.10867401	0.11901202
a0	0.17000493	0.124933675	0.10092344	0.07904893	0.025185348	0.047151342	0.11828822	0.13734478	0.1971193
a31	0.20370649	0.13641427	0.11447273	0.13791518	0.09056368	0.08526742	0.08650172	0.0810171	0.06414141
a46	0.1962384	0.11821102	0.071535245	0.056869388	0.027023429	0.07015537	0.15210012	0.14925328	0.15861376
a17	0.23040245	0.14128613	0.118881635	0.10704598	0.087057486	0.08137853	0.08184583	0.07971097	0.07239102
</S>	0.13062815	0.10125882	0.09551621	0.103608325	0.12680273	0.107882015	0.10991542	0.10834124	0.11604711
