 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.01849894	0.004793355	0.0025322589	0.20163049	0.018608183	0.018428788	0.10179678	0.24755509	0.38615617
a8	0.028743027	0.0038557702	0.00029652598	0.0035690055	0.86879116	0.028704101	0.061068445	0.002908446	0.0020635028
a31	0.05563567	0.20975699	0.005810075	0.104036964	0.20587969	0.3802969	0.034314636	0.0010855823	0.0031835458
a10	0.031880863	0.024490796	0.00047318178	0.0023379752	0.41002056	0.5116918	0.018639024	0.0002330932	0.00023262155
a39	0.37121195	0.35527587	0.013773203	0.031808157	0.05774277	0.1164782	0.03123583	0.007868058	0.014606093
a31	0.37092072	0.19779079	0.008039579	0.021593861	0.011974905	0.054312125	0.08152166	0.14039908	0.11344724
a20	0.17165343	0.05954948	0.02082198	0.14510219	0.31876895	0.21171401	0.0505521	0.011853997	0.009983771
a31	0.31005478	0.10725041	0.0033036899	0.036262266	0.04696648	0.04251075	0.093381114	0.18582407	0.1744464
a8	0.031714994	0.014267352	0.0081890905	0.15786774	0.556602	0.20384163	0.021323632	0.0028915342	0.0033020908
a31	0.33978847	0.051461697	0.003898388	0.0415219	0.08009145	0.027918043	0.12290232	0.08494866	0.24746908
a17	0.015394702	0.010875454	0.0019238909	0.21371807	0.52825356	0.16223669	0.038477488	0.010380321	0.018739881
a37	0.3476933	0.052805945	0.008531384	0.06606594	0.120652884	0.059152488	0.11267277	0.061555445	0.17086983
a23	0.10601552	0.032686718	0.0061910977	0.08789582	0.08270146	0.045880232	0.24740206	0.06809146	0.32313564
a31	0.14179794	0.01714423	0.008245826	0.027519947	0.02724045	0.02441506	0.24552086	0.10271755	0.40539816
a42	0.104469635	0.041199926	0.005919177	0.21399829	0.04487111	0.02573126	0.15944764	0.06741825	0.33694473
a31	0.2971403	0.06344196	0.040054493	0.069726296	0.049836934	0.061098885	0.119813964	0.15070003	0.14818716
a20	0.21100618	0.056059714	0.018259486	0.2132981	0.047516502	0.03435061	0.0882421	0.057841226	0.2734261
a31	0.31958997	0.07665099	0.04852942	0.08639959	0.062429	0.0698813	0.102913685	0.12766062	0.105945446
a17	0.30380073	0.07595446	0.038428243	0.20687717	0.04817234	0.042485677	0.046376925	0.05885145	0.17905296
a31	0.26697114	0.09167442	0.07198133	0.09961989	0.08288414	0.08348197	0.0967972	0.10976743	0.09682249
a20	0.3030843	0.08299419	0.06376301	0.15518937	0.052093092	0.0496209	0.044678006	0.07283117	0.17574596
a31	0.28564072	0.093809016	0.071363	0.10475476	0.08688037	0.08255909	0.08908787	0.09809803	0.08780713
a46	0.2866729	0.0897635	0.086011946	0.121820055	0.045179073	0.044981312	0.038593695	0.08873279	0.19824477
a8	0.18690258	0.10383942	0.09398052	0.11032333	0.103192806	0.09914022	0.09997041	0.10316998	0.0994808
a31	0.12974498	0.105993375	0.10370682	0.10767012	0.1047741	0.106079124	0.112676665	0.11493628	0.114418544
a18	0.17732665	0.096368544	0.1089178	0.098774366	0.06387371	0.06425777	0.06256747	0.10819395	0.21971974
a31	0.17398383	0.10477084	0.09643881	0.111500755	0.10527764	0.101313286	0.1014889	0.10411047	0.101115406
a20	0.19228572	0.09553446	0.117459424	0.09390921	0.046394538	0.047712393	0.044131294	0.11551537	0.24705756
a31	0.1884572	0.103953354	0.09351292	0.11199676	0.10476586	0.09935829	0.09870285	0.10120496	0.09804782
</S>	0.18280812	0.10279554	0.13522609	0.071450636	0.0367957	0.03896904	0.040235125	0.13154346	0.2601763
