 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.3283475	0.043458898	0.03373825	0.11608331	0.05260032	0.24168703	0.18408476
a28	0.96922565	0.0010162818	0.0101300385	0.0027875493	0.00074620283	0.0032247324	0.012869673
a11	0.42020816	0.20371541	0.16719508	0.013289178	0.035568245	0.07139881	0.088625066
a31	0.2782445	0.07096138	0.15830295	0.16362533	0.15643477	0.07521817	0.09721292
a37	0.22516373	0.031151175	0.09256913	0.1917071	0.22818515	0.21310146	0.018122315
a31	0.4972126	0.032551125	0.03241083	0.030444864	0.034129944	0.327873	0.0453776
a20	0.3365285	0.038597923	0.06622823	0.19514668	0.0819417	0.2573044	0.0242525
a46	0.61782885	0.021946965	0.017571324	0.04164	0.029627766	0.18984796	0.08153711
a31	0.7065609	0.025480488	0.023076985	0.010305402	0.024700966	0.17530957	0.0345657
a20	0.59097105	0.01823309	0.05303625	0.086036764	0.03549863	0.1511358	0.06508842
a0	0.7157486	0.02068961	0.013511117	0.079766504	0.04551291	0.0886957	0.036075577
a31	0.7089623	0.012472365	0.011847582	0.02883833	0.031158425	0.09729828	0.109422736
a20	0.26986808	0.016178085	0.031494122	0.2671833	0.039528254	0.075491406	0.30025676
a15	0.7085455	0.030285366	0.024546709	0.058099095	0.059427883	0.08890878	0.030186746
a31	0.5005582	0.07016647	0.033667654	0.06211403	0.087634765	0.15667973	0.08917914
a18	0.29435888	0.03680358	0.043292984	0.27646497	0.04593674	0.080588594	0.22255425
a31	0.52666956	0.07174194	0.06361174	0.08269252	0.08603025	0.10115537	0.068098634
a20	0.14788875	0.039413217	0.045304585	0.33687246	0.04527884	0.1376129	0.24762926
a18	0.49098027	0.07746567	0.0738095	0.10107071	0.08843854	0.095375314	0.07286004
a46	0.30837741	0.111449406	0.101484746	0.1252897	0.11720347	0.13171886	0.1044764
a8	0.33606827	0.12511668	0.08466867	0.111547336	0.10575604	0.15242875	0.084414214
a20	0.29675105	0.15762164	0.06522922	0.11036174	0.11721983	0.1941325	0.058684047
a31	0.25651833	0.15028165	0.060409576	0.18429723	0.11827485	0.1814552	0.048763167
a46	0.13946973	0.021359269	0.084662884	0.6062323	0.087114945	0.038760237	0.022400636
a31	0.45468503	0.08510264	0.045132715	0.131002	0.09465444	0.14597335	0.043449763
a24	0.023857806	0.0351438	0.070932865	0.49560913	0.06722389	0.12908064	0.17815183
a31	0.22136535	0.1264679	0.121293575	0.1494534	0.12728125	0.13420828	0.11993031
</S>	0.03682351	0.10856506	0.09314941	0.24105054	0.094276555	0.20320725	0.22292766
