 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.3283475	0.043458898	0.03373825	0.11608331	0.05260032	0.24168703	0.18408476
a41	0.6835721	0.02618441	0.028629772	0.002245239	0.008062955	0.15271403	0.09859151
a31	0.28464967	0.034775887	0.5623099	0.0015397412	0.011274532	0.06269178	0.042758405
a24	0.87816876	0.00028445123	0.049049687	0.0024498522	0.0009299721	0.06902966	8.766725e-05
a37	0.28591096	0.032543857	0.2341402	0.030090598	0.14265008	0.16346353	0.11120073
a31	0.17701803	0.15472266	0.20573007	0.04622499	0.14540228	0.19719568	0.073706254
a17	0.6281199	0.019166818	0.014553803	0.0031750146	0.032281294	0.2771913	0.025511779
a5	0.60182333	0.020777235	0.027404666	0.038471293	0.026679667	0.1924965	0.09234735
a17	0.7406929	0.037913077	0.02068845	0.032141693	0.012946291	0.07356654	0.08205102
a20	0.78799963	0.021867469	0.017439405	0.025515242	0.010824202	0.06597474	0.0703794
a5	0.81807315	0.016975394	0.01736904	0.020563297	0.011000495	0.0569887	0.05902998
a20	0.83724666	0.013193086	0.013482272	0.0056533823	0.0129282875	0.07035604	0.04714022
a37	0.8102923	0.014654528	0.019592727	0.012511847	0.017599493	0.0714763	0.053872783
a39	0.7638043	0.015269612	0.018466014	0.014533228	0.023494653	0.11289259	0.051539514
a35	0.7670436	0.011991161	0.013847544	0.009832648	0.019841934	0.10759745	0.0698456
a7	0.64130354	0.014738626	0.01737844	0.017418293	0.035955533	0.15813361	0.115071975
a24	0.5595535	0.018883632	0.017112149	0.03566444	0.049756307	0.15858884	0.1604411
a37	0.4968552	0.033687826	0.019686248	0.035103235	0.061582368	0.16558121	0.18750395
a17	0.51764417	0.052814357	0.024680046	0.06590603	0.059164166	0.13174854	0.14804272
a31	0.3699551	0.08454053	0.038403828	0.068665326	0.09368321	0.18533626	0.15941583
a20	0.68872553	0.009355364	0.013996651	0.19279924	0.018056478	0.043154925	0.033911865
</S>	0.52831084	0.04231457	0.02971886	0.10217948	0.096202634	0.15258189	0.048691697
