 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.0002596225	0.0031533747	0.01373895	0.06494504	0.005342618	0.0065017887	0.00665001	0.074527495	0.057982206	0.076632634	0.115953855	0.20529011	0.087736495	0.06294089	0.07288109	0.033555288	0.022987004	0.012113069	0.013517462	0.06329097
a31	0.0008913168	1.6046546e-05	0.016964292	0.08328827	0.09020148	0.4979423	0.054416772	0.042012062	0.015953721	0.00736937	0.00013391911	0.005796771	0.008762794	0.14713518	0.0038601086	4.1249223e-05	0.0010486316	0.0017505259	0.008469136	0.013946058
a20	1.1762349e-05	5.950976e-07	0.039506283	0.040698044	0.046105888	0.8326915	0.003410401	0.0083084	0.002127077	0.00010175869	2.23665e-06	0.0036796469	6.333979e-05	0.013923495	5.11689e-05	1.6765078e-06	0.0009711836	0.003994619	0.0043123434	3.867038e-05
a11	0.00032401842	0.00014255987	0.002409295	0.0037860502	0.0030032983	0.006499658	0.0006911075	0.0047175842	0.002640315	0.0015076789	5.588308e-05	0.0008944794	0.0001621382	0.95352876	0.0034661503	0.00012422986	0.008793572	0.0035547593	0.003437042	0.0002614631
a29	0.026644364	0.004904136	0.05137038	0.08460672	0.070880845	0.11380264	0.022173155	0.055207744	0.0381753	0.06728307	0.0019901579	0.015522376	0.0048847743	0.38572437	0.019143743	0.00026485123	0.007572132	0.010073613	0.016781088	0.0029944808
a31	0.006543035	0.019033268	0.049764283	0.11442784	0.099998906	0.07491694	0.020089759	0.036141917	0.05798608	0.0643791	0.0005300397	0.01913358	0.038444884	0.30415976	0.051917154	0.0004999671	0.013122907	0.0101654325	0.014072797	0.0046723923
a0	0.004649603	0.0015418587	0.017122434	0.013998774	0.008351099	0.0062388373	0.0009048686	0.010731935	0.013067958	0.019010816	0.0007510035	0.01232749	0.004062958	0.7432951	0.007136313	0.00015590171	0.005488026	0.03810696	0.08848168	0.0045764395
a39	3.4558474e-05	0.0036371725	0.0027689498	0.007864418	0.0057450305	0.006024749	0.000890483	0.010763593	0.04967722	0.041011486	0.0020868764	0.044866193	0.4936503	0.1794206	0.07973276	0.010269772	0.013086962	0.011258032	0.013802104	0.023408817
a31	0.0032565133	0.024323342	0.017530225	0.05745901	0.055869337	0.014856881	0.008319281	0.05255175	0.17934848	0.16326937	0.001342135	0.09006322	0.12716202	0.15095241	0.028102998	0.00067910575	0.0069297194	0.006881368	0.006765972	0.004336785
a37	0.0028777495	0.014459771	0.01406215	0.0072377054	0.004337877	0.00942361	0.0012570362	0.03265936	0.024452778	0.086776	0.005825734	0.0786733	0.06031257	0.24554442	0.030654952	0.0012164282	0.0032069865	0.04498871	0.31279293	0.019239938
