 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.014136171	0.0043447046	0.0068875016	0.013063228	0.004439075	0.006359288	0.91655785	0.034212228
a3	0.27224672	0.018253017	0.32136494	0.37021384	0.005513987	0.0037287876	0.0031110707	0.005567631
a17	0.02835123	0.056000218	0.5400779	0.36765414	0.0028746577	0.002423325	0.000116917996	0.002501652
a28	0.12166989	0.0703653	0.3658082	0.39644536	0.018143833	0.009365949	0.0029022463	0.015299256
a20	0.19558813	0.11105	0.295358	0.3674468	0.021565627	0.003302223	0.0015170182	0.004172196
a24	0.26273105	0.16917537	0.2528569	0.28868574	0.01944987	0.003169519	0.000885424	0.0030461613
a46	0.35359505	0.16639973	0.20441495	0.25011167	0.017193865	0.0039497833	0.0005336608	0.003801296
a19	0.41591468	0.15712519	0.15383282	0.22987199	0.030501995	0.0068127983	0.0016952899	0.004245213
a46	0.458314	0.22500916	0.13129638	0.14484908	0.02692351	0.007722871	0.0011317364	0.004753297
a31	0.45787877	0.17092131	0.13430682	0.18708035	0.033963718	0.008885112	0.0020092528	0.004954742
a7	0.15145789	0.11385452	0.20331828	0.44061399	0.028741531	0.013126895	0.043812398	0.005074527
a27	0.4959186	0.12135196	0.070287935	0.16345271	0.04859546	0.019588258	0.052515365	0.02828974
a11	0.53538495	0.1440925	0.08531306	0.19256	0.017973274	0.0107918605	0.008636049	0.005248279
a18	0.49151167	0.11594317	0.06562701	0.18952064	0.035974152	0.029443627	0.04644722	0.025532516
a31	0.5826697	0.10807785	0.03625012	0.122428305	0.030535907	0.027206743	0.04899377	0.043837637
a27	0.21826544	0.119379655	0.07436525	0.12464198	0.007664581	0.016974933	0.41718647	0.021521654
a31	0.5173889	0.15929702	0.06064308	0.09418274	0.07024303	0.023168463	0.045286614	0.029790174
a20	0.14341292	0.0864224	0.056017842	0.0702585	0.00849275	0.019977473	0.544462	0.070956096
a11	0.4856114	0.18861774	0.06583252	0.0681989	0.088965274	0.026131084	0.053869877	0.022773165
a31	0.23724107	0.09966409	0.054270826	0.051512506	0.07947278	0.031085681	0.41162774	0.035125263
a20	0.13432255	0.12775803	0.05072489	0.03402937	0.024094101	0.029540256	0.54594135	0.053589445
a31	0.3178489	0.20979857	0.09422586	0.086461894	0.09223186	0.06544187	0.07337114	0.060619958
a39	0.09647039	0.3112155	0.078421496	0.028598187	0.026747301	0.023957932	0.2684135	0.16617577
a31	0.23390101	0.1815248	0.10915482	0.1015376	0.09641647	0.0896302	0.10043948	0.087395586
a8	0.10858255	0.35995322	0.11189564	0.036898848	0.035639245	0.026397489	0.128004	0.19262904
</S>	0.17605199	0.15201806	0.11752289	0.11323492	0.109425396	0.10716799	0.11798038	0.10659839
