 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a20	0.009938323	0.0026801133	0.0013105626	0.0018100792	0.05870927	0.15035608	0.12465432	0.2580172	0.098026484	0.0014758622	0.038517173	0.037363965	0.031618524	0.18552196
a31	0.06491568	0.30408746	0.04551329	0.11302256	0.03571936	0.013008295	0.024634866	0.2489987	0.06326311	0.011628472	0.001326142	0.008403406	0.038204145	0.027274542
a10	0.00026686097	0.46718663	0.00018423735	0.17068104	0.00084259483	0.008289934	0.0013464729	0.0026463128	0.002301009	0.02389648	6.3326734e-05	0.007689321	0.31455985	4.5906665e-05
a17	0.0021203507	0.09001613	0.022378383	0.037852805	0.00320352	0.007198475	0.059905514	0.46514472	0.13415323	0.15146333	0.0020592688	0.0030256216	0.018516352	0.0029622265
a20	0.0039957855	0.17966476	0.048038293	0.20966601	0.006331212	0.0104319295	0.053190634	0.08687295	0.08175989	0.27724788	0.009288872	0.0038145403	0.024312174	0.005385072
a31	0.004819679	0.3194516	0.035295777	0.44797224	0.0026604994	0.0099883415	0.015772179	0.019417344	0.036698632	0.0869723	0.00473433	0.0019881595	0.010278419	0.0039505046
a0	0.0037547008	0.23956029	0.0020888383	0.0016491214	0.0010058205	0.0043812185	0.020004284	0.086040884	0.051421747	0.021528115	2.8996013e-05	0.012232316	0.5460948	0.010208851
a7	0.091337614	0.051510513	0.014143995	0.023682265	0.010151847	0.034651026	0.074143246	0.21330713	0.14231627	0.013967327	0.00066990755	0.017128427	0.20012224	0.112868145
a20	0.07952522	0.366607	0.041811194	0.13265425	0.021510841	0.057246003	0.08027416	0.068422295	0.06617123	0.022228068	0.00026526675	0.005432427	0.041381933	0.01647019
a23	0.14277512	0.13248537	0.014489832	0.051586583	0.03744488	0.0729988	0.1083147	0.16074882	0.09529958	0.009596082	0.00032166598	0.0086764265	0.12428449	0.040977597
a31	0.18315189	0.11258047	0.0091090435	0.015905434	0.016318064	0.052075475	0.12916121	0.13728397	0.060619883	0.0064745373	0.00034686134	0.014206655	0.18646437	0.07630212
a8	0.006735538	0.10552395	0.002539471	0.0076943105	0.0006725111	0.0023082974	0.016556194	0.03185397	0.00686828	0.008602159	0.0005517868	0.012174963	0.7454926	0.05242599
a31	0.18174537	0.0493023	0.012107978	0.0137631465	0.025459128	0.045507245	0.08684386	0.11671639	0.09887055	0.0069382815	0.016230935	0.08166196	0.05643982	0.20841303
a8	0.0046605705	0.05029036	0.004286122	0.011643857	0.0006475194	0.0014108329	0.012639347	0.029344069	0.0051709083	0.006430177	0.0008572612	0.00442899	0.8359686	0.03222133
a31	0.16457607	0.0427815	0.009329553	0.010615736	0.021733189	0.039596844	0.08476369	0.12833123	0.09232708	0.005429594	0.011684685	0.06734532	0.07025777	0.25122774
a10	0.023645937	0.031123465	0.04049591	0.119197555	0.0071496023	0.017546447	0.07705395	0.1280392	0.024393981	0.030574623	0.01536518	0.009368981	0.40529194	0.070753194
a31	0.05514566	0.017817738	0.007882902	0.013801609	0.02310193	0.076096006	0.23858155	0.36472788	0.040296745	0.0051276535	0.0077324384	0.025543379	0.027470823	0.09667369
a8	0.020353524	0.017728666	0.030251728	0.07369705	0.0087811155	0.022294018	0.10291991	0.28319052	0.04666803	0.03136103	0.019878052	0.023796225	0.17768249	0.14139764
a10	0.06633879	0.02311576	0.008264122	0.010987407	0.024069987	0.07179039	0.25898808	0.39878508	0.03092204	0.004485256	0.00730406	0.02428905	0.021051394	0.04960857
a29	0.0814282	0.019673066	0.010591792	0.03810346	0.041092303	0.13533324	0.33500698	0.2325244	0.02783368	0.0052049947	0.025860548	0.023916183	0.0051067555	0.018324412
a31	0.09120568	0.032331444	0.0067838156	0.012393502	0.021704566	0.07034681	0.13811381	0.2642156	0.06570013	0.005806723	0.004068386	0.03450531	0.06760169	0.18522254
a18	0.023275666	0.015988544	0.036479108	0.0639629	0.009173467	0.043273687	0.11414805	0.15110195	0.059609633	0.028409472	0.028975045	0.051161777	0.11447619	0.25996447
a24	0.11228446	0.07044819	0.028615298	0.04396678	0.0411966	0.08433764	0.17957076	0.25987336	0.042246085	0.018252239	0.0072203293	0.02657185	0.03786799	0.047548406
a31	0.29464278	0.09494252	0.018980067	0.023591852	0.039757095	0.08236093	0.06727119	0.055220846	0.09256063	0.011719539	0.016723482	0.108711876	0.02721742	0.06629978
a13	0.019910287	0.019343369	0.041016277	0.08258237	0.021326017	0.08115688	0.17870806	0.08737056	0.063030235	0.035932593	0.022997648	0.08423526	0.046527468	0.21586302
