 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.004920318	0.0041952827	0.051023975	0.01729961	0.13785489	0.068427026	0.03506288	0.080660895	0.001772482	0.044978455	0.04800148	0.020131962	0.310755	0.048865575	0.05659636	0.02270004	0.046753783
a31	0.0026102783	0.0049006077	0.039826863	0.00015883156	0.0008725021	0.004239861	0.040305883	0.0014829041	0.03393979	0.11274669	0.2646305	0.04204664	0.022826279	0.42817178	0.0007941616	0.00021574304	0.00023073157
a20	3.5861992e-06	8.4017294e-05	0.113652796	0.00030249616	0.01596576	0.03361618	0.3487234	0.0003043147	8.7572036e-05	0.00019048486	0.00087209366	0.0016059645	0.0045296447	0.40160984	0.06809605	0.010333515	2.2194065e-05
a31	4.812237e-05	0.0018615505	0.0005599068	0.00010712395	0.00019018532	6.381844e-05	0.0042776233	0.000101282196	0.2609529	0.0394802	0.076713905	0.2634623	0.0015802172	0.34577516	0.0040157316	0.0007721138	3.789894e-05
a21	1.7957843e-06	4.6528226e-06	4.398135e-06	8.160399e-06	0.0013448157	0.00030590646	0.005668904	0.0007877984	0.010417789	0.007405959	0.00875691	0.014935431	0.00076447154	0.01750962	0.011664856	0.92037696	4.1595e-05
a31	0.026191559	0.020894561	0.041962143	0.022107856	0.07730454	0.052348584	0.09778605	0.02333973	0.20242184	0.06983124	0.118523166	0.12826377	0.0018303714	0.057648502	0.030307904	0.016260445	0.012977786
a13	1.1702615e-05	1.0948704e-05	3.742687e-05	5.4910342e-06	8.607643e-05	3.4504646e-05	0.0023064506	0.0010739814	0.3685053	0.06061924	0.16783053	0.166578	0.0016582152	0.048657537	0.0022902691	0.17952488	0.0007695479
a8	0.0048407824	0.0054291957	0.013559489	0.0019771555	0.03109249	0.0152063705	0.13411304	0.06640261	0.1761954	0.12124182	0.16994317	0.16549817	0.0026732117	0.031402797	0.009589129	0.03652236	0.014312841
a24	0.06854493	0.013792664	0.03226533	0.011032901	0.109654576	0.1300118	0.18771471	0.11431822	0.14811184	0.03373528	0.040306747	0.009565533	0.00225813	0.035352483	0.013252504	0.02433372	0.025748733
a8	0.02721515	0.0008071999	0.0076694186	0.0016943542	0.08376431	0.16765161	0.13155425	0.28797594	0.09475342	0.03917199	0.024179053	0.010096684	0.006638576	0.0105183525	0.0139446035	0.04165544	0.050709583
a31	0.018770976	0.0005483834	0.0051078037	0.00087788166	0.10890544	0.19693147	0.15545644	0.31057698	0.054357126	0.021837162	0.014312518	0.006994449	0.004977757	0.0045342706	0.012267272	0.039508294	0.044035826
a29	0.01336558	0.00051320344	0.0020013305	0.000649701	0.0025276232	0.0027855532	0.24188314	0.007356003	0.08937471	0.034475412	0.17106564	0.15722938	0.006858321	0.0669887	0.021405118	0.11094281	0.07057784
a31	0.008406948	0.0028370814	0.02327333	0.056439083	0.017806238	0.012032686	0.012561464	0.21403226	0.3195544	0.14474332	0.07231319	0.03362988	0.029154629	0.02398606	0.006881552	0.0119774565	0.010370509
a37	0.00078212493	9.809656e-05	0.00059683924	0.00029972236	0.00023741668	0.00026613177	0.006293016	0.010676794	0.23913334	0.06374898	0.07763782	0.18768027	0.002523647	0.011254938	0.0005194839	0.3916903	0.0065610227
a8	0.036248367	0.0015260288	0.025893116	0.012152642	0.019196237	0.025267797	0.016477969	0.52427316	0.058256906	0.10077628	0.07447144	0.018284278	0.0320986	0.02408567	0.006139044	0.011668995	0.013183431
a31	0.020780617	0.0021666107	0.046141997	0.0025528208	0.056965213	0.08170254	0.08371523	0.4434203	0.06672566	0.041096173	0.025981175	0.008572439	0.0038713922	0.0045033526	0.011040461	0.062658325	0.038105708
a1	0.00040946098	0.000103040475	0.0008327725	0.0006185442	0.00020676671	0.00013092902	0.004564708	0.006053164	0.310029	0.11079047	0.11922821	0.14100024	0.0055435346	0.05023413	0.00036197508	0.24793805	0.0019549313
a31	0.039231945	0.0013105442	0.01470268	0.009160953	0.019016994	0.027676426	0.014239078	0.52462286	0.05381968	0.09146867	0.08637809	0.02263037	0.041346084	0.025358012	0.0059921974	0.011768842	0.011276549
a17	0.00025208655	8.667219e-05	0.0012954437	0.0009153898	0.00031407372	0.00025866655	0.005994562	0.0029001057	0.3452109	0.12578127	0.15561047	0.06572049	0.008146107	0.27377874	0.0005088788	0.012331474	0.0008946113
a31	0.005470324	0.0001788877	0.00076019403	0.00095431024	0.0038830154	0.0067980597	0.007366111	0.14478007	0.1707767	0.21668516	0.2570078	0.041055765	0.098563865	0.036371622	0.0026199108	0.005922123	0.0008060521
a17	0.0001611465	7.484238e-05	0.0011589566	0.0008218953	0.0002924059	0.00023261285	0.005466814	0.0023290797	0.24941789	0.14484167	0.17216489	0.05320262	0.010287541	0.3504348	0.00089191727	0.0074222214	0.00079872075
a31	0.0036733926	0.00016641803	0.0004898468	0.0010711531	0.0046727094	0.00730618	0.012669839	0.11006419	0.22949195	0.22259928	0.22771406	0.037527394	0.0859122	0.044695638	0.00386002	0.007732887	0.0003528221
a20	0.00010258923	6.7018256e-05	0.0010833954	0.0008210563	0.00026744	0.00020241467	0.005228569	0.00196518	0.18628624	0.1745477	0.18261348	0.042615876	0.012797498	0.38322335	0.001540569	0.0059357844	0.00070189167
a31	0.0016990609	0.00011957025	0.00033295178	0.0010207065	0.0054932097	0.007463167	0.025186265	0.09713519	0.30735108	0.21275745	0.17469119	0.03342055	0.059909604	0.055640955	0.0062777633	0.011349049	0.00015225541
a20	8.37298e-05	7.243254e-05	0.0012092888	0.0010213499	0.00029889724	0.00021749943	0.004726603	0.0016814645	0.15664068	0.18993422	0.18520647	0.03516534	0.016259009	0.39956746	0.0026508204	0.0045483313	0.00071634323
a28	0.00090447784	9.0377725e-05	0.00031435612	0.00092182634	0.0053351345	0.006456252	0.029836671	0.06949994	0.38034973	0.18445313	0.13935661	0.037253927	0.05293806	0.072599605	0.007821376	0.011757132	0.00011143504
a13	0.10998941	0.008312763	0.064307556	0.09243771	0.096927114	0.08247825	0.043378014	0.10939522	0.104918405	0.07240836	0.09221811	0.013416932	0.021154994	0.07285917	0.0069744736	0.0018099269	0.0070135733
a39	0.021793447	0.0039030744	0.04080874	0.05546121	0.031152127	0.023077993	0.014381969	0.03408404	0.3778944	0.04664382	0.06977283	0.03411656	0.025802532	0.21418905	0.0031420162	0.001485554	0.0022905113
a20	0.044537146	0.012035763	0.4144588	0.0451257	0.089319155	0.0959061	0.027004387	0.13098787	0.013731908	0.025447559	0.015200793	0.006177886	0.0154880425	0.0226937	0.0117729325	0.012435833	0.0176765
a37	0.03679434	0.013474445	0.4065306	0.019699775	0.12745777	0.13715208	0.023231274	0.07543231	0.00307482	0.016655674	0.012745626	0.011430925	0.02724593	0.019910406	0.026432907	0.018023374	0.02470783
a23	0.047431212	0.03300016	0.29449546	0.034622613	0.23173484	0.14970261	0.01572872	0.040981565	0.0029091765	0.014007516	0.015944812	0.010864482	0.033324324	0.016609196	0.032252442	0.008425388	0.017965505
a37	0.117801234	0.06633673	0.080086075	0.04576992	0.289138	0.18196025	0.011679774	0.03930066	0.0021579957	0.012681346	0.017804977	0.016761359	0.040273495	0.007471221	0.041535832	0.009368276	0.019872818
a31	0.10757783	0.09070269	0.042221557	0.09632001	0.26386437	0.15840705	0.012950172	0.028668262	0.0050100884	0.014774871	0.021253912	0.028512249	0.042189922	0.010560776	0.046241123	0.009862614	0.020882538
a28	0.0036941706	0.03402446	0.22553799	0.16435158	0.09378735	0.02971036	0.052626193	0.0025988712	0.008365914	0.004268085	0.0064748577	0.03091151	0.0045747883	0.05075667	0.019505315	0.22803687	0.040774953
a31	0.02080643	0.009471164	0.041050564	0.01767861	0.09248646	0.07283228	0.028874967	0.14454043	0.031131137	0.051931985	0.040093206	0.10318122	0.09036332	0.020145714	0.060397588	0.13069253	0.044322368
a8	0.0041223736	0.01511746	0.24686226	0.09000507	0.058650702	0.03529284	0.048880246	0.005874079	0.044802107	0.009044592	0.0068251593	0.017934084	0.005640993	0.14368182	0.014046772	0.17132328	0.08189618
