 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.1876662	0.021321159	0.039251458	0.30028525	0.044926547	0.2304691	0.17608033
a35	0.8539915	0.0019126292	0.054888703	0.020828437	0.0033953786	0.0073564406	0.057626974
a20	0.397746	0.28906024	0.13198194	0.0134396	0.040305	0.058514766	0.068952315
a31	0.5244082	0.048308328	0.093160264	0.13177228	0.084934525	0.058301426	0.059114985
a20	0.29039332	0.014553507	0.11970024	0.19986536	0.1253711	0.22522679	0.024889722
a31	0.79978615	0.004621939	0.00781084	0.014263781	0.0074072387	0.13588293	0.03022708
a20	0.33721104	0.027818108	0.0896465	0.17084624	0.06727814	0.24788879	0.059311174
a13	0.77904147	0.0075110625	0.015887035	0.04238612	0.017089842	0.07532414	0.0627603
a24	0.6491306	0.010461395	0.027688563	0.04029715	0.02153802	0.20891745	0.04196687
a46	0.8844206	0.0016012427	0.0023375794	0.0027389708	0.0047159106	0.039774887	0.06441072
</S>	0.79661894	0.005461502	0.009168861	0.018933624	0.016551033	0.09719578	0.056070182
