 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.07269572	0.025798136	0.0077022635	0.008357077	0.05651277	0.6555824	0.17335162
a33	0.054451052	0.027298909	0.025554597	0.0013065117	0.09037213	0.75877726	0.042239625
a31	0.08236554	0.5111143	0.35814387	0.011187604	0.0163458	0.0060015284	0.014841337
a41	0.03002379	0.74020034	0.21407045	0.0026447517	0.008717608	0.0032309226	0.001112053
a18	0.17987324	0.5218473	0.2620967	0.0024917615	0.009858727	0.014339069	0.009493313
a11	0.6708688	0.27070907	0.032080382	0.0032375848	0.0041891946	0.013723062	0.005192003
a17	0.48049116	0.4247694	0.07174091	0.005118154	0.0043227114	0.0076243975	0.005933359
a11	0.62760574	0.27285683	0.035688978	0.004759615	0.012624245	0.02629398	0.020170564
a31	0.44090614	0.20388994	0.04763712	0.0140008945	0.04640801	0.14288677	0.10427115
a21	0.11395834	0.08737272	0.025934642	0.01502675	0.05312813	0.49704656	0.20753285
a31	0.29432607	0.2339569	0.07316301	0.18383078	0.042238317	0.1057223	0.0667626
a15	0.23802519	0.28744304	0.06205434	0.16537695	0.050087113	0.1383266	0.0586868
a31	0.20872584	0.16089477	0.118879415	0.1876503	0.09767663	0.12885275	0.09732031
a11	0.2931666	0.25813007	0.08028377	0.18828985	0.07474411	0.073640354	0.03174526
a31	0.21428649	0.1675796	0.12236813	0.1471715	0.11157482	0.1262424	0.11077709
a11	0.26390773	0.23569523	0.10310007	0.19218215	0.09897276	0.074745044	0.031397
a46	0.20571041	0.16633219	0.1255867	0.13581206	0.11948715	0.12820444	0.11886705
a31	0.15926437	0.14741547	0.13643849	0.15141243	0.13230252	0.14068495	0.13248181
</S>	0.20451254	0.20413606	0.118525654	0.25889224	0.11191346	0.06773655	0.03428344
