 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.00047125114	0.000203967	0.0004050075	0.0011834333	0.0035598797	0.005773044	0.006031376	0.00838921	0.01009528	0.016677257	0.010403845	0.014777175	0.02733238	0.051604465	0.011964456	0.07570327	0.14057493	0.16415201	0.011607081	0.072678804	0.1798924	0.18651947
a31	0.00084862905	0.00045049848	0.0007044526	0.00936601	0.0014557283	0.0058543175	0.014121589	0.010886457	0.013960356	0.01704419	0.016595742	0.031531636	0.0010723441	0.095319144	0.008735828	0.14977172	6.232013e-05	0.004984237	0.59279495	0.01194743	0.0033106685	0.009181764
a11	0.095629185	0.30310628	0.20569234	0.06400829	2.9732203e-06	0.0012356442	0.0013978456	9.634184e-05	0.00041220972	0.0010493129	0.0005330716	0.0026109563	8.327611e-06	0.018254543	0.00019391991	0.020667419	4.1176867e-05	0.0005035278	0.21475117	0.062664874	0.007081262	5.9309674e-05
a5	0.0057840045	0.009005043	0.008219321	0.041861348	0.00027215743	0.0003789063	0.0034975412	0.0006073261	0.00066641957	0.0008671407	0.00067246414	0.0017938296	0.00026990147	0.004042866	0.0012395219	0.0037351144	0.00020972872	0.029171387	0.8651303	0.017630093	0.003877995	0.0010675385
a37	0.006061868	0.005137232	0.008625937	0.07647302	0.002181182	0.0035419986	0.014238511	0.0013063868	0.0010700974	0.0016222174	0.0007125443	0.002398701	9.250008e-05	0.007926361	0.00065975473	0.004145726	0.0001276255	0.020781435	0.8108698	0.025253225	0.004043084	0.0027308182
a31	0.02066208	0.052338667	0.020047083	0.07896846	0.0032078277	0.009372711	0.028851721	0.0044201915	0.006687272	0.010198788	0.0060308087	0.037421502	0.0003893196	0.110523194	0.0034301104	0.07676502	0.00060576585	0.007232758	0.2667819	0.18923303	0.026301898	0.040529888
a37	0.00089227874	0.0013894901	0.0017620712	0.0007588106	1.9628025e-07	4.0401446e-06	0.00016933162	8.7147566e-07	5.739121e-06	2.6837159e-05	1.3662642e-05	6.549886e-05	6.322429e-07	0.0015331408	1.7322383e-05	0.0007733784	7.8248314e-07	0.002372947	0.8522816	0.116304256	0.02146765	0.00015937784
a18	0.017376771	0.03676842	0.09514664	0.20412754	0.00041233847	0.0010056975	0.0017483146	0.0008484878	0.0016119537	0.0047368556	0.0025153602	0.020144148	0.0028817249	0.065597326	0.005068898	0.12764879	0.0012257203	0.0317886	0.19814335	0.093643926	0.030228931	0.057330195
a24	0.05824497	0.049844343	0.06401832	0.20505661	0.0018380857	0.0015512191	0.011308862	0.008999666	0.011094943	0.015083927	0.010386813	0.021096932	0.003364174	0.09098152	0.030473914	0.1077514	0.002139272	0.03144537	0.22353177	0.029131705	0.007383506	0.015272608
a34	0.04889711	0.1513232	0.037749782	0.013753316	0.002935237	0.002294984	0.00088059367	0.0032767332	0.0034916254	0.0113107525	0.010284709	0.009977487	0.0023180495	0.2929211	0.009302241	0.31835243	0.0017445204	0.013144423	0.018306538	0.011025446	0.006489535	0.030220196
a46	0.068674326	0.21507166	0.06041099	0.017171381	0.003792522	0.0023631386	0.00044196317	0.0017169081	0.0015963253	0.005467302	0.007340492	0.0043296637	0.0012365505	0.30531776	0.0046011824	0.22117916	0.0022682862	0.011920091	0.017121311	0.013806267	0.007857688	0.026315078
a38	0.061030813	0.33241597	0.06402351	0.017666798	0.010820807	0.004576708	0.00072469725	0.0011919148	0.0010073426	0.0021702542	0.0038571665	0.0017786599	0.0010910123	0.20372222	0.002589574	0.12003459	0.004975945	0.027941674	0.024362376	0.04047165	0.023640247	0.04990604
a8	0.06994828	0.21988039	0.07663802	0.025498556	0.0073518734	0.0035976924	0.00046716488	0.0011069932	0.0007547627	0.0015539096	0.002920995	0.00130757	0.00047915737	0.30327868	0.0031812566	0.19183247	0.0038077887	0.014497789	0.009393903	0.0149614215	0.01636441	0.031176897
a31	0.046037644	0.2405593	0.050303172	0.019484827	0.005322362	0.0027531246	0.00039014182	0.0010897893	0.0007146086	0.0016618127	0.0026473964	0.0015190126	0.0005043017	0.33799905	0.0040231156	0.2166466	0.0038168347	0.010361319	0.0075669247	0.010116446	0.011567522	0.024914773
a15	0.040781587	0.8216452	0.05410974	0.00434308	0.0003889399	0.0001589855	3.8676826e-05	6.3423184e-05	7.2702416e-05	0.00021024066	0.0003784727	0.0001858367	3.9097522e-05	0.031327963	0.00016531811	0.019737808	0.0001954112	0.0011484543	0.009734047	0.008727407	0.0036522348	0.0028954528
a31	0.016439773	0.012275584	0.031482156	0.031304795	0.067771435	0.050114315	0.011343427	0.018358616	0.016504023	0.018695196	0.029616239	0.015981274	0.013887844	0.0990555	0.017594026	0.0922306	0.025650036	0.07826509	0.01605071	0.09091074	0.07504648	0.17142208
a0	0.11638482	0.56908935	0.17127433	0.022784162	7.6113356e-05	4.185223e-05	1.3805362e-05	2.7341579e-05	6.1561106e-05	0.0003010792	0.00046405054	0.00029027855	2.0405882e-05	0.04725794	6.777161e-05	0.032850333	4.867084e-05	0.00037368888	0.022714758	0.009646639	0.0040096873	0.002201404
a23	0.014256874	0.02061776	0.025967624	0.018859139	0.050685477	0.051934276	0.010760893	0.022042427	0.022126168	0.023701042	0.033569492	0.017828215	0.01796448	0.10291376	0.022714343	0.12539154	0.03442862	0.09337095	0.008998956	0.05050434	0.059147906	0.17221569
a31	0.15558296	0.3491671	0.25370345	0.06802804	0.0019940282	0.0013536916	0.00010182368	0.00030932116	0.00023873006	0.00040435605	0.00058290054	0.00043862054	0.00013906317	0.06997822	0.0011990401	0.051546082	0.0017168659	0.0061695846	0.0058822604	0.006298214	0.0060948925	0.019070687
a0	0.10069275	0.63306487	0.14748882	0.021711553	0.0023139163	0.0013848977	0.0003719568	0.0003235132	0.0003895844	0.0005878651	0.0010847548	0.00058749184	0.00012925264	0.017846497	0.00065407326	0.009669191	0.00028096273	0.0018109939	0.027313069	0.01853379	0.007996288	0.005763972
a31	0.011440396	0.02882574	0.021851305	0.013097829	0.03203567	0.036005005	0.0065029934	0.016605025	0.017417857	0.019477146	0.026181635	0.013189131	0.014833635	0.101509966	0.016755095	0.14318258	0.03916589	0.10704262	0.006792265	0.044599026	0.06751196	0.21597728
a20	0.061916508	0.15776306	0.07990218	0.059459858	0.04109091	0.030104984	0.011542858	0.008799132	0.007955421	0.007766333	0.013858511	0.0075842845	0.002629481	0.11704115	0.022132622	0.07631041	0.0035282176	0.01967405	0.05743558	0.07077483	0.06384163	0.07888804
a31	0.015744993	0.03549631	0.026083631	0.016986255	0.0323266	0.040325906	0.0044010086	0.014223983	0.01512011	0.016653264	0.023257257	0.00994095	0.010274739	0.14428516	0.015568209	0.19604467	0.03156126	0.0994564	0.0067235874	0.026525691	0.048977293	0.17002276
a33	0.008742515	0.012882532	0.011413856	0.02408032	0.03185813	0.033688705	0.013389813	0.009930082	0.009369891	0.008582222	0.013755926	0.007952729	0.0032874162	0.081608854	0.023165062	0.05637999	0.0036329364	0.030963117	0.07120278	0.18097119	0.14395954	0.21918242
a31	0.017218705	0.023463912	0.033007473	0.019401984	0.029133108	0.040202573	0.00488109	0.014573855	0.017856227	0.017447313	0.022102425	0.008558169	0.01009746	0.13876086	0.020466994	0.19830568	0.026943926	0.23095833	0.038844716	0.013922261	0.020151874	0.053701133
a8	0.0039667296	0.0061728503	0.0055172467	0.01283765	0.024134452	0.037290014	0.012724755	0.009823856	0.010142564	0.009039517	0.013038545	0.0077759805	0.0042158337	0.053978473	0.020880733	0.038503237	0.0042046877	0.052089814	0.10093416	0.18718769	0.13216375	0.2533775
a31	0.010828496	0.018914666	0.02515296	0.009810778	0.011758324	0.018285997	0.003465216	0.006428398	0.009831777	0.009307031	0.010065278	0.0038124938	0.005822459	0.06065521	0.010677628	0.08357967	0.015417866	0.50032777	0.14351153	0.013131877	0.011631825	0.017582789
a24	0.0041418765	0.007524931	0.0064899893	0.012648121	0.023294803	0.050356284	0.013206866	0.012022787	0.013855522	0.0120846545	0.014695856	0.009638017	0.007617263	0.045524355	0.023513043	0.034561444	0.0077739926	0.06590561	0.08535883	0.15421385	0.124886654	0.27068523
a20	0.0073153884	0.015410302	0.020058382	0.0053446162	0.0051645422	0.009371062	0.0029154436	0.0032527288	0.00591242	0.0056683226	0.00547891	0.002061964	0.0036007927	0.027988192	0.0057325475	0.03590857	0.009229913	0.55682117	0.24108712	0.015564796	0.008676641	0.0074362177
a31	0.018574927	0.029812865	0.04264196	0.022782711	0.054388747	0.07617702	0.014728996	0.035439122	0.045618404	0.04091251	0.043420423	0.024319699	0.03672799	0.08608083	0.040217653	0.1302262	0.05376279	0.0761471	0.006220101	0.021125454	0.019562833	0.08111168
a20	0.00025464996	0.003029009	0.001079458	0.0012827001	0.00049357506	0.002494286	0.0011343044	0.00031139248	0.00045200827	0.0004541861	0.00046586225	0.00046140185	0.0003204094	0.0022736131	0.0010110481	0.001639535	0.00037735095	0.12584592	0.7552708	0.053396244	0.03136128	0.016590962
a39	0.018564362	0.04379343	0.05142353	0.013147993	0.011140225	0.013158355	0.00402748	0.0036859042	0.0065965145	0.0057036267	0.0057666562	0.0026267865	0.005117976	0.024311662	0.005941488	0.023730505	0.018141445	0.33255163	0.3675202	0.024794664	0.009225008	0.00903053
a31	0.017742965	0.03357481	0.043217275	0.02108332	0.025257792	0.03961402	0.014862287	0.035654202	0.06936477	0.051108737	0.031083263	0.024966339	0.07513479	0.03517496	0.04459671	0.085492805	0.15837467	0.07502123	0.011787957	0.025338037	0.017975824	0.06357322
a28	0.0009272587	0.007145827	0.0036336584	0.003590736	0.0010623918	0.004073263	0.001606998	0.0012312166	0.0024070397	0.0019926915	0.0013479779	0.0014254603	0.0027109056	0.0024946183	0.0033508048	0.004532022	0.004232616	0.16087507	0.6762276	0.044212766	0.036075152	0.03484394
a20	0.0148116285	0.037974764	0.043206464	0.011206301	0.008516219	0.010191414	0.0047380915	0.0032042903	0.0049423277	0.0045095	0.0045900126	0.0026862668	0.0042859497	0.015197504	0.0050529065	0.012639273	0.015011856	0.25631	0.48760772	0.033561483	0.010648289	0.009107825
a31	0.026711823	0.044835877	0.0544517	0.029662304	0.02782495	0.034030706	0.018530004	0.03194719	0.06070843	0.043900292	0.02836217	0.025147002	0.072610535	0.029009461	0.037054725	0.054794885	0.22610967	0.04629602	0.018374093	0.028545495	0.020183535	0.040909115
a24	0.0017670387	0.010911922	0.0058133346	0.004618839	0.0012407748	0.002547488	0.0013166227	0.0010822457	0.002432551	0.0018297599	0.0012584261	0.0012674448	0.0038741927	0.0017075386	0.0033721514	0.0041919504	0.009671245	0.10766981	0.7370397	0.040118933	0.03151615	0.024751846
a28	0.019486798	0.04713056	0.051900804	0.0144457435	0.011427567	0.011938221	0.0074372515	0.0046026115	0.005806362	0.005828554	0.0066735283	0.00421074	0.0049439976	0.015927156	0.0061393413	0.0120460205	0.011781663	0.18997782	0.51014674	0.036356103	0.012627517	0.009164899
a37	0.037890088	0.05417989	0.0711098	0.04710688	0.035982985	0.042966384	0.026139982	0.031734042	0.043843165	0.036703326	0.030376688	0.028789818	0.049046136	0.03425677	0.034713704	0.041783527	0.13743606	0.04147442	0.034837607	0.049074396	0.03635745	0.05419694
a17	0.03359048	0.038970247	0.045980923	0.038264126	0.033418514	0.03754049	0.031132016	0.035088897	0.04440816	0.039064612	0.033448227	0.033069327	0.048997905	0.035993155	0.037981488	0.043083344	0.11736692	0.05438594	0.053296704	0.066582836	0.039095394	0.05924022
a37	0.03701077	0.042902958	0.048679538	0.040603593	0.03665613	0.03980131	0.033667207	0.037518393	0.04589998	0.041093577	0.03617356	0.035603505	0.049961753	0.03783321	0.039716	0.04402773	0.10909217	0.049205277	0.046243392	0.056385837	0.039114285	0.052809797
a24	0.036195606	0.040435843	0.045776572	0.039800745	0.036111344	0.039319348	0.034260686	0.03782935	0.0457709	0.041222043	0.03637652	0.036088068	0.049710855	0.037867177	0.040036317	0.04386666	0.10532202	0.049938556	0.047907326	0.05962277	0.04095715	0.05558418
a8	0.042136773	0.04788621	0.05313193	0.045433845	0.041299473	0.043479975	0.03775128	0.039739747	0.044080697	0.041611165	0.03928508	0.038681112	0.04597747	0.041059367	0.040964324	0.043705136	0.07383071	0.046557166	0.047038537	0.052953668	0.042747706	0.050648585
a20	0.038365748	0.040980034	0.043511003	0.04010303	0.0386211	0.040557567	0.03779249	0.041147254	0.04806923	0.04411754	0.0397826	0.039601278	0.05159693	0.03988775	0.04269629	0.04533836	0.097726814	0.047116026	0.04302755	0.0501361	0.040785167	0.04904013
a28	0.03888544	0.041038636	0.042947788	0.040355872	0.039113432	0.04079748	0.038680095	0.041834485	0.048406452	0.04466681	0.040513203	0.04041904	0.05177282	0.04034633	0.043250136	0.045596987	0.09491308	0.046776325	0.043175627	0.04827783	0.04073255	0.04749962
a29	0.040214404	0.042083688	0.044254582	0.04192282	0.040231977	0.04182586	0.039710205	0.042071816	0.04706933	0.044230703	0.041062273	0.041023836	0.049585573	0.041240998	0.043256726	0.045174193	0.081246495	0.04664472	0.045034476	0.050293278	0.04272587	0.0490962
a31	0.045884404	0.04933299	0.05147344	0.04788189	0.044893533	0.04555756	0.04268063	0.043037865	0.04410607	0.04350434	0.043155577	0.042899933	0.044473622	0.044106994	0.043354157	0.04449458	0.050743315	0.044397768	0.04727217	0.046719834	0.044210844	0.045818463
a37	0.03130249	0.046074692	0.01934595	0.010391169	0.021366484	0.008860263	0.007105286	0.006962516	0.0073853126	0.0076497463	0.013594192	0.007750141	0.016615655	0.0130578065	0.028231425	0.025779832	0.019605529	0.10126041	0.21084766	0.13782491	0.13285016	0.12613845
</S>	0.042474568	0.049441945	0.053698007	0.045013882	0.04046201	0.042140655	0.03770769	0.036364812	0.037086856	0.036922824	0.03712847	0.036233332	0.03686568	0.041213408	0.03762493	0.040060315	0.041480202	0.060142472	0.08073551	0.06602298	0.046790518	0.05438884
