 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.011467126	0.019666992	0.024822222	0.012651524	0.010908459	0.1223194	0.047634196	0.16282237	0.23462075	0.17962323	0.046628483	0.023820903	0.012960838	0.01381902	0.030735891	0.045498494
a11	0.063814156	0.3930721	0.34427142	0.087799154	0.025620006	0.010303332	0.0060745818	0.01906222	0.021815846	0.022321472	0.0025871885	0.00010398545	9.66063e-06	0.0010480562	0.00044912973	0.0016476858
a38	0.00874788	0.049570136	0.07369825	0.018060127	0.0004401101	0.023723919	0.030533168	0.2521068	0.16705032	0.185148	0.089278854	0.03325049	3.4767014e-05	0.06759274	0.0003127249	0.00045175987
a37	0.0041921046	0.13075466	0.084613435	0.048527196	0.0007506631	0.0095645655	0.017700447	0.040599346	0.078232475	0.343216	0.20125757	0.029565787	5.466784e-05	0.0100139305	0.00061158754	0.00034559835
a11	0.015000099	0.40679294	0.29373112	0.19174181	0.003466808	0.009491342	0.015765896	0.0066054454	0.0064440113	0.021968242	0.018294001	0.006899468	4.0619743e-05	0.0016358872	0.0008927536	0.0012295351
a13	0.020383824	0.18735053	0.16914593	0.1013869	0.020741343	0.058219984	0.10188967	0.032381658	0.032135084	0.0983011	0.12653363	0.03937532	0.0003377332	0.0061693005	0.0029480616	0.0026999349
a37	0.040905453	0.1497435	0.20054889	0.20820183	0.10877574	0.09725557	0.049094953	0.03751534	0.036739293	0.034073886	0.0249254	0.0049596815	0.0006426797	0.003259756	0.00031988366	0.003038195
a31	0.030843077	0.05717856	0.17695795	0.2561075	0.17529784	0.090989165	0.025921155	0.059189603	0.06834201	0.033706635	0.015139313	0.0028791232	0.0013720688	0.0032155104	3.1697396e-05	0.0028287966
a24	0.027374916	0.27603608	0.3735085	0.20947103	0.016614022	0.031446524	0.011857687	0.008688267	0.010363745	0.009949204	0.006817854	0.0014623525	0.00029596713	0.015672578	0.00021231646	0.00022889966
a31	0.11660099	0.10167287	0.12971053	0.15228507	0.052300837	0.03530492	0.007930864	0.04625461	0.16901106	0.0834435	0.054323204	0.03565091	0.008508347	0.0045249504	0.00030771067	0.002169642
a39	0.007993376	0.5247887	0.3535336	0.083991244	0.00097216625	0.015050474	0.0030807364	0.0008407463	0.0008299771	0.0009431666	0.00052653113	0.0002817958	3.7082358e-05	0.006989148	0.00011489776	2.644224e-05
a31	0.14920542	0.10245159	0.09116318	0.14240567	0.0653752	0.043805107	0.013845151	0.034840647	0.17138344	0.109974064	0.03868856	0.022547606	0.004866199	0.0049506244	0.0012540318	0.0032435542
a13	0.013059709	0.014704711	0.029857645	0.07386857	0.021281412	0.0073154094	0.008435754	0.08504873	0.28062826	0.3080703	0.12115306	0.02842157	0.00334176	0.0037896435	0.0002421176	0.00078136247
a41	0.08738407	0.051029135	0.047579993	0.09452959	0.045078773	0.036032043	0.016522367	0.062157642	0.3057523	0.16709517	0.047215845	0.026019126	0.004971267	0.0040977164	0.0010993675	0.003435591
a33	0.055826843	0.05801083	0.12784316	0.24189444	0.098759025	0.032089278	0.008627385	0.06687763	0.18803146	0.072214656	0.0245387	0.017065892	0.0035153264	0.0026121198	0.00013004334	0.0019631828
a31	0.095081456	0.08062519	0.129537	0.29247513	0.041014943	0.022433585	0.0057293833	0.039213467	0.14420128	0.06342047	0.037331212	0.03656122	0.006188581	0.004149689	0.00016000695	0.0018773917
a37	0.019363586	0.028615342	0.034800384	0.05171311	0.009268387	0.009796775	0.012132849	0.041983765	0.237952	0.28960896	0.15533423	0.08165594	0.0057742735	0.019914377	0.0013780971	0.0007078995
a31	0.054360896	0.031330768	0.02866017	0.06148745	0.046496984	0.04713651	0.029613739	0.09096655	0.39173415	0.15884028	0.026542854	0.016447295	0.0031170412	0.0032064198	0.0026333067	0.007425574
a11	0.03856443	0.04813869	0.053420834	0.058114767	0.040481985	0.04132493	0.06553227	0.08911827	0.21372205	0.23089786	0.06797247	0.018287564	0.008480227	0.013409076	0.009022902	0.003511711
