 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.035854343	0.008958212	0.005149058	0.021490166	0.013857399	0.042984284	0.0026656417	0.002125166	0.044020668	0.26607627	0.5568187
a20	0.0735197	0.7791852	0.008850509	0.068153754	0.02046462	0.020278638	0.007618085	8.593896e-05	0.0008285856	0.0029688275	0.018046122
a31	0.0019202374	0.17831309	0.0033297578	0.08117157	0.42892286	0.18576877	0.04166033	8.324637e-05	0.03893035	0.039343245	0.00055653
a39	7.1672024e-05	0.93376744	0.00029271582	0.013071862	0.0024108877	0.01502559	0.009870905	6.298615e-05	0.01852633	0.006896949	2.7310587e-06
a31	0.013448123	0.09289692	0.076962315	0.046076953	0.2770203	0.18934214	0.26517504	0.0053398944	0.010789219	0.014460196	0.008488883
a46	0.0059225494	0.05017315	0.0059805387	0.0071434127	0.2804323	0.40354225	0.20095019	0.0013250001	0.013806851	0.026921693	0.0038020164
a37	0.0890669	0.08966331	0.0401384	0.014946878	0.085530564	0.5471761	0.074413076	0.0035050544	0.011204702	0.022451812	0.021903101
a31	0.120758265	0.24012443	0.055749167	0.025022922	0.17901	0.24685271	0.086334966	0.00354642	0.008772168	0.013074782	0.02075417
a13	0.047745187	0.40455773	0.028784435	0.03651974	0.15782359	0.13325639	0.0700398	0.0010988574	0.00939886	0.064034626	0.046740737
a11	0.34220582	0.14076589	0.03974477	0.047845654	0.07587777	0.24494742	0.0038661899	0.0019856887	0.011267387	0.038902324	0.052591085
a31	0.18541972	0.23985714	0.13338657	0.074213274	0.08136357	0.1984878	0.012050489	0.0014954808	0.004313107	0.024228547	0.045184318
a20	0.053295396	0.22470066	0.095292434	0.17002787	0.2637002	0.07622166	0.073823184	0.0021001624	0.005668633	0.018509539	0.016660245
a31	0.34394333	0.08407612	0.022092529	0.046779525	0.05220724	0.16624734	0.00575063	0.0024185707	0.014198376	0.07638168	0.18590467
a41	0.030977178	0.04438249	0.10788037	0.27803972	0.33561477	0.10809251	0.02031492	0.0012613129	0.007493775	0.029736131	0.036206804
a31	0.290582	0.093001276	0.031713445	0.069016516	0.1459659	0.21817577	0.020662287	0.005909646	0.012674186	0.030014979	0.082283996
a24	0.021025237	0.018715184	0.05809142	0.20772748	0.3376966	0.124701336	0.009010353	0.0007509211	0.015110931	0.10126793	0.10590261
a31	0.25071782	0.09189398	0.031441588	0.053819902	0.18553254	0.24857652	0.028614953	0.010328425	0.016327713	0.028443981	0.054302573
a10	0.025502043	0.015119608	0.051010434	0.18161958	0.21697128	0.11589008	0.0065583666	0.0012288867	0.022613002	0.17078054	0.19270624
a31	0.06847657	0.041992914	0.03001436	0.050902706	0.34744775	0.3751908	0.033343997	0.007907696	0.013285174	0.01595541	0.015482607
a46	0.02475812	0.017368387	0.05568484	0.16023359	0.16079079	0.08523994	0.0132419085	0.002834257	0.02546405	0.20237005	0.2520141
a20	0.086862415	0.06421371	0.045228615	0.06584994	0.2781353	0.33355677	0.05145339	0.01737318	0.020395158	0.022077674	0.014853834
a46	0.15518786	0.08681952	0.06950949	0.1258203	0.11976216	0.12878488	0.040908687	0.034069445	0.046194978	0.06816532	0.124777354
a31	0.10789725	0.09788488	0.07420232	0.16007462	0.05708834	0.09558748	0.059498504	0.053739607	0.05934448	0.088724576	0.14595798
a7	0.08223747	0.060479514	0.12568115	0.2102476	0.03530795	0.024723835	0.0152805075	0.012126118	0.019514343	0.12688789	0.28751367
a31	0.12387225	0.15913613	0.12632987	0.18107657	0.06512437	0.10782384	0.08295857	0.06558971	0.03022159	0.03359529	0.024271786
a39	0.109642655	0.089611046	0.21165317	0.27530375	0.034409706	0.014423633	0.02075146	0.018636076	0.024070691	0.080278575	0.12121923
a31	0.10715233	0.16668344	0.1364638	0.20722812	0.06097803	0.10063036	0.08630682	0.060020175	0.026889313	0.02867992	0.0189677
a15	0.12348856	0.107021995	0.24518381	0.29491276	0.026564784	0.008557747	0.02162744	0.02076858	0.025859637	0.058335867	0.067678794
a20	0.0874066	0.18338034	0.12898678	0.26302814	0.048222195	0.061500095	0.072973855	0.05624127	0.033871006	0.034829866	0.029559894
a35	0.0816976	0.1634679	0.11282539	0.23702514	0.0446656	0.06475595	0.091488935	0.07872396	0.041169316	0.043667726	0.040512495
a28	0.078927234	0.1308795	0.09594709	0.18497919	0.057871528	0.076465935	0.103555724	0.092281796	0.058505364	0.060877156	0.05970948
a31	0.08375376	0.13325557	0.10061864	0.18677345	0.06184833	0.07301065	0.09095668	0.082947426	0.060815174	0.06275596	0.063264325
a0	0.1031889	0.09708429	0.08411309	0.16037112	0.01894295	0.014683782	0.022484072	0.03720945	0.06949081	0.18373986	0.20869157
a31	0.087678015	0.15003124	0.11023159	0.20935045	0.062407438	0.06580334	0.072675705	0.06863391	0.057732306	0.058410052	0.05704599
a20	0.11555231	0.0907022	0.08307188	0.15348452	0.018385982	0.01376411	0.026018158	0.046751156	0.08467366	0.17699452	0.19060151
a41	0.08824421	0.16709723	0.118498266	0.23944889	0.057049885	0.058333874	0.06251809	0.05868104	0.050055552	0.05071248	0.049360413
a39	0.08551942	0.13435167	0.10563401	0.18530756	0.06731125	0.07136535	0.08037944	0.07598077	0.06396794	0.0654216	0.064761
a31	0.0909559	0.11995489	0.10183061	0.1511659	0.076848336	0.07730672	0.08039164	0.078351475	0.074039906	0.07453854	0.07461606
</S>	0.08908939	0.06527025	0.05233301	0.09518291	0.019942367	0.017417913	0.027777	0.050512616	0.09694866	0.23352431	0.25200152
