 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.011167783	0.0033244428	0.0022798737	0.00793293	0.008531157	0.017745933	0.03254155	0.19890022	0.1283168	0.0009818154	0.0020154421	0.06555619	0.2148603	0.30584553
a27	0.0017445296	0.0016634357	0.0003511418	0.0016228503	0.010260692	0.0013928991	0.010058999	0.5191839	0.43439463	0.017595734	3.04598e-05	0.0009165887	0.0006788785	0.00010528116
a20	0.007842559	0.31718612	0.050955255	0.08084482	0.07423728	0.016524697	0.008249145	0.20149909	0.11909284	0.1166986	0.00048915244	0.0016051913	0.0030546617	0.0017205756
a31	0.083240695	0.12101439	0.060868837	0.06562706	0.12605017	0.14441714	0.06961211	0.062146366	0.11549967	0.11432199	0.0011908814	0.00771175	0.01519024	0.013108649
a37	0.039997213	0.04009804	0.020053009	0.043493234	0.081264734	0.026607044	0.084664986	0.2888224	0.24687779	0.08915675	0.00054572034	0.0049935547	0.012462471	0.020963028
a31	0.17594515	0.08356681	0.013633998	0.013695979	0.017450027	0.026583461	0.05121595	0.2259327	0.29994512	0.003533826	0.0019931246	0.012107609	0.03982814	0.034568097
a27	0.09415603	0.077779055	0.03243798	0.05988307	0.05823738	0.056144476	0.09004717	0.17536576	0.29372272	0.027627518	0.0025673711	0.0042415755	0.011192064	0.016597811
a37	0.15267387	0.024218425	0.0044088126	0.008144279	0.016038513	0.02756341	0.09833658	0.30551448	0.20330355	0.00066498015	0.00076883903	0.019749695	0.0623509	0.07626362
a31	0.1956465	0.08673063	0.02022355	0.032406427	0.050028715	0.061182983	0.083329245	0.17420022	0.25899133	0.00382176	0.002556751	0.004699294	0.011117995	0.01506454
a22	0.05689749	0.047930997	0.02828649	0.049683932	0.06676198	0.066543564	0.10197077	0.22670525	0.2903927	0.016217561	0.0052989824	0.006984139	0.016056342	0.020269806
a31	0.047374144	0.01317828	0.0050249845	0.01142512	0.010277005	0.027324237	0.14056738	0.40345287	0.14280999	0.0033679765	0.0009639462	0.012525347	0.05953257	0.1221762
a20	0.0446458	0.055489786	0.060373344	0.14175652	0.102300085	0.046717998	0.065084144	0.24279533	0.14914185	0.037731413	0.004010875	0.0044608624	0.02176126	0.02373073
a31	0.0409425	0.010699165	0.0029106585	0.0063750204	0.00815135	0.03165318	0.16848491	0.5062857	0.14567214	0.0017841161	0.000594353	0.006578088	0.021602068	0.048266627
a37	0.016584782	0.021589292	0.032084923	0.08349216	0.0753503	0.029411852	0.046581622	0.4366907	0.17524283	0.023805955	0.0026693856	0.004436496	0.026971592	0.025088195
a31	0.010373223	0.0044647534	0.0013116777	0.0033252279	0.0053198845	0.011393299	0.07636581	0.7177767	0.1546314	0.0035366295	0.00022628199	0.001852827	0.0035440368	0.0058781505
a3	0.0042994088	0.006688414	0.011802482	0.033175968	0.03890411	0.010580676	0.021801531	0.6412757	0.17751224	0.015262481	0.001158176	0.0030749207	0.01968932	0.014774533
a31	0.0068027535	0.003961787	0.0009748951	0.0026418893	0.0057992917	0.0079673445	0.067196056	0.7421504	0.15010843	0.006740757	0.00017477707	0.0015007592	0.0018991721	0.0020816752
a18	0.00160678	0.0024450237	0.0049647414	0.015109806	0.020500125	0.0050447187	0.01369057	0.7361004	0.15843287	0.010104541	0.0005825102	0.0028782508	0.017319052	0.011220594
a31	0.0055925483	0.0042942003	0.0007827931	0.0020945591	0.0063306997	0.005911011	0.06665876	0.7223987	0.16884129	0.01213916	0.00017681535	0.0018020414	0.00176835	0.0012089867
a39	0.0013827467	0.001691813	0.00411543	0.013085536	0.014819952	0.0045147897	0.01423922	0.7604767	0.13228154	0.009156467	0.00054141704	0.004087643	0.02366404	0.01594267
a8	0.006264918	0.005137345	0.0012105319	0.002946676	0.008249417	0.0064197527	0.062867306	0.71726745	0.1633521	0.020534199	0.00032526758	0.0022550242	0.001954459	0.0012155179
a21	0.16532888	0.02728443	0.009665622	0.025293918	0.03695472	0.16126418	0.41514316	0.071012735	0.016021986	0.001112351	0.0021382682	0.018279055	0.022135088	0.028365636
a31	0.112162255	0.024618484	0.0139825	0.03728432	0.039691605	0.15541683	0.41276655	0.07554659	0.01915199	0.0025814113	0.003607761	0.026839884	0.034586236	0.041763548
a28	0.015241593	0.011053157	0.036134988	0.10976355	0.0486731	0.040268842	0.09628722	0.2367806	0.051789127	0.017212583	0.0039399825	0.019858813	0.15475422	0.1582423
a37	0.08410618	0.05591299	0.03224862	0.04586872	0.03847769	0.05214597	0.22075078	0.24719897	0.10566798	0.04209006	0.012084009	0.016887553	0.020559827	0.026000716
a20	0.080331005	0.03483825	0.025158372	0.049905397	0.03198792	0.100160785	0.45227045	0.060095526	0.01878451	0.012280825	0.0079542715	0.026935503	0.038181994	0.06111517
a31	0.16105154	0.10629376	0.042664483	0.0828578	0.021833487	0.08407823	0.24069768	0.03391985	0.02735077	0.020539515	0.013799971	0.03705114	0.064308316	0.0635534
