 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.017761277	0.0034468141	0.006109097	0.0027818494	0.0042987457	0.005460493	0.010182221	0.027115274	0.12698576	0.07904557	0.11675895	0.07811541	0.02850483	0.048331752	0.043260887	0.1308242	0.2710169
a31	0.008906643	0.0038301563	0.0096023055	0.004273704	0.0069296076	0.010835901	0.032471236	0.06981334	0.32497126	0.20968445	0.07667232	0.115279265	0.04636407	0.040312562	0.013543875	0.009753794	0.016755465
a20	0.0009648877	0.103063144	0.09878288	0.08101663	0.26904005	0.09503336	0.047137037	0.01765575	0.017307324	0.018654823	7.717485e-05	0.012856388	0.0880294	0.030832639	0.0824623	0.03707044	1.5781814e-05
a31	0.008319775	0.05015628	0.049737222	0.02375648	0.039314736	0.04825039	0.11992456	0.1376385	0.10879403	0.12731688	0.06109827	0.01958202	0.075463556	0.017984053	0.029882262	0.04744124	0.035339743
a28	7.4685645e-06	0.07894304	0.7433962	0.010908745	0.09880471	0.0125895925	0.027482575	0.004233567	0.004481669	0.0013762151	0.0002242519	0.0011829298	0.0031208985	0.0071258377	0.0027530657	0.0030653076	0.00030398858
a37	0.0026749976	0.03807277	0.29973227	0.044626553	0.05266579	0.0500502	0.046356857	0.017478077	0.031383675	0.031474944	0.032424115	0.029620271	0.068160966	0.084492624	0.085028075	0.039270733	0.04648706
a16	0.002408448	0.0476508	0.107863955	0.0049002073	0.005804267	0.008944415	0.033775173	0.07532531	0.1045298	0.24747548	0.093742386	0.055859294	0.041399457	0.0120202415	0.056533758	0.047815613	0.05395141
a21	0.0060648597	0.008803057	0.055996206	0.007907247	0.008604056	0.017688006	0.057775375	0.10252074	0.2906748	0.22426644	0.094660245	0.05767078	0.0057361005	0.003999684	0.0055500623	0.012689477	0.0393929
a31	0.002236892	0.009989327	0.08421819	0.0048970636	0.006278372	0.011810981	0.043458875	0.084529825	0.18882869	0.29493117	0.09598406	0.086109236	0.020779794	0.01287062	0.018052464	0.015745338	0.019279094
a37	0.001793857	0.05453883	0.36170083	0.038769398	0.2709177	0.086535305	0.075185925	0.011102355	0.04116576	0.017804889	0.0063431785	0.0017965509	0.0013362819	0.0022762376	0.0054034432	0.015919406	0.0074100383
a21	0.0070351423	0.00970471	0.061359055	0.0518044	0.14988129	0.13950753	0.08208212	0.037748035	0.2858414	0.0740654	0.024166483	0.04087971	0.003801202	0.0059335693	0.0024919002	0.0041997856	0.019498222
a27	0.0070474674	0.025334807	0.16163252	0.08135167	0.10564746	0.12609243	0.13798422	0.06750403	0.1586171	0.06323535	0.024371881	0.009161088	0.0010237036	0.00074464025	0.00086586876	0.0064805043	0.022905223
a41	0.001440753	0.008190236	0.08551457	0.115767874	0.3443934	0.25465277	0.096224494	0.015624476	0.043178674	0.018663133	0.003147311	0.006654393	0.0018259014	0.0011324098	0.0006395034	0.0007977108	0.0021523305
a10	0.0013427588	0.017719202	0.09691038	0.13742018	0.3061534	0.26714176	0.12252992	0.008554885	0.029502632	0.004786606	0.001473169	0.0012187123	0.00033243978	0.0003168873	0.00022249967	0.00078989426	0.003584773
a3	0.006217653	0.021279354	0.1176028	0.10259906	0.32511115	0.17725734	0.06199591	0.013612708	0.08107264	0.037408557	0.0052677426	0.017961374	0.0099123	0.0077411677	0.0032130172	0.005194523	0.0065526864
a11	0.0029156092	0.01625066	0.10146024	0.10903349	0.39724123	0.22669722	0.063172385	0.006440419	0.040387012	0.013725965	0.002731428	0.0054293536	0.0029067914	0.0025068792	0.0016767975	0.002945193	0.004479283
a8	0.006808068	0.026274329	0.10984439	0.11645689	0.34100732	0.17806497	0.06390434	0.010245611	0.06658569	0.027094122	0.0055737314	0.01166607	0.009417704	0.0070886957	0.0047001056	0.007351147	0.007916862
a20	0.0068644388	0.025089806	0.074839555	0.10497234	0.29363224	0.20527592	0.08548943	0.009682756	0.073736146	0.028723797	0.013094397	0.013087693	0.016301727	0.011769239	0.009869249	0.013911344	0.013659889
a15	0.004378604	0.02301974	0.09664206	0.12242687	0.37791383	0.19592716	0.05909814	0.0061217686	0.040401902	0.01629058	0.007260441	0.008186428	0.009689598	0.007652788	0.0064033098	0.009166668	0.009420086
a31	0.009469023	0.036545437	0.098563105	0.11864391	0.25249246	0.15830651	0.06170681	0.009055348	0.068888575	0.031930014	0.017283829	0.017452678	0.0325455	0.022235245	0.018003937	0.02591761	0.020959996
a0	0.003095601	0.18226394	0.58780557	0.13129906	0.083910555	0.005475706	0.0009667878	0.00014089321	0.0005601259	0.0002816775	7.864867e-05	0.00016092046	0.0016203624	0.00054078235	0.000522915	0.00082786934	0.00044851162
a8	0.017112155	0.017858084	0.06137584	0.03702247	0.0503751	0.029453618	0.01865417	0.013253649	0.13966167	0.057329934	0.075597905	0.060184706	0.0326615	0.07289493	0.05878807	0.10094164	0.15683457
a20	0.0013610311	0.0198772	0.15350617	0.16768374	0.4132156	0.17332895	0.026867494	0.0019926631	0.008237256	0.0035303878	0.0031521493	0.0026324284	0.00359174	0.0040097884	0.0039245966	0.005555584	0.007533153
a31	0.010771665	0.036261126	0.14551377	0.090497464	0.13000366	0.071472876	0.03312974	0.010785481	0.06494052	0.042239796	0.030582549	0.032496452	0.06571868	0.06198938	0.04913266	0.07215445	0.05230972
