 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0026792588	0.0015406334	0.0013281393	0.0024813053	0.030864812	0.040304553	0.03218843	0.0397914	0.13649713	0.33976772	0.37255663
a23	0.0033717558	0.0035846932	0.00022501739	0.00020449591	0.0011451949	0.0040955665	0.13914107	0.45752263	0.18340139	0.20566265	0.0016456369
a31	0.09800842	0.5159988	0.025285948	0.046715166	0.009035373	0.020344947	0.03130333	0.20226821	0.047064185	0.0019844163	0.001991275
a37	0.00030804865	0.03481821	2.497962e-05	2.3457946e-05	1.7057997e-05	0.00022159661	0.004550839	0.94378346	0.015051226	0.0011879546	1.3140832e-05
a39	0.1125983	0.34781656	0.041562323	0.13109152	0.02717514	0.04155071	0.045310583	0.14944674	0.067487985	0.009211007	0.026749132
a17	0.15231338	0.0792055	0.025346424	0.025353098	0.008535524	0.010924299	0.02829837	0.16133778	0.32071683	0.07559572	0.112373024
a11	0.15962808	0.5648555	0.014498051	0.012732068	0.009656302	0.012602373	0.039863426	0.09242909	0.059873488	0.013138507	0.020723123
a31	0.14678845	0.5396022	0.013933211	0.018916627	0.006760845	0.012347072	0.021051345	0.033812962	0.06714533	0.063482195	0.07615982
a20	0.10277535	0.3092199	0.0055201687	0.007842421	0.0010080738	0.0018096648	0.0038801695	0.3215556	0.17493267	0.04366315	0.027792793
a31	0.13475026	0.09610404	0.016899427	0.022414254	0.06185375	0.13405067	0.05028732	0.029266782	0.06996847	0.16884713	0.21555795
a24	0.05283918	0.14825192	0.017118577	0.0808116	0.022044573	0.03327606	0.046140447	0.5189494	0.044420343	0.0195665	0.01658139
a31	0.10826477	0.06685627	0.015428692	0.011425484	0.03386179	0.07104132	0.02800898	0.02687306	0.09889597	0.23851039	0.30083328
a8	0.037218325	0.04973935	0.015516947	0.08888655	0.04623598	0.07312445	0.120184846	0.37945533	0.07015336	0.07016721	0.04931774
a31	0.17875391	0.09969232	0.031624842	0.020295177	0.076114945	0.15374175	0.06024266	0.045009736	0.060041003	0.15100612	0.12347748
a24	0.010550295	0.010033232	0.0052930745	0.040467527	0.03137582	0.053759392	0.120872386	0.37026897	0.09921843	0.16466399	0.09349687
a6	0.18013625	0.12226278	0.039125487	0.023708144	0.05158628	0.10920712	0.071948655	0.0734027	0.06369825	0.19738604	0.06753834
a31	0.24374563	0.11356648	0.03948736	0.023743793	0.08315582	0.20118693	0.0835348	0.054876328	0.05615722	0.04530729	0.055238415
a20	0.0056881877	0.004827309	0.003850355	0.03156115	0.0311279	0.05443302	0.066431075	0.17222875	0.11918998	0.30434018	0.206322
a31	0.18998119	0.19588216	0.05608159	0.039608527	0.040987145	0.08604447	0.067878656	0.075146295	0.06680858	0.13879743	0.04278392
a23	0.0038863535	0.0036642926	0.0033986522	0.027236179	0.031619057	0.05235601	0.03182301	0.10028679	0.1317418	0.3361672	0.27782068
a28	0.14398932	0.18552248	0.045594502	0.041223034	0.016094595	0.039812934	0.070587315	0.10278467	0.08741459	0.23454209	0.03243443
a31	0.115043275	0.12594466	0.052823674	0.0658782	0.114644825	0.19373687	0.053510603	0.035514496	0.07803766	0.07268279	0.09218298
a0	0.0055774585	0.006697637	0.006449438	0.051826872	0.018313823	0.03564255	0.01504421	0.08092514	0.09956431	0.43298206	0.24697644
a28	0.08629349	0.14002462	0.034253564	0.042898823	0.006759492	0.019365689	0.06249032	0.10697366	0.104890995	0.36939946	0.0266499
a35	0.1313881	0.18730232	0.08594909	0.12550753	0.04330489	0.06831644	0.027645912	0.02341816	0.08748729	0.109466486	0.11021378
a8	0.081074804	0.17896238	0.057936575	0.07193455	0.045022015	0.04845475	0.031746686	0.029069507	0.120188385	0.17562282	0.15998754
a20	0.07422598	0.1474494	0.048799627	0.0607203	0.067482285	0.06169921	0.037857737	0.033070277	0.11178359	0.19181646	0.16509518
a31	0.1177463	0.14390028	0.05022333	0.07181601	0.093708985	0.08210537	0.05311677	0.04128273	0.08094213	0.14661928	0.11853881
a37	0.04284238	0.09822499	0.04162679	0.16733573	0.017168203	0.021546118	0.0138701	0.051044837	0.08287987	0.24547902	0.21798195
a31	0.09915292	0.23417637	0.08767757	0.1011041	0.042262863	0.048621345	0.040328737	0.039978962	0.070452645	0.13893639	0.09730805
a37	0.049264677	0.092700265	0.033908077	0.07483322	0.013589078	0.01667454	0.0213223	0.10131831	0.13994907	0.23717895	0.2192614
a19	0.10689434	0.25614753	0.09969312	0.11634961	0.044181973	0.052233044	0.043315597	0.043467887	0.060450908	0.10345685	0.07380919
a35	0.09065338	0.1312742	0.086183555	0.090539165	0.08137905	0.08086998	0.07437313	0.07324356	0.08546265	0.110736415	0.09528485
a20	0.1000629	0.10673726	0.08220406	0.08820789	0.09732321	0.09238926	0.08280993	0.07900031	0.08491677	0.09561955	0.09072888
a31	0.13362366	0.10388415	0.07362528	0.09064497	0.100498796	0.09439295	0.08424067	0.07352466	0.07745442	0.084632985	0.0834774
a39	0.03712577	0.11981146	0.043343864	0.25538555	0.030575138	0.033156034	0.0279554	0.11795507	0.05743794	0.13603427	0.14121953
a31	0.09589591	0.1998086	0.08119091	0.0936668	0.049449395	0.053915992	0.04792992	0.047813866	0.074160874	0.14910325	0.10706454
a28	0.033077355	0.04560589	0.022240827	0.04522881	0.014022514	0.015614091	0.028197316	0.13862644	0.17092958	0.24029328	0.24616393
a20	0.09749485	0.16984718	0.094839945	0.10225191	0.07052034	0.07413849	0.069710195	0.06965411	0.0763674	0.09289265	0.082282946
a8	0.09263818	0.1248258	0.09130918	0.104736015	0.08074083	0.082317136	0.079515606	0.079182036	0.08314778	0.09339182	0.08819556
a13	0.10327479	0.09867113	0.087348446	0.09377163	0.09046166	0.08977189	0.08779407	0.08536897	0.08632718	0.088830486	0.08837976
a44	0.106594525	0.09838264	0.08481308	0.1061	0.089131884	0.08854053	0.08632963	0.082844906	0.08321358	0.08667214	0.08737709
</S>	0.10518301	0.09599334	0.086178616	0.09677427	0.090092644	0.089462146	0.087861076	0.08496124	0.08589619	0.08898751	0.088609986
