 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.0054872464	0.0014165797	0.006371974	0.04081544	0.004901429	0.035057962	0.009143915	0.02895087	0.0069744186	0.040202428	0.09479345	0.042532343	0.05996603	0.10881148	0.08517366	0.005985002	0.040771164	0.12124116	0.055161804	0.076078944	0.042040594	0.030580606	0.0023944129	0.009844254	0.024663864	0.020638935
a31	0.13745496	0.3949866	0.007142972	0.15435132	0.00017169563	0.039978087	0.0021838543	0.0011910165	0.0017451217	0.0008872155	0.0018536075	0.005759602	3.3084423e-05	0.00039102443	0.0007994292	0.00039109527	0.03382227	0.00030140448	0.0003939898	0.00048336902	0.18346305	0.009552076	0.00061243004	0.00031233928	0.0071942317	0.014544204
a1	0.4722941	0.3024758	0.003500592	0.017569378	0.0003989084	0.07314967	0.0025952787	0.0016087043	0.0023143303	0.0046224655	0.007372997	0.0006890294	0.0025293932	0.012488991	0.0011605703	0.0012884886	0.009928792	0.027998688	0.0036874847	0.0051700673	0.009669731	0.011907269	0.0012669916	0.0027213853	0.021474116	0.00011669697
a35	0.007411955	0.028487576	0.049878806	0.07532384	0.014119443	0.013928507	0.0019837718	0.0016660342	0.0017245535	0.0024572706	0.0038436581	0.0040235966	0.0004635689	0.0047763805	0.0052282424	0.04719198	0.018470867	0.00011499747	0.0029658524	0.0081005255	0.62714624	0.068320416	0.00064002286	0.0029668312	0.005253207	0.0035117634
a31	0.014941266	0.06029967	0.121119104	0.2612103	0.06505208	0.029260399	0.0058826655	0.005004122	0.0052593704	0.006136964	0.016396606	0.009239083	0.0013722766	0.010376201	0.009181213	0.15815307	0.03484136	0.00044909713	0.0068627708	0.022158852	0.08468126	0.04804271	0.0012147557	0.0060708947	0.008939949	0.007853965
a7	0.0012903251	0.0012012818	0.0015784416	0.0016044832	0.00015681652	0.0008138821	6.55973e-05	3.791697e-05	5.1839896e-05	0.000112107846	0.0004566584	0.00038670993	4.0031464e-05	0.00033447507	0.00043989092	0.002324389	0.025704816	2.881956e-05	0.00093697896	0.0019771461	0.57543147	0.3823086	7.127211e-05	0.00015815561	0.002160345	0.0003275453
a31	0.035060797	0.03893488	0.1884974	0.4573466	0.019946408	0.014369874	0.01805894	0.017231502	0.016349254	0.020355688	0.036163878	0.013722045	0.00014359604	0.007139552	0.013883002	0.05921141	0.00993283	8.6523345e-05	0.00066876004	0.0041833874	0.014008805	0.006774622	0.00056544336	0.0010739883	0.0030489608	0.0032419332
a24	0.0033724094	0.0018047316	0.00199445	0.0044748886	0.004644388	0.0012251283	0.0009079764	0.0011959872	0.00075373886	0.0025092158	0.07381395	0.021243278	0.00040844135	0.0029291508	0.008632643	0.039771214	0.043539103	0.00043455514	0.0031366216	0.0113302665	0.7273818	0.042205263	6.2281266e-05	0.00015109751	0.0009493947	0.0011279987
a46	0.10850026	0.036424644	0.048914414	0.16235308	0.01024175	0.016910752	0.039869364	0.0427766	0.034543302	0.03974325	0.22015212	0.054471	0.0003225798	0.004661216	0.018271847	0.022474926	0.025285052	0.00035745275	0.0011127905	0.008443398	0.07112255	0.009163859	0.0028136114	0.0038872852	0.009116301	0.008066573
a24	0.047610622	0.0143627655	0.019999707	0.047811963	0.025385212	0.0063776765	0.020008923	0.02247399	0.0151143335	0.024412185	0.46654785	0.07529823	0.00055696646	0.00720484	0.013341813	0.08684056	0.03197944	0.00061769737	0.0026596128	0.015768606	0.035508443	0.0061436254	0.0010550112	0.002326706	0.005898814	0.0046943994
