 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.007116973	0.0024880446	0.0033328852	0.008331351	0.042048547	0.03490631	0.10076961	0.07986843	0.08241724	0.23892884	0.39979178
a31	0.10297548	0.0903594	0.26215094	0.5018586	0.008960693	0.003261946	0.0031845723	0.015233673	0.0019343998	0.0014642125	0.008616035
a20	0.30003607	0.038150143	0.081475735	0.022359561	6.1406136e-05	0.0023073643	0.3190479	0.2073698	0.009009683	0.020180704	1.7091764e-06
a31	0.21752654	0.40532073	0.08172188	0.09196565	0.008734716	0.0725573	0.041912246	0.052939463	0.017915979	0.0069652116	0.0024403136
a7	0.14396125	0.04398752	0.008316099	0.0042239567	0.003510139	0.3428372	0.04514822	0.18705913	0.07154019	0.14355561	0.0058607995
a31	0.05458401	0.028312247	0.10865963	0.16668573	0.18221845	0.13605817	0.02751549	0.15055756	0.08192436	0.035446484	0.028037883
a24	0.046512675	0.041240104	0.19388933	0.15727009	0.017995037	0.010600672	0.045317676	0.16144969	0.11534834	0.14081301	0.06956338
a37	0.09573104	0.04106275	0.063290834	0.088206545	0.32633108	0.038888626	0.029932618	0.18372972	0.033569265	0.03535107	0.063906506
a31	0.32438526	0.27839944	0.102440685	0.15778352	0.050979044	0.008214476	0.0055728415	0.03234133	0.007819955	0.010731796	0.021331696
a11	0.6319334	0.20371869	0.06705583	0.059403244	0.0033060499	0.0036448424	0.0069527784	0.015550905	0.0032486392	0.0036320318	0.0015535776
a31	0.33493102	0.097586274	0.053634875	0.14104465	0.052316234	0.00684578	0.044093017	0.11937311	0.07775599	0.03902143	0.03339762
a3	0.13722514	0.040650964	0.074431054	0.18380114	0.06715621	0.090399586	0.09347007	0.17244683	0.03968271	0.059497442	0.04123886
a27	0.46148416	0.12500224	0.0550829	0.06285328	0.038096778	0.008442532	0.02953542	0.0796119	0.05031538	0.033508703	0.05606677
a20	0.35312864	0.10295012	0.04998075	0.1461247	0.040547814	0.006029332	0.042430896	0.11449527	0.082650825	0.036109123	0.025552511
a31	0.3766686	0.073257975	0.031021094	0.10691448	0.020322954	0.007196745	0.038821694	0.11358456	0.12670355	0.06083989	0.044668414
a20	0.08144703	0.044446904	0.12980218	0.31896347	0.045534182	0.028771942	0.013354827	0.02335028	0.030169938	0.12074848	0.16341072
a11	0.6239291	0.115646206	0.06776275	0.07953048	0.0146741895	0.0049515595	0.013639032	0.024886336	0.021923024	0.011753858	0.02130347
a13	0.31484607	0.08918034	0.1545835	0.20342109	0.012072034	0.007844776	0.026372876	0.036360048	0.038784366	0.038413316	0.07812155
a28	0.20205365	0.062289603	0.06896146	0.088124685	0.0401764	0.035953224	0.06486143	0.07501604	0.07735612	0.083254665	0.2019527
a31	0.14121702	0.06330631	0.06848466	0.080332845	0.054003123	0.051104754	0.0721782	0.07819762	0.08112614	0.093916275	0.21613303
a39	0.08987381	0.060476683	0.10877015	0.20686625	0.029190836	0.03445437	0.026754338	0.029963838	0.04048319	0.12889776	0.2442688
a31	0.24833411	0.10152014	0.09792712	0.15736827	0.055035014	0.043310918	0.05076595	0.06332691	0.06514376	0.053251393	0.06401647
a8	0.03451396	0.037643764	0.040891156	0.065264165	0.014735466	0.015707139	0.016595773	0.09622358	0.17394784	0.23916301	0.26531416
</S>	0.11535861	0.096111275	0.09948784	0.12241135	0.08357255	0.07950417	0.08018811	0.08158617	0.081564695	0.079948045	0.08026707
