 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.1876662	0.021321159	0.039251458	0.30028525	0.044926547	0.2304691	0.17608033
a0	0.8539915	0.0019126292	0.054888703	0.020828437	0.0033953786	0.0073564406	0.057626974
a31	0.44300205	0.3079044	0.08463159	0.0048104934	0.022086611	0.051144652	0.086420186
a13	0.4440587	0.031130394	0.4248606	0.005288088	0.020654289	0.05057561	0.02343226
a31	0.19643837	0.02748034	0.2156717	0.08276735	0.33808696	0.119927004	0.019628284
a8	0.46454558	0.008376218	0.087835655	0.070231736	0.09285296	0.24912284	0.027035052
a31	0.69613844	0.006897402	0.014115186	0.0063708955	0.010673047	0.21087971	0.054925293
a13	0.32262063	0.014561239	0.17136131	0.12759206	0.084045194	0.2366266	0.043192964
a31	0.29914322	0.014425469	0.08151055	0.4438328	0.04265212	0.08358417	0.03485164
a17	0.056224596	0.009623078	0.25409386	0.18132497	0.10502615	0.22950126	0.16420607
a31	0.5177416	0.01283824	0.05226288	0.273722	0.044143006	0.081135534	0.018156761
a13	0.037404723	0.014450075	0.26237032	0.3257047	0.12434862	0.12535857	0.110363
a31	0.3671163	0.0178013	0.06327984	0.41155952	0.05553177	0.069734596	0.0149766505
a28	0.07914637	0.026598183	0.25082	0.33867466	0.11922979	0.10559992	0.07993115
a10	0.3804692	0.02604127	0.060165107	0.40203342	0.053676635	0.05622302	0.021391323
a31	0.13532403	0.018002003	0.05743833	0.67775035	0.0560822	0.034833852	0.020569287
a30	0.05702756	0.034176603	0.26454717	0.31096807	0.17411517	0.0882738	0.07089158
a31	0.18516068	0.029445577	0.07122396	0.58924246	0.049007986	0.049751934	0.02616742
a20	0.042247366	0.037095554	0.249393	0.33317012	0.18359964	0.08405964	0.07043475
a28	0.19093642	0.052961398	0.07985828	0.49157545	0.06777329	0.06665197	0.050243173
a31	0.07944254	0.040502984	0.06422198	0.66764027	0.05756382	0.047814105	0.042814367
a35	0.02817263	0.04236705	0.18064639	0.4374164	0.14301813	0.0865629	0.08181648
a31	0.14089079	0.08741219	0.10320341	0.39078486	0.09616002	0.09487979	0.08666894
a46	0.029714232	0.04987838	0.11566873	0.49189857	0.10463181	0.10323722	0.10497104
a31	0.14014722	0.11464737	0.123119086	0.2684827	0.119294696	0.11900358	0.11530527
a10	0.0285389	0.055111933	0.08415837	0.45825747	0.089092635	0.13661008	0.14823058
a8	0.12764002	0.08260385	0.098948754	0.425236	0.08964887	0.08642457	0.08949801
a31	0.147929	0.13173877	0.13451733	0.18204568	0.13485359	0.13659215	0.1323235
</S>	0.030693972	0.06241538	0.08132445	0.4328612	0.09095321	0.1450548	0.1566969
