 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.023799835	0.0061063017	0.0066278097	0.046454582	0.01750517	0.66136223	0.03752375	0.012145313	0.012280113	0.012492021	0.022483	0.1412199
a31	0.07553027	0.59124947	0.021286268	0.13932471	0.09139869	0.035909943	0.008964259	0.00016882848	0.007648892	0.0028967534	0.007577832	0.018044138
a28	0.0005847346	0.3367384	0.006209127	0.08219597	0.011919085	0.055465408	0.08336514	8.604633e-05	0.3992759	0.0030397708	0.021116437	3.888977e-06
a31	0.0025377802	0.030918632	0.028404871	0.027689248	0.30801174	0.10853	0.4728776	0.0055138688	0.0064501413	0.0040482865	0.0045397845	0.00047801682
a20	0.00011876743	0.0037218058	0.00090246234	0.009170273	0.16248693	0.16118197	0.41224715	2.5780992e-05	0.0016802093	0.0046879784	0.24374248	3.4209814e-05
a31	0.01908278	0.039577432	0.049225397	0.036159642	0.116491005	0.22375874	0.48185694	0.002675768	0.002229018	0.013160622	0.012728735	0.0030538798
a21	0.006097003	0.0088371	0.0081309145	0.01572887	0.049615506	0.027037527	0.08020832	0.0006599845	0.0039320746	0.0046402975	0.7332903	0.06182215
a31	0.06744876	0.058984682	0.054867987	0.04830838	0.04205286	0.4458501	0.040077288	0.003342468	0.01973679	0.02057008	0.121827625	0.076932944
a17	0.0125091905	0.025594886	0.015702553	0.044239987	0.32754454	0.019128686	0.08388056	0.000547409	0.0029163798	0.005006074	0.4402893	0.02264044
a29	0.12050855	0.04199995	0.019099783	0.037352998	0.103669606	0.46872008	0.009039616	0.0010574022	0.0140679525	0.015560834	0.041440547	0.12748273
a24	0.14327537	0.10764962	0.06206099	0.05268053	0.05548959	0.29271272	0.0098066535	0.0033746015	0.0104020005	0.013331352	0.16778678	0.081429794
a37	0.15273073	0.063381754	0.018423641	0.013862984	0.0616622	0.26195678	0.006175168	0.0037989395	0.008972845	0.019864589	0.2817339	0.10743643
a8	0.13184856	0.10451577	0.05641317	0.053581003	0.100679524	0.21811518	0.008552097	0.006442349	0.01475407	0.0147175025	0.22154598	0.06883481
a31	0.24785006	0.14384091	0.023969028	0.026868524	0.04616451	0.086663865	0.012131492	0.010467558	0.035297263	0.022145752	0.23019144	0.11440961
a24	0.018262161	0.16414642	0.019861387	0.041485857	0.018881511	0.04456368	0.0369731	0.001643709	0.028531991	0.02230175	0.5143167	0.08903175
a31	0.2693469	0.074675195	0.021733958	0.04826932	0.03473262	0.12698512	0.027333954	0.006684651	0.030338682	0.046550576	0.09075719	0.22259182
a17	0.02340544	0.049734093	0.084215365	0.16396567	0.10536954	0.05576784	0.0063290074	0.0022758301	0.01566277	0.030810265	0.42005247	0.0424117
a31	0.23688255	0.08808371	0.030334847	0.057434037	0.036266055	0.119039804	0.059779048	0.010380573	0.028039366	0.042309966	0.11004847	0.18140154
a39	0.035258576	0.03302144	0.07489797	0.18656358	0.0877922	0.09930471	0.0093700215	0.004465302	0.011206364	0.1264427	0.060753215	0.2709239
a35	0.17877187	0.12670417	0.079009406	0.12560886	0.07907197	0.0911294	0.12397841	0.027257465	0.02881874	0.040093362	0.04982567	0.04973072
a8	0.20146291	0.101422355	0.051829245	0.14921336	0.03787196	0.13417867	0.099783696	0.01706346	0.04443145	0.08099726	0.014277026	0.06746863
a31	0.191849	0.11454691	0.035365243	0.1223441	0.020683207	0.1762286	0.06733814	0.013462312	0.06785579	0.098570794	0.014101117	0.077654734
a37	0.035055578	0.08975588	0.1551825	0.3962429	0.032877065	0.015255435	0.011376018	0.003701334	0.007687656	0.025435682	0.12961334	0.09781657
a38	0.13269268	0.14866601	0.07591205	0.1675736	0.040263563	0.07227528	0.15680023	0.029090004	0.029892873	0.041776784	0.048821516	0.056235358
a31	0.17755653	0.10823774	0.051461022	0.1315874	0.034438107	0.080424264	0.1845648	0.030618088	0.05047049	0.06266221	0.028646525	0.059332814
a0	0.03849722	0.10877384	0.088088416	0.2133962	0.02525769	0.016002242	0.020628413	0.014181853	0.013969336	0.0795421	0.1744991	0.20716351
a23	0.07770471	0.17569508	0.09342547	0.23256202	0.050852995	0.058640618	0.09028237	0.04182822	0.04014196	0.046056967	0.04515486	0.047654755
a31	0.124866866	0.08858288	0.069971725	0.10496369	0.06333113	0.080478765	0.12188549	0.059863117	0.06932518	0.0778897	0.058781672	0.08005972
a17	0.029763976	0.06901627	0.043302532	0.11060495	0.022327295	0.019573938	0.022212015	0.021327011	0.020640079	0.097063996	0.26070076	0.28346717
a31	0.07681164	0.13915293	0.08881343	0.18294378	0.06418943	0.06688204	0.080013275	0.0586032	0.057962	0.06122895	0.060745165	0.06265418
a28	0.028335627	0.05779266	0.034872234	0.082952335	0.01839826	0.016851086	0.033465248	0.038034383	0.029266618	0.17267297	0.23948133	0.24787724
a18	0.076937735	0.15823287	0.09595277	0.21172242	0.063502245	0.058204737	0.06395662	0.05374481	0.053243633	0.054578677	0.0552509	0.054672655
a33	0.080809295	0.110765025	0.085590295	0.13489535	0.07291647	0.07596299	0.0843275	0.07000041	0.07039216	0.0732854	0.06874121	0.07231399
a8	0.088965654	0.092553586	0.082330324	0.102940105	0.07748482	0.080787055	0.08529169	0.07498965	0.07758184	0.08066034	0.0747171	0.08169789
a31	0.13130586	0.07911552	0.07170417	0.08204288	0.06995209	0.08022342	0.112042256	0.066941656	0.07591359	0.079881854	0.067274064	0.083602645
</S>	0.032651566	0.055166956	0.048653107	0.091472685	0.031334773	0.028524486	0.029017206	0.027065692	0.028536076	0.054854177	0.3250196	0.24770372
