 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.8455162	0.05302837	0.038412616	0.009145296	0.033252418	0.0068060267	0.0088796625	0.0009959057	0.00043609174	0.00046755216	0.00045563545	0.00056215626	0.00016907474	0.00017236146	0.0017006713
a31	0.33333972	0.05519979	0.08564988	0.037880648	0.29856226	0.002794744	0.089932226	0.0032579026	0.0025488378	0.027299922	0.0057898224	0.023036022	0.026309244	0.0045306534	0.0038684015
a8	0.027648697	0.94232833	0.00023377493	1.910672e-06	5.8649377e-05	2.350466e-07	9.095764e-05	2.4423146e-06	0.00024448428	0.0018809594	0.0002572069	0.0025725092	0.024656449	2.3154935e-05	2.0120713e-07
a31	0.01119472	0.017803136	0.013880914	0.006814013	0.043856002	0.0060786693	0.06480205	0.062072717	0.020854032	0.14071451	0.10494895	0.29843163	0.1565862	0.0319289	0.020033622
a20	0.018267307	0.03209602	0.00038672393	5.378644e-05	0.00018876325	2.524483e-05	0.00017617506	0.00011471366	0.00033348118	0.0032481707	0.0009942084	0.061282314	0.8825971	0.00015148154	8.444334e-05
a31	0.10206114	0.09517246	0.0889258	0.015242892	0.10753334	0.031986404	0.11675952	0.25139192	0.007486971	0.052924037	0.013501222	0.033161905	0.024545768	0.0032470895	0.05605956
a13	0.20196831	0.34710923	0.12611823	0.007645887	0.0059540095	0.011222682	0.01813023	0.009286263	0.015082353	0.022120858	0.031598188	0.040973928	0.07179609	0.038633842	0.052359946
a18	0.22903071	0.23344149	0.19056101	0.014315183	0.029836714	0.038772568	0.028807145	0.041854512	0.0039554313	0.030947408	0.021991236	0.03225921	0.035298415	0.011638561	0.05729034
a31	0.26806018	0.25783473	0.13316672	0.008439003	0.014180383	0.015158991	0.04889268	0.08077161	0.012504183	0.027868891	0.021043906	0.030315943	0.03250674	0.0054055015	0.043850526
a20	0.029127512	0.29661483	0.005835934	0.0060706227	0.003825372	0.005523971	0.06551522	0.029117208	0.051938284	0.0555206	0.13579394	0.10245241	0.17728612	0.022028178	0.013349824
a39	0.5971281	0.14161491	0.023752557	0.0030086855	0.002053656	0.0026565942	0.121718146	0.010103379	0.03506934	0.0075896303	0.020074122	0.021173725	0.0069459444	0.004963938	0.0021473211
a13	0.3416236	0.48542467	0.038388114	0.0010692539	0.0006764911	0.0013940022	0.02540471	0.013810076	0.012691318	0.026465766	0.026179941	0.012328965	0.007331252	0.005432756	0.0017790749
a31	0.37810937	0.21713759	0.015657376	0.0034615102	0.0010563536	0.0023019256	0.11474518	0.023916079	0.035772547	0.03035861	0.08191214	0.06352757	0.012881938	0.014644402	0.004517365
a18	0.027147042	0.25222838	0.00243421	0.003302758	0.0044080364	0.0045373836	0.14829989	0.06313459	0.016547134	0.050864212	0.075614765	0.088850066	0.22142395	0.012672774	0.028534824
a31	0.3885967	0.10261087	0.008313133	0.0045602457	0.003133156	0.002485115	0.08061811	0.017599272	0.27023536	0.0068951687	0.025839591	0.05310573	0.015048316	0.0148638375	0.0060953847
a37	0.0133223925	0.0034763615	0.0030736944	0.0038530638	0.018442519	0.013132119	0.44448844	0.117441565	0.04962158	0.06776621	0.07007528	0.039879285	0.018959114	0.028840465	0.107627876
