 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.016340371	0.022412991	0.044305455	0.047492485	0.07774039	0.013835106	0.023629304	0.023040144	0.4667254	0.26447836
a31	0.0708136	0.26367867	0.077215776	0.00090455794	0.46020907	0.071764626	0.0034713065	0.0018559686	0.014845376	0.035240978
a7	0.0061443374	0.00037162678	6.731487e-06	1.2371048e-06	0.70726156	0.05244173	0.04415451	0.03084755	0.15863223	0.00013842397
a24	0.022978203	0.219309	0.060475387	0.013995109	0.14940073	0.16291416	0.20309284	0.07606959	0.075001456	0.016763503
a38	0.015703792	0.026359342	0.033970885	0.010962375	0.22206509	0.17594159	0.2841807	0.08689906	0.094106644	0.0498105
a31	0.030857898	0.043677058	0.009615993	0.0012778307	0.43287697	0.121243395	0.13968052	0.03115377	0.05528764	0.13432892
a10	0.043460432	0.13229433	0.0012304555	0.00017920778	0.09190366	0.017565966	0.022999922	0.011647981	0.5259217	0.15279642
a11	0.24958907	0.25212616	0.001865432	0.0009964012	0.15162617	0.21888478	0.0691591	0.014304108	0.018406643	0.023042142
a31	0.15271463	0.21365847	0.004356683	0.0009401165	0.3055331	0.08602142	0.039613485	0.006027465	0.056725897	0.13440874
a20	0.2059182	0.21110418	0.0051595713	0.0028871007	0.11573811	0.10720115	0.15835117	0.015338973	0.15570953	0.022592073
a10	0.16869208	0.28023756	0.004381874	0.0021176026	0.25538707	0.13414411	0.022847371	0.009110671	0.05668331	0.06639843
a31	0.13073482	0.38617748	0.0033621602	0.0014316201	0.28894547	0.117838375	0.03760354	0.009034916	0.0070762313	0.017795464
a21	0.044594105	0.12901947	0.007787618	0.004507875	0.11931235	0.14105865	0.0794972	0.02418482	0.34376758	0.10627032
a31	0.33581504	0.20235471	0.0075069186	0.004522623	0.13818988	0.1876805	0.060963947	0.014449859	0.025278194	0.023238288
a20	0.025016453	0.062397048	0.012053636	0.008160177	0.1229961	0.076788194	0.02867784	0.03683867	0.36447024	0.2626017
a13	0.35736704	0.14326295	0.005783554	0.004426141	0.07782256	0.2418011	0.09648869	0.019998612	0.03174052	0.021308845
a31	0.22166076	0.13509516	0.021556536	0.015466913	0.18078627	0.22653632	0.0992153	0.029316634	0.034164768	0.03620135
a41	0.089242674	0.09475693	0.035140503	0.024836022	0.17072406	0.052812748	0.019021532	0.05311632	0.25116578	0.20918347
a35	0.3966307	0.1473352	0.015996767	0.014732697	0.08011974	0.14404906	0.09601814	0.032637514	0.03983819	0.032641996
a31	0.39054978	0.09184732	0.061884183	0.048547056	0.0809422	0.07220588	0.1303304	0.043311357	0.040337913	0.040043928
a24	0.2133482	0.06820969	0.02408686	0.020219512	0.05531095	0.0382575	0.025155287	0.110390946	0.2262191	0.21880203
a37	0.21513417	0.11954121	0.072533764	0.07138391	0.096883155	0.1011299	0.09228975	0.07577545	0.07863455	0.076694116
a27	0.19051631	0.10287743	0.08928843	0.08322882	0.09836012	0.09373137	0.10510438	0.07733432	0.07994395	0.07961496
a20	0.25131315	0.08396512	0.077263825	0.06951228	0.078838676	0.08046496	0.1645799	0.07671887	0.057989582	0.05935367
a31	0.23734441	0.08149508	0.07944479	0.06780669	0.08382772	0.08631104	0.17752488	0.08395604	0.049612217	0.052677125
a37	0.06421933	0.05855652	0.045691278	0.04211502	0.052009776	0.03774864	0.032386187	0.07065784	0.36063674	0.23597872
a31	0.22553368	0.10736971	0.064753674	0.06354654	0.08683314	0.09804097	0.11557029	0.076493874	0.083249785	0.07860837
</S>	0.12939876	0.02711921	0.016208021	0.016187137	0.017614525	0.01844793	0.060977157	0.20923802	0.25239742	0.25241184
