 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0016472393	0.00077297376	0.00025151856	0.005149098	0.003023629	0.0033604065	0.0058754324	0.012123212	0.012283254	0.02313792	0.018232	0.12315964	0.04513617	0.054328118	0.14088577	0.0840924	0.28156108	0.1849801
a31	0.042939816	0.008232993	0.011387781	0.015056405	0.05013666	0.055034187	0.0121258255	0.18437916	0.11850688	0.051093347	0.23759584	0.18005238	0.004196924	0.0022432895	0.0034918545	0.00031311723	0.0015861617	0.021627458
a5	0.08592838	0.021264527	0.06293547	0.12189963	0.5314865	0.042877067	0.0023201525	0.08095206	0.010600801	0.0024103348	0.0041791154	0.021378886	0.00028518148	0.0002156788	0.0020991268	0.0036542744	0.0055037104	9.114774e-06
a7	0.04630206	0.041337334	0.0026271234	0.07521679	0.3074412	0.16268894	0.004627871	0.30628642	0.012331095	0.0038249271	0.011473479	0.0065920083	0.00091799337	0.011310626	0.0048382445	0.0013058708	0.00036449463	0.0005135068
a37	0.07092193	0.049816646	0.024275905	0.07834259	0.22673053	0.22170271	0.016840689	0.25317734	0.02226924	0.0053399503	0.0077178245	0.0041062436	0.0028081762	0.007573996	0.0049254247	0.001347681	0.00068634195	0.0014168007
a7	0.09241012	0.03694905	0.016105654	0.0755357	0.25913993	0.31274465	0.018889077	0.12033578	0.02335235	0.006824329	0.0072414475	0.006282677	0.0060352017	0.0053418567	0.007536538	0.0014727925	0.0007148831	0.0030879916
a20	0.10435067	0.06105563	0.0028553703	0.0537183	0.26398858	0.13063079	0.014765828	0.05492945	0.038857613	0.02337694	0.035042178	0.05616941	0.06600536	0.014027295	0.054433525	0.004181549	0.0044143973	0.017197175
a31	0.17412323	0.10284357	0.0037774711	0.034864657	0.19535592	0.09051892	0.01197538	0.04067323	0.046260193	0.020981519	0.032340683	0.095727734	0.055312317	0.008223379	0.055062063	0.004362384	0.006116303	0.02148109
a17	0.06848447	0.13875395	0.0033897858	0.006852383	0.0681925	0.008086834	0.00041348411	0.020082388	0.013014889	0.0028746577	0.0066275997	0.3141429	0.0027406877	0.0022397893	0.292969	0.022986462	0.016075566	0.012072627
a29	0.0956818	0.032918926	0.00063603924	0.0031235854	0.01765458	0.013212936	0.0026529552	0.006198096	0.011663312	0.00448916	0.0062626707	0.046278667	0.009698612	0.012507586	0.5205318	0.043827042	0.11430292	0.058359288
a39	0.17280856	0.08452984	0.005429084	0.056696985	0.1694385	0.20908749	0.014245915	0.14236605	0.038240787	0.007980565	0.006075307	0.04608964	0.020729363	0.0018101166	0.010633971	0.0013193869	0.0025101593	0.0100082
a31	0.17278773	0.25530016	0.0025705232	0.012080238	0.14265141	0.04901225	0.0043907803	0.008275788	0.016579295	0.008119792	0.007216385	0.12341931	0.012224059	0.002385785	0.13772134	0.010395569	0.016727328	0.018142233
a3	0.08703149	0.21350655	0.0030076848	0.00953866	0.09565949	0.010580268	0.00037817878	0.015625441	0.0078183515	0.0019714122	0.003752492	0.23757489	0.0016835402	0.0015425346	0.26319999	0.02229298	0.016306784	0.008529265
a29	0.09974316	0.061503094	0.0028443218	0.0063766227	0.02513997	0.018923333	0.0061691985	0.01722966	0.023736896	0.010788772	0.017459478	0.08071626	0.029584464	0.03527645	0.29275078	0.034168094	0.13735904	0.100230426
a20	0.19426699	0.14317085	0.0016590789	0.035912275	0.18680371	0.21996336	0.0059801135	0.05255992	0.019522524	0.005562619	0.0039146496	0.061603796	0.015196777	0.0018316072	0.023949442	0.002710784	0.0059462534	0.019445244
a31	0.21539477	0.33033606	0.0018222404	0.01015714	0.15047565	0.04850703	0.0034202777	0.006601912	0.011804791	0.0039581466	0.0039022595	0.047108788	0.004976351	0.0014986941	0.124489486	0.009839784	0.015789056	0.009917574
a13	0.059587277	0.3367958	0.0004505302	0.0063842856	0.051083516	0.004463798	0.0003459745	0.009604132	0.002710683	0.00078358274	0.0013452362	0.07439543	0.0006691168	0.00083921576	0.33559155	0.066815846	0.043061044	0.005073054
a29	0.08999119	0.073958404	0.003741214	0.005669806	0.019008841	0.014853511	0.0055685905	0.01483358	0.018773947	0.009741859	0.015556374	0.075299524	0.032471962	0.04510616	0.27247468	0.04361187	0.13733985	0.121998675
a41	0.21486746	0.32307455	0.00030930364	0.011205367	0.13574518	0.08934792	0.0011802331	0.005560485	0.0051831203	0.0013882586	0.0015440556	0.029294478	0.0042944546	0.0018660069	0.10905135	0.009175405	0.027446935	0.02946542
a10	0.19289078	0.38489464	0.0006113671	0.0074632918	0.100886166	0.03027806	0.0037454562	0.008006791	0.010480156	0.004280122	0.0053698276	0.016743824	0.0061494256	0.0064492645	0.14617398	0.023486272	0.036897153	0.015193377
a24	0.069664225	0.090567045	0.00047202982	0.0069658607	0.025797678	0.021190861	0.0066382177	0.012072277	0.018148197	0.00862219	0.010905312	0.02729553	0.012559625	0.029424638	0.40683892	0.094243824	0.11346336	0.04513028
a31	0.06644487	0.035206452	0.00010836249	0.0014657119	0.0044283	0.0033829422	0.0015535783	0.0021528609	0.0031034506	0.0023093037	0.0029033634	0.009156045	0.004116952	0.012479622	0.6593732	0.08693461	0.075723454	0.029156905
a13	0.07413193	0.2225406	9.122136e-05	0.0038971475	0.02627828	0.0035079564	0.00029110935	0.0049644224	0.0017293553	0.00037090908	0.00048008724	0.018412309	0.00029877204	0.0008645008	0.45746446	0.12138236	0.059213877	0.0040807496
