 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.004310307	0.3445649	0.34489366	0.12520106	0.059606116	0.08836476	0.015673501	0.0019374568	0.0031797858	0.00939334	0.0009144831	0.00030170317	0.0016588486
a20	0.0012666766	0.27443957	0.7163152	0.004649154	0.00029387494	0.0002626717	4.1404117e-05	1.2203206e-05	0.00037168906	1.0221182e-05	0.0010755856	0.0001477355	0.0011139315
a31	0.008037578	0.18927395	0.46241584	0.04216403	0.003541626	0.0031756198	0.0020619228	0.0018532502	0.0052783308	0.0008777591	0.13804018	0.027424842	0.11585519
a24	0.005230572	0.03615603	0.6995636	0.08522494	0.0050648097	0.027459217	0.00011499081	2.3725881e-06	0.00049694936	0.0006103165	0.13878818	0.000969074	0.00031890697
a31	0.11573192	0.10256659	0.10043564	0.09403291	0.08862196	0.10775119	0.0047695455	0.015508457	0.17164668	0.01129806	0.16908436	0.0060112425	0.012541464
a7	0.080066435	0.06607677	0.05773892	0.12560292	0.06518574	0.053642165	0.017047778	0.034675162	0.19527303	0.011956237	0.26657173	0.0024023496	0.023760792
a20	0.1784767	0.1154541	0.15256055	0.16027045	0.14321448	0.14312041	0.0023616534	0.0037300722	0.015051787	0.00991987	0.07236739	0.00073996605	0.0027324636
a39	0.37520245	0.24062528	0.19356297	0.04835598	0.039877463	0.069586635	0.0008136309	0.00097417133	0.008635106	0.0013337546	0.015794443	0.0014469695	0.0037911413
a31	0.004086037	0.113157935	0.19656092	0.36775404	0.18932305	0.102215536	0.0057556285	0.0029695241	0.0006685327	0.011574482	0.004731404	0.00068856525	0.00051435933
a46	0.026821153	0.5226788	0.2820208	0.078101404	0.030411601	0.044090908	0.0043248856	0.0010148847	0.0010819682	0.0036135358	0.004676071	0.0010718121	9.221161e-05
a31	0.0022935462	0.18884505	0.2068323	0.43976644	0.09620659	0.029372206	0.003955673	0.002721644	0.0065004667	0.016244063	0.00434314	0.0005928569	0.0023259127
