 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.009592208	0.0075682444	0.0066563785	0.0092368135	0.01248052	0.014884753	0.05907438	0.11116173	0.07438645	0.025121149	0.048964858	0.19576026	0.24172752	0.028180271	0.1552045
a10	0.09145765	0.0014223948	0.007008794	0.011377611	0.04520553	0.08134125	0.107270665	0.10569081	0.38313097	0.054407198	0.02359833	0.0047614574	0.010591819	0.06647793	0.0062575764
a39	0.20804757	0.039378285	0.41785875	0.013746718	0.039447162	0.03379344	0.02375665	0.015896516	0.02868879	0.03866327	0.031525455	0.00026955866	0.0042472123	0.10012512	0.004555584
a31	0.044902433	0.019762687	0.038376383	0.015169538	0.0945548	0.07356179	0.074965395	0.06313206	0.066097505	0.13556361	0.14146273	0.0019054798	0.012217369	0.20526487	0.01306331
a21	0.0014157012	0.00019518648	0.0030591981	0.00045196305	0.0029225082	0.0018517427	0.00795037	0.00705615	0.019740397	0.01058032	0.021719016	0.0011426156	0.003444604	0.90796304	0.0105071785
a31	0.085366994	0.016582482	0.049349036	0.0023687354	0.04079257	0.018032467	0.07426305	0.056312166	0.15556371	0.06807991	0.038726967	0.03415828	0.016728055	0.2902039	0.05347171
a21	0.027186261	0.0038215881	0.012002734	0.002933821	0.0057263123	0.0043012616	0.006345792	0.009544021	0.014060078	0.009612091	0.011041588	0.0038868296	0.004526077	0.86584467	0.019166984
a31	0.19129722	0.01468876	0.048418786	0.009648036	0.021979624	0.017626932	0.04273815	0.07105164	0.09785397	0.029175559	0.032058153	0.08646353	0.047988277	0.20635732	0.08265395
a28	0.05534256	0.0055573867	0.08292119	0.020655643	0.017908901	0.017713714	0.013799758	0.01680455	0.022632843	0.019898675	0.015350379	0.0040869885	0.0073225824	0.66325283	0.03675208
a31	0.30496746	0.026002925	0.04409222	0.032082394	0.054793853	0.04117222	0.06318967	0.06689887	0.09732057	0.046181202	0.033719674	0.07043444	0.051648427	0.022157896	0.0453381
a37	0.052715715	0.008085249	0.13452163	0.05428726	0.030498926	0.03638454	0.023724876	0.026539905	0.03199413	0.031290416	0.044583783	0.013853756	0.03067903	0.3796889	0.101151876
a31	0.27275574	0.028894247	0.034543518	0.039543048	0.058945727	0.047056623	0.10750679	0.06957092	0.10908923	0.042474426	0.034330316	0.07176633	0.040954914	0.016878894	0.025689228
a6	0.04160854	0.012901406	0.15951383	0.09651182	0.03699674	0.04836895	0.033158667	0.031367596	0.034302123	0.025633687	0.057765085	0.049497668	0.06323716	0.11754019	0.1915965
a31	0.23755805	0.020504413	0.056643013	0.038465798	0.08724516	0.06785957	0.12701192	0.055748682	0.06594031	0.023469448	0.028582683	0.10230407	0.037064802	0.021737758	0.02986426
a20	0.024849195	0.014300972	0.13085374	0.11334171	0.06294054	0.0743635	0.053671647	0.03754203	0.037426565	0.01780141	0.0401782	0.08647864	0.06350319	0.031282637	0.21146606
a41	0.14648306	0.017596643	0.13921903	0.03961443	0.12952185	0.09572354	0.10087134	0.044044062	0.049225405	0.020430848	0.027313435	0.08909439	0.03244937	0.03314629	0.035266276
a33	0.038332768	0.020665767	0.0792227	0.048888	0.15192543	0.09094594	0.09140173	0.046173718	0.041482955	0.02988002	0.051035807	0.19039768	0.06118132	0.008840826	0.049625307
a31	0.11868515	0.035939083	0.05103767	0.033660952	0.10657919	0.051110342	0.053828232	0.0385451	0.034067612	0.048514504	0.05471189	0.25777078	0.07960959	0.005227827	0.030712081
a37	0.009672418	0.017487649	0.21302691	0.090177186	0.10944854	0.07694001	0.06442965	0.037057523	0.033645824	0.021162033	0.03138643	0.047469307	0.065173954	0.030957287	0.15196525
a27	0.057450935	0.035840277	0.18127675	0.042270783	0.12685172	0.0657817	0.068901815	0.049420867	0.046867553	0.039437316	0.0434405	0.09064197	0.052014783	0.046062943	0.053740066
a31	0.065860085	0.051806893	0.03180888	0.05537265	0.058974244	0.044495553	0.12450629	0.076854736	0.07038209	0.06801346	0.065913364	0.15607445	0.0841618	0.011302199	0.03447333
a3	0.01087059	0.018079134	0.1708714	0.041549165	0.053507328	0.03215273	0.054304764	0.03117164	0.028853752	0.025927905	0.0546241	0.069600075	0.10350719	0.11624027	0.18873993
a8	0.057573948	0.051157445	0.14030935	0.054391213	0.098870896	0.06692352	0.063537754	0.057006393	0.055877246	0.05258561	0.05432672	0.07118918	0.057835013	0.05819131	0.060224418
a38	0.057132393	0.06140258	0.0452661	0.06371804	0.057588395	0.053937532	0.118653126	0.080759294	0.0765476	0.070267744	0.06769103	0.08673732	0.07677585	0.034141216	0.049381763
a31	0.067890465	0.061050422	0.038392037	0.06151693	0.052602664	0.05046519	0.120747	0.07999711	0.07488833	0.07091787	0.06756029	0.099980846	0.07978637	0.029471252	0.044733223
a33	0.016285127	0.021133369	0.17144978	0.051725704	0.030474452	0.027777063	0.036807336	0.028007045	0.026648158	0.023670416	0.031369694	0.03281627	0.05082683	0.27488047	0.1761283
</S>	0.064245455	0.060953777	0.08111757	0.0619485	0.07152541	0.06452434	0.066621594	0.06530648	0.06409124	0.062008794	0.06301726	0.070606135	0.068027526	0.06818574	0.067820236
