 	il	ladro	poteva	entrare	da	qui	</S>
o	0.782509	0.15497645	0.01746545	0.00554511	0.00659723	0.019205315	0.013701575
l	0.517043666667	0.299994483333	0.03285505	0.0192801733333	0.0141569766667	0.0534235383333	0.0632460583333
à	0.282459222222	0.506994161111	0.0410321166667	0.0230646311111	0.0153515722222	0.0565474127778	0.0745507161111
d	0.175486274074	0.526237387037	0.111878905556	0.0621100837037	0.0174817374074	0.0331900375926	0.073615602037
r	0.0959926580247	0.409057462346	0.231670968519	0.123358361235	0.0247046458025	0.0327408125309	0.0824750340123
o	0.0619357193416	0.333187154115	0.33489332284	0.136629453745	0.0305998819342	0.0351170708436	0.0676371446708
ì	0.0478231731139	0.231525051372	0.432359107613	0.150394817915	0.0403030273114	0.0318297569479	0.0657650148903
s	0.031964191038	0.154372783791	0.484309035871	0.179371939305	0.0585286091038	0.023789052316	0.0676643049634
o	0.0199016970127	0.0888623279303	0.491498011957	0.245760646435	0.0689144697013	0.019934250772	0.0651284349878
z	0.0130523723376	0.0450988093101	0.352783537319	0.309296548812	0.132809456567	0.0684965835907	0.0784628449959
e	0.00945039744587	0.0238752031034	0.20265771244	0.381814182937	0.196578485522	0.0891420611969	0.0964821816653
è	0.00942532914862	0.0188098677011	0.16835623748	0.429775727646	0.226950495174	0.0599431870656	0.0867395938884
m	0.00796375971621	0.0176779892337	0.126270145827	0.344522575882	0.263740165058	0.124860029022	0.114965831296
b	0.00710868323874	0.0199011964112	0.101240348609	0.294066191961	0.272375388353	0.173944009674	0.131364610432
i	0.00656284441291	0.0186902988037	0.0806928828697	0.270789730654	0.272512462784	0.217019336558	0.133732870144
a	0.00545241813764	0.0114716229346	0.0467134276232	0.164248543551	0.205606120928	0.385808112186	0.180699956715
p	0.00335843771255	0.00558464431153	0.0228129358744	0.0828190478503	0.122566473643	0.571834704062	0.191023985572
ò	0.00185945423752	0.00296576810384	0.0131994386248	0.0495523826168	0.080055057881	0.701340568021	0.151027661857
t	0.00154457474584	0.00208047270128	0.0099961395416	0.0297614275389	0.0507060859603	0.73188718934	0.174024220619
t	0.00183667158195	0.00208736423376	0.0082867598472	0.027420942513	0.0443751286534	0.677348063113	0.23864507354
u	0.00353565386065	0.00324890141125	0.0097240732824	0.0288956475043	0.0456216428845	0.595462021038	0.313512024513
</S>	0.00487377693032	0.00410487570563	0.0107727866412	0.0261628737521	0.0449985214423	0.545484510519	0.363602512256
