 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.58713	0.1566428	0.0726605	0.021358	0.016334155	0.00730801	0.006666885	0.00550631	0.00431312	0.004251265	0.00865507	0.012186185	0.096987995
ò	0.340623666667	0.330258266667	0.1243635	0.0256691333333	0.0215814183333	0.0101766433333	0.00790961166667	0.00572068	0.00414176666667	0.004285875	0.00929450333333	0.0137937183333	0.102181398333
t	0.201357555556	0.469983755556	0.144884166667	0.0356993111111	0.0277675727778	0.0189749811111	0.0114261672222	0.00814737666667	0.00664525222222	0.006693685	0.00916558111111	0.0132191627778	0.046035366111
t	0.133147018519	0.414226251852	0.160931388889	0.069336137037	0.0518842575926	0.038499327037	0.0222141890741	0.0158131255556	0.0133466174074	0.0129404283333	0.0173974937037	0.0232365542593	0.0270268553703
e	0.082228906173	0.326948750617	0.231379462963	0.074745545679	0.0581926191975	0.051988275679	0.033144296358	0.0220227418519	0.0172679058025	0.0167614761111	0.0222160645679	0.0328581180864	0.0302455517901
j	0.053088635391	0.216646516872	0.211970987654	0.142593015226	0.0967156397325	0.0528272252263	0.0386896654527	0.0295737806173	0.0241048686008	0.0172367253704	0.0198060215226	0.0310161060288	0.0657305505967
è	0.0420706784637	0.173008105624	0.241243162551	0.170670905075	0.112659946578	0.0466622084088	0.0377960884842	0.0320812935391	0.0241063895336	0.0143989317901	0.0153399338409	0.0214984953429	0.0684636501989
n	0.0439755261546	0.193255368541	0.32631772085	0.163548201692	0.0936600488593	0.0411047361363	0.0330863294947	0.0244672311797	0.0146954865112	0.00937972393003	0.0101725546136	0.0126961451143	0.0336411833996
o	0.0385628087182	0.156477122847	0.34414690695	0.188510733897	0.0994940162864	0.0429440453788	0.0347089098316	0.0232853103932	0.0126147521704	0.00896269797668	0.00988460153787	0.0136608683714	0.0267477944665
m	0.0294779029061	0.105400307616	0.25982693565	0.129421144632	0.0999570054288	0.0906709484596	0.0571278366105	0.0423745701311	0.0227242173901	0.0108514993256	0.010194263846	0.0298073227905	0.112166498156
e	0.0254668009687	0.061168235872	0.14853627855	0.170009948211	0.142227335143	0.109874216153	0.0669654122035	0.0519505567104	0.0278712724634	0.0113931331085	0.0103857846153	0.0342059409302	0.139945266052
v	0.0214977336562	0.0441691452907	0.11838269285	0.243114982737	0.167902778381	0.102848972051	0.0738323374012	0.0586231855701	0.0299824241545	0.0124908443695	0.0117584615384	0.0275951803101	0.0878010553507
è	0.0154724778854	0.0352546484302	0.13931483095	0.257654327579	0.18300325946	0.102840790684	0.0705666791337	0.05620219519	0.0297768080515	0.0115843447898	0.00967673384613	0.0214621434367	0.0671904184502
k	0.0154588926285	0.0387317494767	0.173220276983	0.301045442526	0.18924841982	0.0787963635613	0.0502276930446	0.04424533173	0.0248039693505	0.00833329826327	0.00625258128204	0.0135223311456	0.0561134728167
k	0.0169620308762	0.0307653164922	0.135494092328	0.294304814175	0.154558806607	0.0788919878538	0.0665704643482	0.06957204391	0.0352933564502	0.0106015527544	0.0130140837607	0.0175986770485	0.0763728242722
i	0.0152725369587	0.0238673388307	0.104112764109	0.273594604725	0.184490602202	0.101771895951	0.0815602881161	0.0771750146367	0.0352068854834	0.0113074875848	0.0153589012536	0.0173506623495	0.0589312414241
