 	la	casa	la	costruisce	il	mastro	</S>
o	0.7890565	0.1424259	0.01380695	0.005709675	0.00584143	0.02182688	0.021333255
s	0.535698833333	0.317717966667	0.0258294166667	0.010746365	0.00751576	0.0356963266667	0.0667958516667
p	0.312813944444	0.478810988889	0.0363554722222	0.0157858216667	0.0103424866667	0.0452245755556	0.100666883889
ì	0.251803648148	0.57932332963	0.0390437907407	0.0139655005556	0.0104886055556	0.0378407251852	0.067534257963
t	0.172330249383	0.572608776543	0.13440956358	0.0491132268519	0.0109872118519	0.0260266083951	0.034524149321
i	0.101887216461	0.500950258848	0.221021854527	0.082613742284	0.0161704706173	0.031564669465	0.0457916497737
o	0.0719748721537	0.377013419616	0.329144618176	0.103054580761	0.0198769235391	0.0349275564883	0.0640076499246
f	0.0441728907179	0.195939173205	0.435614872725	0.190241193587	0.0305455078464	0.0298751521628	0.0736105166415
a	0.034276696906	0.127142757735	0.441791290908	0.233711731196	0.0367681026155	0.0315092507209	0.0947996055472
b	0.0295598656353	0.120055252578	0.418423763636	0.252324910399	0.0484235342052	0.0410018502403	0.0902104351824
b	0.0232903552118	0.157559084193	0.405770587879	0.2491186368	0.0630246780684	0.0348531834134	0.0663829783941
r	0.0233492850706	0.158401694731	0.458191529293	0.1974345456	0.0751203593561	0.0254055278045	0.062096692798
i	0.0170322950235	0.10044516491	0.476490176431	0.257494848533	0.0815629197854	0.0205970226015	0.0463776309327
k	0.0146420650078	0.0608080883033	0.378692725477	0.302875949511	0.101025906595	0.0215933875338	0.120361843644
è	0.0129247516693	0.0453526294344	0.286440241826	0.310342649837	0.170675302198	0.0215826625113	0.152681647881
i	0.0104910805564	0.0297561764781	0.233990080609	0.359688216612	0.274192434066	0.0165336541704	0.0753483492937
o	0.0122300601855	0.0208155921594	0.144910560203	0.339956072204	0.368895144689	0.0311688513901	0.0820238830979
m	0.0121418633952	0.0202317973865	0.108974720068	0.287444357401	0.378981714896	0.06168491713	0.130540627699
à	0.0096464477984	0.0177853991288	0.0895256066893	0.229983119134	0.333440571632	0.163441272377	0.156177209233
s	0.00890465926613	0.0138837997096	0.0630105688964	0.184094039711	0.293473523877	0.233564090792	0.203069069744
c	0.00850299308871	0.0146739332365	0.0559890896321	0.17048034657	0.260718507959	0.227639030264	0.261995689915
i	0.00938511102957	0.0146729777455	0.041834796544	0.12012238219	0.194292635986	0.277919010088	0.341772563305
a	0.0103528836765	0.0121690592485	0.0233448221813	0.0576529273967	0.108843045329	0.404065336696	0.383571521102
</S>	0.00978731183825	0.0107005296242	0.0161759460907	0.0373192636984	0.0770980726645	0.487908168348	0.361010260551
