 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.681179	0.08413915	0.038698995	0.019576735	0.024134125	0.028573805	0.01751805	0.022371565	0.0258669	0.03641152	0.021529955
r	0.478455	0.191758716667	0.070942865	0.0260198116667	0.031274475	0.0347729016667	0.0222236833333	0.0286338883333	0.0320575	0.0539009066667	0.0299600516667
t	0.328554333333	0.274471238889	0.129408621667	0.0303754372222	0.031774725	0.0285696005556	0.0208995277778	0.0263757294444	0.0274054333333	0.0621019022222	0.0400631838889
e	0.202897111111	0.330746412963	0.140794373889	0.0409197457407	0.0437283416667	0.0304202001852	0.0219035759259	0.0280522431481	0.0282728777778	0.0730618340741	0.0592031946296
n	0.116517803704	0.363688470988	0.191563291296	0.0528352819136	0.0463268472222	0.0269930000617	0.018360358642	0.021909317716	0.0218538959259	0.068861811358	0.0710898315432
a	0.0683756012347	0.376569156996	0.218617763765	0.0519211606379	0.0446131490741	0.0259244666872	0.014689986214	0.0168949759053	0.016676468642	0.069617603786	0.0960994105144
i	0.0554205337449	0.330151718999	0.218079587922	0.045675253546	0.0503591830247	0.0352461555624	0.0156260620713	0.0176238253018	0.017147356214	0.0770997679287	0.137570470171
v	0.036753677915	0.201099906333	0.282170529307	0.131754684515	0.0521200276749	0.0368136851875	0.0247079540238	0.0159973751006	0.0145901520713	0.0709160559762	0.133075956724
ò	0.0332810926383	0.197066635444	0.336027843102	0.164654061505	0.0473640425583	0.0326380617292	0.0281173513413	0.0129957017002	0.0113416906904	0.0502934853254	0.086220318908
s	0.0331121308794	0.227969211815	0.390776947701	0.139358520502	0.0511520475194	0.0308927539097	0.0288558837804	0.00986247056673	0.00902747023013	0.0297547284418	0.049238239636
t	0.0234496102931	0.171191870605	0.379493649234	0.185436506834	0.0857253491731	0.0343829513032	0.0457944612601	0.00895925018891	0.00848950007671	0.0259072094806	0.031169713212
e	0.0235234367644	0.126303423535	0.373968216411	0.206717835611	0.0926823497244	0.0395277837677	0.04780602042	0.010016850063	0.00951867669224	0.0293697698269	0.0405654710707
s	0.0241689122548	0.0952397745117	0.32256240547	0.256964945204	0.0806788832415	0.0430568612559	0.0515798068067	0.011507550021	0.0102647922307	0.0360168899423	0.0679589570236
t	0.0230209707516	0.0627630915039	0.21921546849	0.304562648401	0.102042494414	0.0506925870853	0.0746355689356	0.0142450166737	0.0115884974102	0.0434537633141	0.0937795856745
u	0.0233138235839	0.061934697168	0.188584489497	0.2997478828	0.107262598138	0.0523399290284	0.0722804229785	0.0161316388912	0.0125331991367	0.0470844877714	0.118786861892
d	0.0181874778613	0.0509622657227	0.162769496499	0.2806946276	0.136756632713	0.0610868430095	0.10868420766	0.0165903129637	0.0137372997122	0.0460661292571	0.104465220631
i	0.0179897292871	0.0513679552409	0.154652832166	0.2685402092	0.140282944238	0.0620702810032	0.11846006922	0.0173440043212	0.0144138999041	0.0476838097524	0.107194673544
è	0.0195714430957	0.059111951747	0.168158944055	0.3025497364	0.125272048079	0.0518886936677	0.0940340230733	0.0165283347737	0.0125994333014	0.0399125699175	0.110372891181
o	0.0154327810319	0.0417527505823	0.125798648018	0.290891245467	0.197246016026	0.0650926978892	0.136774007691	0.0158000115912	0.0114409111005	0.0279589233058	0.0718119970603
n	0.0124294170106	0.0306858835274	0.0931636493393	0.227643081822	0.232596005342	0.10008663263	0.186379335897	0.0164720038637	0.0117518370335	0.0265767411019	0.0622154990201
a	0.0133923956702	0.0316765278425	0.0851626497798	0.185041360607	0.224481335114	0.114138077543	0.197618445299	0.0191090346212	0.0130570456778	0.0325969803673	0.0837262996734
n	0.0131968418901	0.0294478426142	0.0766800499266	0.165016120202	0.219330445038	0.126687559181	0.199628148433	0.0242998448737	0.0188007152259	0.0356685934558	0.0912439998911
a	0.0118181239634	0.0272638142047	0.0700418166422	0.143303440067	0.216899148346	0.140912519727	0.204868716144	0.0278307149579	0.0221991050753	0.0352015644853	0.099661233297
m	0.0114695313211	0.0281029047349	0.0684295055474	0.136051213356	0.213470049449	0.142699173242	0.202892905381	0.0321012383193	0.0287091350251	0.0359706548284	0.100103611099
à	0.0073193437737	0.0234395015783	0.0648262018491	0.136884071119	0.223435016483	0.164826724414	0.215263635127	0.0342558794398	0.0330722783417	0.0246617482761	0.072015737033
s	0.00602974792457	0.0187857338594	0.046463067283	0.112120023706	0.243124338828	0.186528908138	0.221298545042	0.0408376264799	0.0333550594472	0.0202214127587	0.071235879011
o	0.00628959930819	0.0163715446198	0.0339604890943	0.0809215412353	0.214367779609	0.207257302713	0.197609848347	0.0743087088266	0.0591739864824	0.0247232709196	0.085016026337
n	0.00617979643606	0.0158597815399	0.0324337296981	0.0719143804118	0.172338926536	0.211571100904	0.178202949449	0.0942236029422	0.0768812954941	0.0302631903065	0.110131775446
a	0.00661719547869	0.0145651605133	0.0304905432327	0.0671491601373	0.134785975512	0.190969366968	0.16257298315	0.114406567647	0.0913347318314	0.0377082301022	0.149400591815
d	0.00602515515956	0.0119012935044	0.0254422477442	0.0623659200458	0.119040991837	0.170339455656	0.146266994383	0.138367855882	0.122876577277	0.0526751767007	0.144698230605
i	0.00626204838652	0.0125547711681	0.0258369159147	0.0622202400153	0.106703863946	0.147388151885	0.135441331461	0.143099951961	0.133129859092	0.0587855589002	0.168576776868
v	0.00626099279551	0.013055247056	0.0282775053049	0.0662960800051	0.104093154649	0.136382383962	0.130133110487	0.143065650654	0.137173953031	0.0606231196334	0.174638358956
e	0.00583207093184	0.013009172352	0.0285781017683	0.066096193335	0.0959599515497	0.120379994654	0.116625570162	0.146724216885	0.14536865101	0.0641544065445	0.197271219652
n	0.00586757364395	0.013097760784	0.0248062339228	0.0540415977783	0.0830470505166	0.115692531551	0.109064056721	0.159718405628	0.159503217003	0.0648331688482	0.210328073217
t	0.00489878788132	0.00947347359467	0.0182230913076	0.0450263992594	0.0755490835055	0.115594377184	0.0999781855737	0.178345468543	0.183447072334	0.0886425229494	0.180821691072
è	0.00457078262711	0.00816395453156	0.0135058771025	0.0284872664198	0.0561990278352	0.090293025728	0.0722488951912	0.180308156181	0.184423357445	0.12135050765	0.240449230357
s	0.00343988754237	0.00714367151052	0.0129629923675	0.0270616221399	0.0693204426117	0.101151708576	0.0920296317304	0.162307718727	0.163781785815	0.13357350255	0.227226743452
s	0.00413688918079	0.00818593050351	0.0148517641225	0.03012020738	0.0792620475372	0.112148536192	0.0981082772435	0.166628572909	0.175380261938	0.126893167517	0.184284247817
o	0.00436714972693	0.0085275768345	0.0138677580408	0.0242678357933	0.0525389158457	0.073732512064	0.0572599924145	0.143247424303	0.162884520646	0.209386722506	0.249919749272
m	0.00381597990898	0.00907355894483	0.0143808226803	0.0329541785978	0.0733676386152	0.0940902040213	0.0902064974715	0.109058374768	0.120609606882	0.212832307502	0.239610583091
