 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.7077345	0.1482881	0.030634675	0.00870877	0.004266825	0.004440265	0.009052875	0.01734979	0.015092145	0.033294675	0.021137625
a	0.492178833333	0.275711033333	0.0469203583333	0.0127496566667	0.009773725	0.00793814833333	0.0133992583333	0.02579773	0.0203091816667	0.0602652583333	0.034957175
p	0.290235611111	0.313561011111	0.0756016861111	0.0287701855556	0.020516975	0.0172747161111	0.0258721527778	0.0249951766667	0.0207637938889	0.0978216861111	0.0845866916667
e	0.19736687037	0.31603467037	0.0878812287037	0.0346416285185	0.0280018916667	0.0214977053704	0.0326019842593	0.0269120588889	0.0232760312963	0.118047228704	0.113738163889
t	0.157125890123	0.286590890123	0.104744076235	0.0430490761728	0.0300462638889	0.0212788017901	0.0343534947531	0.027735752963	0.0233480437654	0.125681409568	0.146046321296
ì	0.132719563374	0.326057963374	0.130772025412	0.0455718920576	0.0284713546296	0.0208133005967	0.0362738315844	0.0198298009877	0.0181169045885	0.0994869365227	0.141886707099
a	0.124756954458	0.336867987791	0.176390675137	0.0531735973525	0.0357867515432	0.0234728335322	0.0454042438615	0.0186845169959	0.0174746248628	0.0650481121742	0.1029398357
e	0.0890544181527	0.181086729264	0.237319891712	0.112681365784	0.0499431838477	0.0321143778441	0.0644438146205	0.0242057389986	0.0223667416209	0.0707972373914	0.115986278567
s	0.0647498393842	0.102941309755	0.219414963904	0.157398121928	0.0720961279492	0.037974525948	0.0663185382068	0.0270363129995	0.0226295138736	0.0765244124638	0.152916426189
ò	0.0538907464614	0.089568436585	0.242295654635	0.168194040643	0.0841893426497	0.0392086086493	0.0609004460689	0.0255944043332	0.0198450379579	0.0655985374879	0.15071510873
z	0.0415291821538	0.0762597788617	0.230754884878	0.170175680214	0.12164974755	0.0865174028831	0.0528317486896	0.0230249014444	0.0186592126526	0.055817412496	0.122780336243
u	0.0318122607179	0.0505037596206	0.173228294959	0.170175226738	0.198510582517	0.115221334294	0.0522927495632	0.0226031671481	0.0186588042175	0.0545388374987	0.112455112081
n	0.027778686906	0.0400837532069	0.167318764986	0.181342075579	0.220173527506	0.127811311431	0.0504184498544	0.020858955716	0.0172543680725	0.0397096458329	0.10725003736
e	0.022715162302	0.028643051069	0.122161821662	0.163142358526	0.265475509169	0.16753710381	0.0472658166181	0.0198955519053	0.0159287226908	0.038172948611	0.10906127912
f	0.019260237434	0.0226797803563	0.0758505738873	0.121873419509	0.290158169723	0.212150367937	0.057648772206	0.0249511506351	0.0267775408969	0.0456182162037	0.10303169304
à	0.0124773291447	0.0171434567854	0.0585115246291	0.097376306503	0.314339389908	0.262651789312	0.0554947907353	0.0251558168784	0.0296149136323	0.0352140720679	0.09202099768
i	0.0111690430482	0.0164976189285	0.042713341543	0.0733450688343	0.364092129969	0.313804263104	0.0610641302451	0.0188928056261	0.0180937712108	0.0213623240226	0.0589658992267
t	0.0100656576827	0.0123308996428	0.0262199138477	0.0634115562781	0.302875376656	0.330179087701	0.0878560767484	0.0187935352087	0.0235139570703	0.0243126413409	0.100441433076
o	0.0108113292276	0.0121338265476	0.0204286379492	0.0517711520927	0.215152792219	0.289524362567	0.139044358916	0.0235397784029	0.0389987190234	0.0362554137803	0.162339477692
g	0.0095887964092	0.0105333655159	0.0198018793164	0.0440872173642	0.14816213074	0.214341120856	0.156952452972	0.045695192801	0.121966639674	0.0668895712601	0.161981492564
e	0.0093292521364	0.00976554517197	0.0189980597721	0.0397490724547	0.0971136102467	0.155898040285	0.181128150991	0.054629864267	0.155556479891	0.0815534570867	0.196278497521
l	0.0089471473788	0.00927465505732	0.0202104865907	0.0362467908182	0.0775504034156	0.136806346762	0.190813383664	0.0566665214223	0.175742093297	0.0893667523622	0.198375499174
