 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.5821645	0.1757256	0.0425144	0.01320445	0.00638559	0.00566451	0.009670325	0.026166895	0.1385038
ò	0.340953833333	0.385477866667	0.0597199	0.0177825833333	0.00583514333333	0.00532307333333	0.00927712166667	0.029251965	0.146378566667
t	0.209003277778	0.553074622222	0.0936553	0.0283433944444	0.00830306111111	0.00807462777778	0.00948238722222	0.0236829883333	0.0663804555557
t	0.140960825926	0.492074540741	0.185952766667	0.0587656314815	0.015739687037	0.0147148425926	0.0216040957407	0.0326067961111	0.0375811185186
e	0.095128208642	0.441325846914	0.221722588889	0.0802192438272	0.020923995679	0.0199687808642	0.0304118652469	0.0439127987037	0.0463868395062
è	0.0758909028807	0.449537948971	0.24580352963	0.0750110812757	0.020493531893	0.0192006269547	0.023916021749	0.0389202329012	0.0512262131687
s	0.0568365342936	0.380700649657	0.33812084321	0.0868169937586	0.0208888772977	0.0161770089849	0.017033740583	0.0305798443004	0.0528455377229
t	0.0496649780979	0.272834216552	0.368900614403	0.132020664586	0.0306757924326	0.0191591363283	0.0245935801943	0.0396693481001	0.062481679241
a	0.0496411926993	0.206057738851	0.409548871468	0.135625354862	0.0340484308109	0.0219742454428	0.0286993933981	0.0456876827	0.0687172264137
s	0.0419303642331	0.140282579617	0.455720957156	0.150744584954	0.0403519102703	0.0238421151476	0.0227251977994	0.0395437942333	0.0848585754712
e	0.038181821411	0.101636526539	0.468449985719	0.168853861651	0.0430554700901	0.0253949717159	0.0183782325998	0.0381212647444	0.0979281918237
o	0.0373664738037	0.087757575513	0.44360899524	0.221984953884	0.0450958233634	0.026970190572	0.0153329108666	0.0338837215815	0.0879999306079
G	0.0293437912679	0.0584190585043	0.401110331747	0.283407317961	0.0558205077878	0.0317412301907	0.0189346702889	0.0364845071938	0.084738843536
i	0.0349647304226	0.0694061528348	0.428295443916	0.20873853932	0.0448675025959	0.0293450433969	0.0222190900963	0.0475451357313	0.114618281179
u	0.0442521434742	0.0784499842783	0.433115814639	0.186066279773	0.0402593341986	0.0287325144656	0.0206472966988	0.0428512452438	0.12562542706
v	0.0328897478247	0.0629087280928	0.387453271546	0.259853759924	0.0634785780662	0.0330153381552	0.0228540322329	0.0383752817479	0.09917140902
à	0.0246421826082	0.0665863426976	0.385830757182	0.291226586641	0.0718009926887	0.0311077460517	0.0212737107443	0.0324815272493	0.07505013634
n	0.0268530275361	0.0911744142325	0.362301919061	0.286504195547	0.0647504308962	0.0276215820172	0.0199768035814	0.0227141090831	0.0981034454467
n	0.0247319091787	0.0811714047442	0.26705697302	0.319399065182	0.0772584436321	0.0367326940057	0.0390691678605	0.027319736361	0.127260481816
i	0.0196540030596	0.0457890349147	0.19681832434	0.392488355061	0.118503147877	0.0456760980019	0.0454351226202	0.0333526121203	0.102283060605
t	0.0155594010199	0.0282596449716	0.13654757478	0.394531451687	0.161914049292	0.0659961660006	0.0390690075401	0.0373425707068	0.120779920202
i	0.0157844336733	0.0266804816572	0.10044865826	0.326999150562	0.202243683097	0.0935553886669	0.0397051358467	0.0451151902356	0.149467640067
n	0.0141505612244	0.0259829272191	0.0992178860867	0.258360716854	0.238079561032	0.127105796222	0.0650808119489	0.0436154634119	0.128406213356
A	0.0107614037415	0.0238307424064	0.109991962029	0.256740238951	0.256371520344	0.127675332074	0.0709677373163	0.0298644544706	0.113796704452
n	0.0121264679138	0.0287214808021	0.127958320676	0.28038207965	0.245206506781	0.105225844025	0.0478603791054	0.0266510514902	0.125867868151
