 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.608165	0.0468266	0.02705815	0.0344892	0.0339288	0.04861645	0.1173753	0.0835401
t	0.480836333333	0.131890733333	0.0459795166667	0.0363515666667	0.0329268333333	0.0494544833333	0.125596966667	0.0969633666667
e	0.440673777778	0.187057911111	0.0643692722222	0.0445364222222	0.0279081111111	0.0381312611111	0.0876949222223	0.109628455556
l	0.302907659259	0.302887303704	0.121859590741	0.0450553074074	0.0241715037037	0.032245587037	0.0674856740741	0.103387051852
a	0.154854619753	0.395887434568	0.143029230247	0.0439645691358	0.0223091012346	0.0281791290123	0.053659791358	0.158115917284
e	0.0953991065843	0.413880144856	0.144504776749	0.0472954563786	0.0233213337449	0.0259894763374	0.048699263786	0.200910639095
M	0.0627646021948	0.495187048285	0.208938925583	0.0368742854595	0.019998977915	0.0255246921125	0.0311244879287	0.119587346365
a	0.0567288340649	0.487800016095	0.209641975194	0.0350743618198	0.028805359305	0.0300989973708	0.0286701293096	0.123180915455
r	0.044456111355	0.449007672032	0.226965325065	0.0366074872733	0.030992886435	0.0283697991236	0.0338622431032	0.149738638485
ì	0.0445514704517	0.427909890677	0.306338775022	0.0439795624244	0.0233297288117	0.0218636997079	0.0267228010344	0.105303579495
a	0.0351814568172	0.411025630226	0.354979591674	0.0643316208081	0.0241084762706	0.0135343599026	0.0160555536781	0.0807828598317
à	0.0207706189391	0.355380876742	0.367514863891	0.104674973603	0.0409651254235	0.0137585466342	0.0129676178927	0.0839669866106
v	0.014561446313	0.291877958914	0.302058287964	0.132946324534	0.0836331418078	0.0409571488781	0.0306697059642	0.10329572887
v	0.0126613221043	0.221195652971	0.212087429321	0.138799108178	0.112523047269	0.098275449626	0.0490048019881	0.155453242957
r	0.0126886073681	0.143244517657	0.16657247644	0.183184369393	0.13028734909	0.130693149875	0.042874233996	0.190455414319
i	0.00963938578937	0.0943348058857	0.12379792548	0.235548123131	0.17817878303	0.126086049958	0.0352370779987	0.197177804773
n	0.00838213859646	0.0985642686286	0.105783741827	0.20263370771	0.214251594343	0.167549683319	0.0376202593329	0.165214234924
a	0.00777112286549	0.0893609228762	0.0820343139423	0.14138390257	0.197204198114	0.213581561106	0.0509519197776	0.217711711641
r	0.0053869842885	0.0525897742921	0.0588223046474	0.128123967523	0.167831066038	0.223684187035	0.110485973259	0.253075237214
t	0.00390514809617	0.040014924764	0.0496241348825	0.118177222508	0.183366688679	0.215481395678	0.159659991086	0.229770079071
i	0.00299674603206	0.022270561588	0.0250230916275	0.0766509741693	0.155020596226	0.174817798559	0.282091330362	0.261129026357
s	0.00221132867735	0.0162433405293	0.0194939105425	0.0552742913898	0.0987889320753	0.15162359952	0.408511110121	0.247853342119
e	0.00162902389245	0.0131182135098	0.0165538568475	0.0434302271299	0.0685313106918	0.120322666507	0.527462703374	0.208951447373
m	0.00339241563082	0.0634639045033	0.0403354389492	0.04453220571	0.0703954035639	0.143843688836	0.465097567791	0.168938815791
è	0.00389548087694	0.0807472048344	0.0487285663164	0.04537005857	0.0697678678546	0.147269462945	0.448910189264	0.155310938597
n	0.00259750929231	0.0315603349448	0.0204496387721	0.0255992095233	0.0540593226182	0.138902720982	0.553752396421	0.173078979532
a	0.0035363897641	0.0153576349816	0.0117392695907	0.0197062998411	0.0498117408727	0.149320040327	0.56819713214	0.182331659844
</S>	0.00408875988205	0.0100265574908	0.00882717479535	0.0143887449205	0.0335693704363	0.117066220163	0.64005706607	0.171976329922
