 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.6723065	0.26163465	0.0291738	0.00438125	0.00573313	0.00393663	0.009052415	0.013781645
m	0.4379385	0.32585255	0.135942733333	0.0134500866667	0.0118204033333	0.00553629333333	0.0148014383333	0.0546579483333
a	0.2911005	0.37942485	0.185954411111	0.0206818288889	0.0149899344444	0.00764099111111	0.0235245127778	0.0766829494444
r	0.207705833333	0.407211283333	0.208044637037	0.0230954762963	0.0144729114815	0.0084773337037	0.0283858375926	0.102606616481
ì	0.131777877778	0.417036427778	0.291890212346	0.0225010254321	0.0115136804938	0.00648131123457	0.0194100091975	0.099389438827
o	0.092450625926	0.421850142593	0.356328070782	0.0352827418107	0.0120147034979	0.00896990041152	0.0156231330658	0.0574807462757
e	0.0810831419753	0.285244714198	0.422186690261	0.0771505139369	0.0212166344993	0.0156308668038	0.0229838443553	0.0745036154252
t	0.0687973139918	0.168844171399	0.348315230087	0.188451171312	0.0442361781664	0.0182637222679	0.0267675147851	0.136324538475
è	0.0548833379973	0.139640657133	0.314365076696	0.256346057104	0.0537673927221	0.0168084074226	0.0225829382617	0.141605679492
l	0.0417174793324	0.136277485711	0.303783358899	0.265951352368	0.083781197574	0.0190799358075	0.0191085460872	0.130300393164
i	0.0294148931108	0.086003095237	0.193985452966	0.429708784123	0.102197099191	0.0218293119358	0.0177642820291	0.119096964388
f	0.0237355643703	0.056180265079	0.150411150989	0.505362594708	0.131635066397	0.0282496706453	0.0161103606764	0.088315154796
a	0.0214965547901	0.045969621693	0.12302865033	0.479928198236	0.178013688799	0.0384066568818	0.0191292868921	0.094027384932
m	0.0191673182634	0.0338486738977	0.0827408167767	0.403502399412	0.2652702296	0.0772927189606	0.0257697622974	0.0924079949773
è	0.0133588060878	0.0240256579659	0.0616867722589	0.374119799804	0.327388076533	0.101476339654	0.0219100840991	0.0760342649924
n	0.0137937353626	0.0262633526553	0.0663135574196	0.387003599935	0.267678025511	0.0691535798847	0.0227962246997	0.146997821664
o	0.0165183117875	0.0267097842184	0.0611111524732	0.266607533312	0.310752341837	0.102631893295	0.0289365082332	0.186732140555
a	0.0190437039292	0.0214202280728	0.0347082841577	0.192301511104	0.393631447279	0.176152631098	0.0275597694111	0.135182246852
p	0.0152430713097	0.0162646926909	0.0273667280526	0.155979170368	0.393845149093	0.225357543699	0.0458274898037	0.120116115617
p	0.0098836037699	0.011135980897	0.0211685093509	0.119202456789	0.329151716364	0.2711268479	0.0594360632679	0.178894738539
è	0.00948785125663	0.0114333269657	0.0176413364503	0.10408821893	0.243029905455	0.314990615967	0.065795287756	0.233533579513
n	0.00966422375221	0.0143357423219	0.0230309788168	0.11739240631	0.225187968485	0.279461205322	0.0757788959187	0.255148859838
a	0.0144468745841	0.0162349141073	0.0229747596056	0.0879303021033	0.175294456162	0.167093035107	0.10976829864	0.406257619946
o	0.019320491528	0.0147464047024	0.0166435198685	0.0507517340344	0.114138285387	0.123699311702	0.166839766213	0.493860539982
m	0.0154174138427	0.0128717682341	0.0200896066228	0.0657183780115	0.192990428462	0.200226770567	0.153000588738	0.339685079994
a	0.0117736212809	0.0109311427447	0.0199326355409	0.0613528593372	0.194044909487	0.194906956856	0.217534196246	0.289523593331
r	0.0095575437603	0.00747465758157	0.0108491151803	0.0365941864457	0.106636303162	0.127590685619	0.378616398749	0.322680864444
è	0.0059677579201	0.00491780586052	0.0066370150601	0.0276706621486	0.0745458343873	0.106656095206	0.488390799583	0.285213954815
i	0.00842862597337	0.00648463195351	0.00707035502003	0.0191031873829	0.0511341114624	0.079930898402	0.503343266528	0.324504984938
</S>	0.0114213129867	0.00836946597675	0.00815474251002	0.0167513936915	0.0499135557312	0.083061449201	0.467925633264	0.354402492469
