 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.7822905	0.0961014	0.0231329	0.012801895	0.007531415	0.011508905	0.014006235	0.03153752	0.021089245
f	0.5235785	0.171314133333	0.0759265	0.0164769316667	0.0167832716667	0.0255109683333	0.0195331783333	0.0769207733333	0.073955415
è	0.330381833333	0.315034377778	0.117321166667	0.0164973438889	0.0187318872222	0.0259411594444	0.0158801894444	0.0768184244444	0.0833931716667
n	0.308301611111	0.353487792593	0.132214388889	0.0390717812963	0.0273209590741	0.0198362564815	0.0139457264815	0.0430805414815	0.0627406572222
e	0.228276537037	0.285289930864	0.234016462963	0.0549723270988	0.040358186358	0.0253508521605	0.0197671088272	0.0463109804938	0.0656572524074
t	0.125947779012	0.226262976955	0.299588487654	0.0816019756996	0.057422328786	0.0444668173868	0.0247109029424	0.0565397601646	0.0834588841358
e	0.081117893004	0.161511658985	0.329805495885	0.1064413919	0.0670723429287	0.0632624724623	0.0249163676475	0.0587449533882	0.107127561379
k	0.0531886310013	0.121436419662	0.300090165295	0.195679863967	0.0717491476429	0.0652761241541	0.0284431225492	0.0584177511294	0.10571912046
a	0.0397716436671	0.0930412398873	0.231487055098	0.274226287989	0.0811882492143	0.071069674718	0.0308390075164	0.0574778503765	0.120899373487
o	0.039235747889	0.0768700799624	0.180260418366	0.327023095996	0.0969274830714	0.0767238915727	0.0295391358388	0.0491314834588	0.124288791162
l	0.0269454492963	0.0478265266541	0.109334806122	0.355193698665	0.157293161024	0.0993503971909	0.0425451452796	0.0534497944863	0.108061063721
à	0.0164198497654	0.036804542218	0.090562535374	0.393474899555	0.196112053675	0.0972263990636	0.0429028150932	0.0454762648288	0.0810208212403
d	0.0114759799218	0.033547647406	0.086424978458	0.391491299852	0.191369351225	0.0892217330212	0.0485711050311	0.0435612216096	0.104336940413
r	0.00870491330727	0.0250400824687	0.0682243261527	0.285359433284	0.240447450408	0.133718577674	0.0625276350104	0.0466120072032	0.129365580138
o	0.00877211776909	0.0175555274896	0.0380185420509	0.224694477761	0.333150483469	0.193171859225	0.0579218450035	0.0312571024011	0.095458260046
m	0.00813677925636	0.0145186758299	0.0256933806836	0.146751759254	0.30383149449	0.259521286408	0.0865619816678	0.044634367467	0.110350886682
b	0.00668853975212	0.0121786052766	0.0210578935612	0.101190219751	0.235242498163	0.281661428803	0.123551993889	0.0731328558223	0.145296295561
ì	0.00516896325071	0.0103819150922	0.0189227978537	0.089953039917	0.229167166054	0.263400476268	0.16190166463	0.0930330852741	0.128070565187
k	0.00586103775024	0.0111064383641	0.0200037326179	0.0717514133057	0.189612388685	0.249092158756	0.180707221543	0.101064361758	0.170800655062
e	0.00677667258341	0.00994386612137	0.015762094206	0.0425557377686	0.120373762895	0.227366719585	0.204439740514	0.148861120586	0.223919885021
a	0.0059952475278	0.00696459204046	0.00918087806867	0.0228185792562	0.064500120965	0.169983573195	0.206512913505	0.249187040195	0.264856961674
p	0.0041665058426	0.00450377401349	0.00570898602289	0.0169763264187	0.0419040069883	0.114995091065	0.167695637835	0.397645680065	0.246404320558
ò	0.0021554786142	0.00243824133783	0.00320630200763	0.0117542354729	0.0290872689961	0.0782711636883	0.123108645945	0.599843893355	0.150135173519
t	0.0014165478714	0.00161357711261	0.00200238066921	0.0073341618243	0.0211075896654	0.0522199545628	0.0762259819817	0.715064964452	0.123015124506
t	0.00154532429047	0.00168467237087	0.00192541688974	0.00628184727477	0.0202542632218	0.0530906848543	0.0803539939939	0.699700321484	0.135163374835
u	0.00203027476349	0.00202291745696	0.00225232562991	0.00513563242492	0.0149142944073	0.0428730949514	0.076944097998	0.671396773828	0.182430458278
</S>	0.00217763738174	0.00201288872848	0.00226936281495	0.00400598621246	0.0106568072037	0.0315367974757	0.061849698999	0.666816886914	0.218674229139
