 	mi	si	gonfiò	il	dito	</S>
m	0.5460295	0.12223065	0.06721243	0.035727145	0.01224206	0.216558785
u	0.2910405	0.17487055	0.186419476667	0.0471883816667	0.0179314533333	0.282550261667
p	0.150874033333	0.160489483333	0.295647825556	0.115234593889	0.0591088844444	0.218645420556
r	0.077323411111	0.152825461111	0.372782275185	0.17244386463	0.0763553281481	0.148269573519
ì	0.056401637037	0.173698153704	0.464976425062	0.190084621543	0.040511002716	0.0743281578397
s	0.0413995123457	0.150457717901	0.502306808354	0.223218540514	0.027285827572	0.0553315859466
t	0.0348327374486	0.111288205967	0.481079602785	0.252709846838	0.0468222758573	0.0732672619822
i	0.0284077791495	0.0752598353223	0.408006867595	0.349930282279	0.0628337586191	0.0755614539941
t	0.0227454597165	0.0501934784408	0.270478855865	0.357637094093	0.128288552873	0.170656451331
o	0.0199306865722	0.0343577928136	0.143284385288	0.253987698031	0.311686184291	0.236753150444
d	0.0134408955241	0.0226883442712	0.0755345617627	0.150894032677	0.57639906143	0.161042983481
à	0.0070820951747	0.0129464280904	0.0484250539209	0.111299144226	0.711305687143	0.108941627827
t	0.00644478839157	0.0115101226968	0.044593651307	0.115426981409	0.694732562381	0.127292242609
t	0.00762205613052	0.0106477542323	0.038720983769	0.0887300604697	0.614847520794	0.239431747536
i	0.00939690204351	0.0104623680774	0.034287827923	0.0656993868232	0.492296173598	0.387857249179
l	0.00723857068117	0.00665136269247	0.0237587759743	0.0506710956077	0.530625391199	0.381054749726
o	0.00702147689372	0.00531910089749	0.0176042919914	0.0406668652026	0.554755797066	0.374632249909
</S>	0.00918138844686	0.00631803544874	0.0176450459957	0.0323135826013	0.494551898533	0.439989624955
