 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.6947325	0.1488846	0.032463475	0.00945027	0.0042093	0.004208025	0.008033545	0.014993535	0.01193583	0.015622925	0.035646075	0.019820045
a	0.477403166667	0.273358866667	0.0485238583333	0.0134186566667	0.01031273	0.00789015166667	0.0137851816667	0.0209198783333	0.01601241	0.021280075	0.063089125	0.0340058483333
p	0.281906722222	0.308554955556	0.0756573861111	0.0298822522222	0.0201583433333	0.0160624172222	0.0262527605556	0.0225941261111	0.0156454033333	0.021329025	0.095500875	0.0864556494444
e	0.192326574074	0.309051651852	0.0865101287037	0.0356832840741	0.0270838477778	0.0203431390741	0.0344164535185	0.025071242037	0.0165828344444	0.0238183083333	0.113539958333	0.115572516481
d	0.147987624691	0.299324217284	0.0944840429012	0.043841161358	0.0314780492593	0.0225293130247	0.0349749178395	0.0277573473457	0.0179611114815	0.0233165361111	0.121797986111	0.13454747216
ì	0.12507130823	0.354777072428	0.116978680967	0.046236753786	0.0293778497531	0.0216555376749	0.0332860726132	0.0233029291152	0.0153364471605	0.0170859253704	0.0949236287037	0.121967857387
a	0.125360336077	0.360587690809	0.165032560322	0.0525455179287	0.034912183251	0.0231158458916	0.0445583575377	0.0207504897051	0.0158167590535	0.0167209217901	0.0597422429012	0.080857619129
e	0.0913222786923	0.197236196936	0.227434853441	0.10803013931	0.047753794417	0.0313306152972	0.0620715858459	0.0282934965684	0.0213114530178	0.0219697405967	0.0667649143004	0.096481173043
s	0.0646289262308	0.108025532312	0.214191617814	0.149608713103	0.0677098648057	0.0360910384324	0.060297095282	0.0390833988561	0.0255336843393	0.0213371135322	0.0718271047668	0.141665724348
ò	0.0542384087436	0.0953980107707	0.236686205938	0.159680571034	0.0769905216019	0.0356763794775	0.0528637984273	0.0439298662854	0.0258269614464	0.0178389045107	0.0596452349223	0.141225274783
