 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.612459	0.093213	0.10943145	0.009543955	0.010548025	0.0109664	0.063478805	0.01074193	0.004992865	0.0074842	0.01245554	0.011844455	0.04284045
ù	0.423986	0.19765	0.14957015	0.0195824883333	0.0170879416667	0.0145582666667	0.0681574683333	0.0130324433333	0.00787808833333	0.0104177666667	0.01610248	0.017289685	0.04468725
r	0.292114	0.292658333333	0.193530716667	0.0338846627778	0.0247748805556	0.0185411222222	0.0550102227778	0.0147092477778	0.0103460627778	0.0110134555556	0.01354016	0.017831695	0.0220451366667
u	0.174641566667	0.325646777778	0.265828905556	0.0337183542593	0.0263554601852	0.0212870407407	0.0550966075926	0.0193478159259	0.0125089542593	0.0124743518519	0.01350202	0.020045765	0.0195459988889
k	0.0940916555557	0.283225925926	0.249172968519	0.0533334514198	0.0537272533951	0.0423859135802	0.112110202531	0.0246836053086	0.0123380780864	0.011756817284	0.01229445	0.020010555	0.0308693996296
a	0.0534703185186	0.246590308642	0.25909032284	0.0607127171399	0.0634273511317	0.0516493045267	0.14288486751	0.0300839684362	0.0123656526955	0.010405472428	0.01072646	0.0209485183333	0.0376451332099
s	0.0407271728395	0.216674769547	0.294808440947	0.0602846057133	0.0514382503772	0.0417939348422	0.128668755837	0.0393337894787	0.0233778842318	0.014287457476	0.0131813533333	0.0267479727778	0.0486757777366
ì	0.0378157576132	0.199191923182	0.288673480316	0.0715920352378	0.0488772834591	0.0377921116141	0.141810251946	0.0415734631596	0.0311702614106	0.0159458858253	0.0122196644444	0.0242018909259	0.0491364925789
t	0.0317939858711	0.195767641061	0.268084826772	0.0892117117459	0.0782550944864	0.054127570538	0.134927750649	0.0367989877199	0.0312062204702	0.0155209952751	0.00974400148147	0.017904863642	0.0366570308596
a	0.0257553952904	0.149799213687	0.254377608924	0.126263570582	0.102142464829	0.0627791235127	0.130697916883	0.03653892924	0.0331035401567	0.0161346317584	0.00993996716049	0.0181037545473	0.0343644769532
m	0.0213938650968	0.102780971229	0.191460669641	0.124301856861	0.117190254943	0.0791909745042	0.115697972294	0.05777714308	0.0353039133856	0.0189655105861	0.0098445690535	0.0194016181824	0.106690525651
i	0.0189029216989	0.060396223743	0.112414356547	0.137189952287	0.176893418314	0.101969491501	0.109414657431	0.06712601436	0.0370344377952	0.0204416701954	0.00995863635117	0.0192475393941	0.12901010855
a	0.0200734405663	0.0537228412477	0.101561218849	0.160683650762	0.242221806105	0.115302663834	0.104004319144	0.05262123812	0.0380673459317	0.0207164233985	0.0100679154504	0.0187112464647	0.06224580285
f	0.0152925068554	0.0351854804159	0.063414406283	0.135997283587	0.256370935368	0.184543221278	0.0883689397147	0.0665112793733	0.0417844153106	0.0240105744662	0.0114964084835	0.0167851488216	0.0602393676167
o	0.0148342956185	0.0332930268053	0.0553592354277	0.121557494529	0.253278978456	0.202515407093	0.0778360799049	0.0699212597911	0.0449886384369	0.0283604914887	0.0135822361612	0.0190035829405	0.0654692892056
r	0.0154024552062	0.0336821422684	0.0506846784759	0.102230464843	0.254130326152	0.215980802364	0.0618024933016	0.0758893199304	0.0535652461456	0.0320978638296	0.0156943453871	0.0212765943135	0.0675635964019
à	0.0110924784021	0.0265977474228	0.038662859492	0.114744788281	0.244185108717	0.257121934121	0.0517648977672	0.0839086066435	0.0546678487152	0.0292183879432	0.0139344584624	0.0160019381045	0.0580993988006
s	0.00873461946737	0.0232543158076	0.034444053164	0.132080796094	0.253126036239	0.246279644707	0.0592285659224	0.0945563688812	0.0550184829051	0.0319856959811	0.00997477948747	0.0103204060348	0.0409965662669
o	0.00909109648912	0.0218018719359	0.0304254177213	0.094220598698	0.232806345413	0.230843214902	0.0518201553075	0.127897789627	0.0918392609684	0.046569665327	0.0109956431625	0.0118867553449	0.039802122089
l	0.00884834549637	0.020445157312	0.0261600725738	0.0701842662327	0.171919681804	0.192696738301	0.0477819517692	0.158311596542	0.108044986989	0.0634625217757	0.0304156143875	0.019980385115	0.0817484740297
a	0.00900172849879	0.0160108857707	0.0191102575246	0.0513949220776	0.128082127268	0.1755872461	0.0435013839231	0.186856198847	0.126188228996	0.0776281739252	0.0373796047958	0.0225588283717	0.106700224677
m	0.0093145094996	0.0151790619236	0.0160560725082	0.0347983406925	0.111646509089	0.172232082033	0.031774894641	0.196420732949	0.134822076332	0.0891811913084	0.0497604015986	0.0228922094572	0.115921808226
è	0.00668745316653	0.0127143206412	0.0121647775027	0.0321573135642	0.11311630303	0.173020694011	0.026975231547	0.20460257765	0.136578358777	0.100029063769	0.0567898671995	0.0199499164857	0.105214102742
n	0.00614920772218	0.0124954068804	0.0114091591676	0.0349255711881	0.11867210101	0.17621756467	0.0290069105157	0.219374859217	0.139487686259	0.098676687923	0.0356403890665	0.0215452854952	0.096399200914
t	0.00741872257406	0.0120858522935	0.0103701197225	0.033449890396	0.0869949003367	0.13987985489	0.0314807035052	0.232256619739	0.135804462086	0.122082229308	0.0363451296888	0.0333498951651	0.118481633638
e	0.00748714752469	0.00965798743117	0.0090674799075	0.0224973534653	0.0496317001122	0.0979674849633	0.0205214978351	0.213810539913	0.163060487362	0.185857076436	0.0741933765629	0.0387205317217	0.107527111213
e	0.00695300584156	0.00815961914372	0.00810621996917	0.0159045078218	0.0330533333707	0.0764470616544	0.0144872292784	0.190215513304	0.173640162454	0.223724025479	0.107516125521	0.0374210105739	0.104371870404
s	0.00624207528052	0.00718007638124	0.00716466665639	0.0153555026073	0.0354172777902	0.0901633872181	0.0134217430928	0.199954837768	0.161134387485	0.204755341826	0.104902875174	0.0363638035246	0.117943790135
a	0.00550490176017	0.00694138879375	0.0073610822188	0.0126201608691	0.0342015259301	0.0822821290727	0.0105223410309	0.165475045923	0.160035795828	0.200045780609	0.143997458391	0.0436751011749	0.127337263378
l	0.00459153725339	0.00669500293125	0.0071877807396	0.0156658802897	0.0350817086434	0.0658064763576	0.0154548403436	0.119632115308	0.132768398609	0.175669560203	0.209887819464	0.0731831670583	0.138376087793
l	0.0062997824178	0.00783711097708	0.0079363269132	0.0182503934299	0.0329944362145	0.0547875921192	0.0192197134479	0.0980031717693	0.103047266203	0.143431153401	0.192696939821	0.0952563223528	0.220240362598
i	0.00751713080593	0.00790642365903	0.0079643123044	0.0119548411433	0.0180421687382	0.0292689307064	0.0130960144826	0.0637300905898	0.0946724220677	0.141120051134	0.18736297994	0.102423707451	0.314941120866
m	0.00557837026864	0.00705811455301	0.00669175410147	0.0126985570478	0.0317640795794	0.0516607102355	0.0146594148275	0.0786762635299	0.0762387406892	0.126608683711	0.215239993313	0.0967704691503	0.276354373622
o	0.00494596675621	0.00696044818434	0.00646864803382	0.0131077056826	0.0364946931931	0.0591441700785	0.0148095282758	0.08255155451	0.0651663802297	0.11512319457	0.239417331104	0.0989367230501	0.256873124541
n	0.0038003855854	0.00471671939478	0.00442841267794	0.00870795522753	0.0226688643977	0.0389362566928	0.0102912960919	0.0633309848367	0.0492451600766	0.09550239819	0.261081110368	0.15381257435	0.283478041514
ò	0.00285783852847	0.00358581979826	0.00340735755931	0.00749715840918	0.0193854547992	0.0356338855643	0.0083004586973	0.0618860949456	0.0539027866922	0.09883883273	0.233477036789	0.217870858117	0.253357013838
m	0.00364136617616	0.00577547326609	0.00503042251977	0.0114540928031	0.0347183515997	0.0608128285214	0.0119222828991	0.0939197983152	0.0712901955641	0.11442561091	0.188753345596	0.180513886039	0.217742671279
à	0.00391655872539	0.0065955610887	0.00569083417326	0.013011197601	0.0405066838666	0.0700242761738	0.0132000809664	0.104607732772	0.074826465188	0.117106870303	0.184315448532	0.196697895346	0.169500557093
i	0.00442174957513	0.0050109503629	0.00477987805775	0.00819214253367	0.0198418679555	0.0348531587246	0.00913962365547	0.0581702775907	0.0584971217293	0.110715023434	0.225287149511	0.314895631782	0.146195185698
</S>	0.00539769478756	0.00484746518145	0.00468624402887	0.00660923626683	0.0131447939778	0.0228231793623	0.00915267682774	0.0429039887953	0.0466799608646	0.103449111717	0.243666574756	0.353856815891	0.142781592849
