 	mi	si	gonfiò	il	dito	</S>
m	0.5460295	0.12223065	0.06721243	0.035727145	0.01224206	0.216558785
u	0.2910405	0.17487055	0.186419476667	0.0471883816667	0.0179314533333	0.282550261667
b	0.1517507	0.180354183333	0.298193158889	0.112577260556	0.0568145511111	0.200310753889
r	0.0731278333333	0.154110727778	0.395059386296	0.178945086852	0.076382717037	0.122374851296
i	0.0497120444444	0.129947742593	0.464017795432	0.234838695617	0.0481356723457	0.0733483170987
s	0.0378366148148	0.0892064141977	0.381065265144	0.309167565206	0.0453715574486	0.137352539033
t	0.0297356382716	0.0533587713992	0.241078755048	0.296284855069	0.0930726191495	0.286469513011
ì	0.0218757127572	0.0405114904664	0.205559251683	0.320989618356	0.153714206383	0.25735003767
o	0.0200542042524	0.0361623301555	0.191992083894	0.353142872785	0.257793068794	0.14085554589
d	0.0150170347508	0.0228249733852	0.106960727965	0.232529190928	0.506406022931	0.116262181963
à	0.00757740491693	0.0124501544617	0.0532502759883	0.124098630309	0.68905667431	0.113567060654
t	0.00613548163898	0.0103052081539	0.0392672586628	0.100704143436	0.701224891437	0.142363020218
t	0.00712264721299	0.00959899271797	0.0348274195543	0.078683447812	0.613925630479	0.255841673406
i	0.009474849071	0.010124970906	0.0317384065181	0.0601897492707	0.481605876826	0.406865891135
l	0.00759875302367	0.00672089696867	0.022941735506	0.0489371497569	0.520288958942	0.393512630378
o	0.00735495434122	0.00545450565622	0.0174981451687	0.040283549919	0.545684652981	0.383724543459
</S>	0.00966842717061	0.00657821282811	0.0178851725844	0.0323238749595	0.48400282649	0.449541771729
