 	il	morto	vuole	pianto	</S>
t	0.8607825	0.07987365	0.00553217	0.03163694	0.022175005
o	0.682950166667	0.213022883333	0.00783004333333	0.0641742133333	0.032022935
n	0.412599055556	0.435582294444	0.0137129277778	0.0682106711111	0.069895045
a	0.279884685185	0.545610764815	0.0151600625926	0.0701368903704	0.0892073483333
p	0.224111361728	0.559506921605	0.0461312408642	0.0778510634568	0.0923991161111
e	0.153923253909	0.600430640535	0.0580017802881	0.0843661211523	0.103277972037
s	0.150296084636	0.592363213512	0.066079960096	0.0845547070508	0.106705924012
a	0.139125694879	0.577379071171	0.0785289533653	0.0844439023503	0.120522641337
m	0.112269731626	0.559537357057	0.124203951122	0.0868238341168	0.117165547112
m	0.0826400438753	0.573970452352	0.189848983707	0.0636435780389	0.089896915704
è	0.0824985479584	0.652133484117	0.162790661236	0.0474902926796	0.0550865052347
n	0.0961364159861	0.565681828039	0.150349220412	0.0796434308932	0.108188635078
o	0.106538471995	0.337261609346	0.227570406804	0.137488476964	0.191140878359
t	0.0904824239983	0.174137703115	0.274828135601	0.165913492321	0.294638292786
è	0.0665384413328	0.108482934372	0.304137378534	0.175830830774	0.345010430929
l	0.0469428137776	0.0844627447907	0.316028792845	0.161288610258	0.391277143643
i	0.0426170712592	0.0653294482636	0.218771830948	0.252019536753	0.421262381214
g	0.0402965570864	0.0572673494212	0.178642510316	0.287075178918	0.436718793738
l	0.0359709523621	0.0526174831404	0.168693303439	0.241875059639	0.500843597913
e	0.0411457841207	0.0457292610468	0.101198501146	0.310199353213	0.501727199304
m	0.0283495613736	0.0360978203489	0.0980237670487	0.343326784404	0.494202066435
m	0.0153824171245	0.029428506783	0.104087855683	0.309027261468	0.542073688812
è	0.0193275023748	0.0380919689277	0.0981525518943	0.322131087156	0.522296229604
n	0.0231241674583	0.0410746563092	0.0939121506314	0.357837029052	0.484051409868
o	0.0234728224861	0.0309089187697	0.0636101835438	0.357242676351	0.524765136623
</S>	0.0281356112431	0.0320140093848	0.0537748417719	0.360553838176	0.525521568311
