 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.657581	0.0840552	0.03008235	0.0477971	0.06968512	0.073177145	0.0376221
p	0.393702666667	0.231219733333	0.0763287166667	0.0551192333333	0.0740725066667	0.0910583816667	0.0784986
e	0.220226555556	0.404665244444	0.100492838889	0.0418411444444	0.0443601355556	0.0811260272222	0.107287866667
r	0.134117818519	0.453990414815	0.14528287963	0.0443194481481	0.0333756118519	0.0754422090741	0.113471622222
i	0.075949406173	0.487284138272	0.18689529321	0.043108182716	0.021656137284	0.0596554696914	0.125451207407
k	0.052976435391	0.432146046091	0.264967097737	0.0502900609053	0.0239270790947	0.0537207565638	0.121972069136
o	0.0388992784637	0.350068015364	0.346764699246	0.0542275536351	0.0249476263649	0.0531064188546	0.131986023045
l	0.0310595928212	0.312426338455	0.356883233082	0.080632084545	0.0374749421216	0.0544908062849	0.127032607682
ò	0.0265486642737	0.264169779485	0.439199077694	0.100625094848	0.0407094140405	0.040872402095	0.0878748692273
s	0.0254609547579	0.239872259828	0.493067359231	0.114906098283	0.0284804046802	0.025129667365	0.0730822897424
o	0.025096851586	0.199092086609	0.446302119744	0.195079032761	0.0301313682267	0.0238952891217	0.0804023299141
n	0.0251724505287	0.148424295536	0.336107039915	0.26095101092	0.0659305560756	0.0308210297072	0.132592743305
a	0.0217549168429	0.104193231845	0.216980013305	0.330606670307	0.0989456186919	0.0420136765691	0.185505247768
n	0.0170678056143	0.0700766772817	0.144577904435	0.331447890102	0.200585306231	0.0549961921897	0.181247749256
a	0.0134843685381	0.0504133924272	0.0980030014783	0.256252630034	0.28977043541	0.0681628640632	0.223912916419
r	0.010651052846	0.0346528974757	0.0609320671594	0.225173876678	0.285971145137	0.134828854688	0.247790305473
è	0.00747128094867	0.0228999324919	0.0422659890531	0.197047625559	0.307982381712	0.188284951563	0.234048101824
t	0.00694488698289	0.0222184774973	0.0477052630177	0.203693875186	0.301132460571	0.179168983854	0.239136033941
s	0.00753686232763	0.0235586258324	0.0527977543392	0.194365625062	0.31793782019	0.171110661285	0.232692344647
i	0.00607821077588	0.0184094252775	0.0333593681131	0.112408708354	0.253230173397	0.344995887095	0.231517781549
à	0.00297018025863	0.00840721842583	0.0144243127044	0.046268436118	0.112602424466	0.618507295698	0.19681959385
t	0.00168845341954	0.00451090614194	0.00883368756813	0.0340421453727	0.0801112414887	0.728181765233	0.142631364617
s	0.00170349780651	0.00460306538065	0.00781653252271	0.0335439151242	0.0878102804962	0.715191255078	0.149331288206
e	0.00190666260217	0.00454826179355	0.00606932750757	0.0215199183747	0.0670208601654	0.695590751693	0.203344096069
n	0.00172157420072	0.00325838393118	0.00700133250252	0.0279410194582	0.109822153388	0.665015583898	0.185240032023
ì	0.00161877140024	0.00276826464373	0.00735844416751	0.0324706064861	0.122973451129	0.669066861299	0.163743677341
t	0.00135931680008	0.00203100821458	0.00392229805584	0.0179358388287	0.0616323837097	0.733545620433	0.179573559114
t	0.00168710860003	0.00215028940486	0.00303612268528	0.0135850162762	0.0520427279032	0.721054540144	0.206444186371
a	0.00305709620001	0.00328577313495	0.00385599089509	0.0131322054254	0.0504190426344	0.653497513381	0.272752062124
</S>	0.0038969581	0.00386831656748	0.00437406044755	0.0118373527127	0.0466360713172	0.61791225669	0.311474531062
