 	è	facile	che	stanno	ancora	svegli	</S>
è	0.729793	0.0792457	0.036477295	0.03569818	0.05959642	0.027176125	0.03201325
f	0.501925333333	0.2510879	0.052475265	0.04095276	0.0639750066667	0.034676275	0.0549075166667
à	0.358822444444	0.467684633333	0.044841955	0.0261508866667	0.0299222888889	0.0255370583333	0.0470405788889
c	0.269605814815	0.568865544444	0.0649314183333	0.0286981955556	0.015458892963	0.0199480527778	0.0324918662963
i	0.145783838272	0.679177181481	0.0837020727778	0.0295246985185	0.010865044321	0.0216798509259	0.0292671887654
l	0.0845769460907	0.59001672716	0.142099290926	0.0327310995062	0.0134065847737	0.029712683642	0.107456496255
e	0.0576520486969	0.37683957572	0.287469096975	0.0680431665021	0.0165830949246	0.051427761214	0.141984732085
k	0.037656082899	0.26303452524	0.351675365658	0.113720055501	0.0176003649749	0.059655853738	0.156657144028
a	0.0279232942997	0.15993947508	0.361462121886	0.1901840185	0.0238230216583	0.059683251246	0.176984614676
s	0.0207376314332	0.0888712250267	0.380908707295	0.267199006167	0.0490331072194	0.0588683837487	0.134382104892
t	0.0165220104777	0.0521274750089	0.338514569098	0.292075668722	0.0870358690731	0.0446527279162	0.169071701631
è	0.0144668368259	0.043401125003	0.275800523033	0.306892222907	0.162849956358	0.0454544093054	0.151134600544
o	0.0156478456086	0.0382346416677	0.220508174344	0.302647074302	0.242262318786	0.0759275697685	0.104772566848
n	0.0154939152029	0.0434237472226	0.193628391448	0.242059358101	0.214228439595	0.106670189923	0.184496522283
e	0.024892238401	0.0569518157409	0.177138797149	0.1884784527	0.203077479865	0.124552396641	0.224909174094
a	0.0338152461337	0.051729405247	0.128165332383	0.1556761509	0.277410493288	0.16349279888	0.189711058031
n	0.0215758820446	0.0380025350823	0.111558510794	0.119035083633	0.252417164429	0.20323293296	0.25417868601
k	0.0155757273482	0.0311428450274	0.0988241369313	0.0954183278777	0.203820388143	0.161711677653	0.39350722867
ò	0.0168456757827	0.0336116816758	0.0792247789771	0.0948627092926	0.274299129381	0.132260592551	0.368895409557
r	0.0240118585942	0.0514436605586	0.104352692992	0.122744236431	0.297763709794	0.158787197517	0.240896803186
a	0.0550158195314	0.0811236868529	0.126958897664	0.13723607881	0.248295236598	0.130101032506	0.221268934395
a	0.0644508731771	0.084474628951	0.117882032555	0.12301902627	0.245379078866	0.142688977502	0.222104978132
t	0.035527921059	0.049403056317	0.084315644185	0.09653624209	0.204935559622	0.212926659167	0.316354992711
s	0.0196345036863	0.0277143321057	0.0555080480617	0.0660020806967	0.126081053207	0.192922553056	0.512137330904
ù	0.0183520345621	0.0321929773686	0.0562698160206	0.0567872602322	0.120910684402	0.189503184352	0.525983443635
n	0.0128066915207	0.0286491257895	0.0598322053402	0.0631506534107	0.121189128134	0.241410061451	0.472961481212
n	0.0135729438402	0.0216805085965	0.0492889351134	0.0544023178036	0.0940863427113	0.195497320484	0.571471160404
i	0.0299883812801	0.0340419361988	0.0470989117045	0.0491047059345	0.0829091809038	0.144521740161	0.612335053468
t	0.0317181270934	0.0350736787329	0.0406943372348	0.0414360353115	0.0675978269679	0.154351580054	0.629128684489
i	0.0304683090311	0.034216792911	0.0367114124116	0.0365705784372	0.058484375656	0.197930860018	0.60561789483
</S>	0.0386785545156	0.0425698464555	0.0442533062058	0.0429808392186	0.059942187828	0.236591930009	0.534983447415
