 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.5655975	0.153656	0.047241	0.03672195	0.03495075	0.02778025	0.0287023	0.0399558	0.0355739	0.0298208
s	0.445782166667	0.201932333333	0.0770074666667	0.0579745166667	0.0403141833333	0.03059565	0.0315350666667	0.0427183333333	0.0452292	0.0269115
e	0.348593055556	0.298214777778	0.0836106555556	0.0693316388889	0.0369617611111	0.02535595	0.0264078222222	0.0298675777778	0.0454793	0.0361778
l	0.207181151852	0.340413259259	0.132390385185	0.0971139796296	0.0414935537037	0.02269605	0.0210545407407	0.0218658259259	0.0475529	0.0682383666667
a	0.114414917284	0.390077753086	0.151276895062	0.104215559877	0.0484470179012	0.0219647833333	0.0164892802469	0.016267008642	0.0454567	0.0913901222222
n	0.0749746057613	0.373285251029	0.200516065021	0.117441086626	0.0482803059671	0.0231430277778	0.0156116600823	0.0142000695473	0.0423227333333	0.0902253740741
a	0.0551203685871	0.320841750343	0.25318368834	0.126277562209	0.0477151686557	0.0289588759259	0.0169876200274	0.0133510898491	0.0424179444444	0.095145791358
v	0.0421782228624	0.284233916781	0.265366229447	0.164134387403	0.0506718895519	0.0305122253086	0.0212019733425	0.0141550299497	0.0382762481481	0.0892696304527
r	0.0342270076208	0.21137397226	0.321647409816	0.207656129134	0.051268663184	0.0315422751029	0.0235743911142	0.0128597766499	0.0296284160494	0.0762219101509
ì	0.0363600025403	0.18346165742	0.370039469939	0.221973709711	0.0498788543947	0.031933891701	0.0197724303714	0.0093283088833	0.0185923886831	0.058659036717
k	0.0302999008468	0.140430552473	0.338252823313	0.24391323657	0.0666397847982	0.046174330567	0.0213598101238	0.0105648529611	0.0221559462277	0.080208412239
o	0.0231520002823	0.104565684158	0.265646607771	0.276619745523	0.120538928266	0.0618214435223	0.0224015367079	0.011762160987	0.0260411487426	0.0874508707463
a	0.0147197367608	0.055935761386	0.23850120259	0.339320581841	0.192383309422	0.0730074811741	0.017490312236	0.00927724366233	0.0178960162475	0.0414689569154
f	0.0101313722536	0.038596920462	0.200274734197	0.311831193947	0.216110103141	0.094602827058	0.0219450040787	0.0239785612208	0.0259037387492	0.0566262523051
ù	0.00869166408453	0.0351908734873	0.158151178066	0.245450064649	0.225987367714	0.138897609019	0.0390998013596	0.0452610870736	0.0281094462497	0.075161517435
r	0.00760866802818	0.0224585244958	0.126971659355	0.220474688216	0.238691789238	0.174305869673	0.0693258337865	0.0568853956912	0.0262887154166	0.0569892058117
n	0.00770285267606	0.0148986748319	0.106631519785	0.202954896072	0.246570263079	0.187885623224	0.100527611262	0.0543052652304	0.0340945718055	0.0444286352706
o	0.00837674755869	0.0124489582773	0.0635677399283	0.146861498691	0.226102087693	0.203972207741	0.170265537087	0.0680419217435	0.0515509239352	0.0488124117569
k	0.0105512458529	0.0220021194258	0.0645175133094	0.131072032897	0.189676029231	0.18628840258	0.178746479029	0.0681713739145	0.0624626079784	0.086512703919
a	0.0120361052843	0.0262621064753	0.0647580044365	0.118140944299	0.155552743077	0.16237080086	0.169256126343	0.0816065246382	0.0971989693261	0.11281823464
k	0.0092878484281	0.0169626354918	0.0487097681455	0.0881489147663	0.122281981026	0.153104600287	0.203304042114	0.137126508213	0.108024056442	0.113050411547
a	0.0089063061427	0.0166689118306	0.0467729560485	0.0800739382554	0.107547593675	0.144649866762	0.200683014038	0.165139836071	0.115358418814	0.114199803849
n	0.00837739204757	0.0147323339435	0.0394932186828	0.0663554460851	0.091602731225	0.134297288921	0.210843338013	0.18352527869	0.124398372938	0.126374934616
n	0.00800628734919	0.0101849079812	0.0302511062276	0.0552304820284	0.0802461437417	0.130530096307	0.220852779338	0.182007759563	0.103063690979	0.179626978205
