 	le	melanzane	vogliono	ee	girate	</S>
t	0.854596	0.07596245	0.005498415	0.00751739	0.02206959	0.034356145
e	0.686332666667	0.154846483333	0.015134205	0.0131968966667	0.0606325966667	0.069856915
s	0.422199555556	0.330770494444	0.0195682683333	0.0128459988889	0.0679537322222	0.146661638333
m	0.210115885185	0.558244831481	0.0194663561111	0.00793096296297	0.0387705107407	0.165471146111
a	0.192066328395	0.549487943827	0.024114452037	0.0138066509877	0.0508635369136	0.169660982037
r	0.189451109465	0.521011981276	0.0326103840123	0.0161215803292	0.0536919789712	0.187112994012
a	0.130300769822	0.606529660425	0.0365024946708	0.0109624234431	0.0388245596571	0.176879998004
n	0.0962509899407	0.574759553475	0.0974928982236	0.0102638878144	0.0454697198857	0.175762666001
g	0.0907419966469	0.547833851158	0.135914832741	0.0153524759381	0.0524939399619	0.157662555334
i	0.113411332216	0.450241283719	0.111579810914	0.0187255253127	0.0538851133206	0.252156851778
à	0.126869777405	0.333530094573	0.187604936971	0.0330476084376	0.0442548377735	0.274692950593
n	0.0993802924683	0.282941031524	0.251921312324	0.0941164694792	0.0471177459245	0.224523316864
e	0.120727797489	0.244603677175	0.201565770775	0.12467392316	0.0701012819748	0.238327438955
t	0.133690299163	0.190610625725	0.162650256925	0.139503074387	0.0751325606583	0.298413146318
è	0.0885910330543	0.148128941908	0.194988752308	0.199961024796	0.0586756868861	0.309654715439
l	0.0591050443514	0.126211380636	0.185705917436	0.230681674932	0.0717060622954	0.326589905146
u	0.0538005814505	0.088510560212	0.122202172479	0.196967558311	0.110316687432	0.428202301715
n	0.0513436271502	0.0773472867373	0.13448892416	0.179009519437	0.108176362477	0.449634100572
e	0.0383529090501	0.0574956955791	0.127103041387	0.174311839812	0.116065254159	0.486671033524
e	0.04083753635	0.045016065193	0.0689457137957	0.203025946604	0.147007751386	0.495166677841
e	0.0355753121167	0.036597121731	0.0466843379319	0.266364315535	0.151022917129	0.46375555928
v	0.0242654540389	0.031238840577	0.060085912644	0.294202438512	0.232647639043	0.35755951976
o	0.019181168013	0.031191746859	0.065150137548	0.226690546171	0.334231546348	0.32355483992
t	0.0176819060043	0.024441488953	0.039073312516	0.171067248724	0.393022515449	0.354713279973
i	0.0137748853348	0.0156243029843	0.0239771708387	0.144505182908	0.491540838483	0.310577426658
m	0.0132255051116	0.0368039343281	0.0665956902796	0.167758160969	0.462838612828	0.252778475553
m	0.00890795837053	0.0449560114427	0.0926959634265	0.220028053656	0.423651870943	0.209760491851
è	0.00663815612351	0.0234190238142	0.0515314878088	0.144660717885	0.522838956981	0.250911497284
n	0.00886834204117	0.0146705279381	0.0261081959363	0.089174839295	0.545675652327	0.315502165761
e	0.00912443734706	0.010686202646	0.0155609819788	0.0733446464317	0.583024884109	0.30825872192
</S>	0.00717265367353	0.007704541323	0.0104714659894	0.0598010232158	0.648826442055	0.26602386096
