 	avete	cucinato	le	verdure	</S>
i	0.7772325	0.06613975	0.0421682	0.03586675	0.07859295
m	0.512500933333	0.131141583333	0.2083424	0.05744365	0.0905713833333
a	0.315581411111	0.191889194444	0.272265966667	0.06333495	0.156928194444
r	0.244643637037	0.215144398148	0.270086822222	0.0541721833333	0.215952731481
è	0.119714845679	0.284877799383	0.395108607407	0.0510065277778	0.149291910494
t	0.0725739485597	0.320411599794	0.394475535802	0.0543840759259	0.158154303498
s	0.0560424828532	0.249264533265	0.384909511934	0.0678028253086	0.241980101166
a	0.0561223942844	0.169140177755	0.363117170645	0.107604175103	0.304015700389
t	0.0417663980948	0.101247459252	0.265714390215	0.222712058368	0.368559233463
o	0.0316139660316	0.060620353084	0.166812763405	0.299506352789	0.441446077821
l	0.0242302286772	0.0486803176947	0.132961887802	0.45045445093	0.34367282594
a	0.0164546162257	0.0367462392316	0.108489362601	0.49061715031	0.347692408647
l	0.0141242354086	0.0353718130772	0.096108520867	0.501196383437	0.353199102882
à	0.00961494180287	0.0333215710257	0.0911862736223	0.606967127812	0.258910334294
c	0.0100010372676	0.0270473903419	0.0685832578741	0.635151042604	0.259217444765
h	0.0193840690892	0.042985730114	0.0846818192914	0.615786347535	0.237162148255
a	0.0253463230297	0.046017310038	0.0854361064305	0.491783449178	0.351416716085
n	0.0185011743432	0.0318258366793	0.0899295354768	0.488743483059	0.370999905362
a	0.0140584581144	0.0276408788931	0.0867795451589	0.44243116102	0.429089968454
</S>	0.0125347290572	0.0249977894466	0.0641353225795	0.33651808051	0.561813984227
