 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.7894475	0.09649235	0.0263574	0.01412209	0.009177545	0.005943655	0.00695311	0.0096505	0.00864912	0.017371325	0.01583526
m	0.5609105	0.165700116667	0.0891470333333	0.0240807633333	0.0157664816667	0.0128325516667	0.01001327	0.0127202	0.0119819733333	0.0267535083333	0.07009372
à	0.333719166667	0.339035705556	0.136177344444	0.0272280544444	0.0164033938889	0.0132624705556	0.00861173333333	0.0107862	0.0109580211111	0.0230547694444	0.0807632933333
k	0.209566055556	0.409729901852	0.160010114815	0.0658673514815	0.048851897963	0.0112751435185	0.00852552111111	0.00938381	0.00997610037037	0.0192230564815	0.0475910177778
i	0.122621118519	0.331884300617	0.264848371605	0.0944688504938	0.070860799321	0.0146003145062	0.011913407037	0.0116044133333	0.0121296634568	0.0248501188272	0.0402187392593
n	0.0682841728397	0.280439766872	0.326377457202	0.136565350165	0.0634628664403	0.0167565381687	0.0123008890123	0.0119674144444	0.0125311511523	0.0300382729424	0.0412762130864
a	0.0493782576132	0.211690255624	0.348831485734	0.192027116722	0.0605238888134	0.0199028127229	0.0118797496708	0.0123172814815	0.0126995470508	0.0340973243141	0.0466522710288
e	0.0507843525377	0.160327751875	0.334859495245	0.225135372241	0.0655178629378	0.0322466709076	0.0152938832236	0.0167357271605	0.0162711823503	0.0392382081047	0.0435893903429
k	0.0408319508459	0.106694017292	0.231654498415	0.25837012408	0.158015020979	0.0499799903025	0.0177861277412	0.0144590957202	0.0143918307834	0.0366172027016	0.0711996634476
l	0.036800050282	0.0779753390973	0.160586499472	0.22438704136	0.23139867366	0.0673892634342	0.0200144425804	0.0134386852401	0.0194998135945	0.0440206009005	0.104489221149
à	0.0349429167607	0.0676316463658	0.141647499824	0.248607680453	0.257327557887	0.0739308211447	0.0189686475268	0.0132500884134	0.0211801111982	0.0414508336335	0.0810622070497
s	0.0217317722536	0.0488026821219	0.118328599941	0.284143560151	0.302619185962	0.0972245403816	0.0212388158423	0.0104156894711	0.0182590103994	0.0335332778778	0.0437029023499
t	0.0183904907512	0.0373392607073	0.0807391333137	0.215741853384	0.313620728654	0.150758846794	0.0418841052808	0.016187463157	0.0278851367998	0.0528765926259	0.0445765341166
i	0.0174636302504	0.0388403202358	0.0618890777712	0.148892951128	0.321219576218	0.204513282265	0.0539907684269	0.0190025543857	0.0280442789333	0.0607819642086	0.0453618447055
c	0.0138162067501	0.0333961734119	0.0496327259237	0.102740717043	0.285016525406	0.214815760755	0.0829005894756	0.0230193847952	0.0348436929778	0.0649504547362	0.0948677482352
e	0.0136878989167	0.0280495244706	0.0384170086412	0.0688740390143	0.224808841802	0.220392586918	0.114972196492	0.0286565282651	0.0404632309926	0.0827542182454	0.138923582745
