 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.778838	0.12171025	0.023165785	0.00492713	0.00616072	0.006491115	0.00607313	0.00595591	0.011015045	0.0163289	0.01933406
n	0.512805	0.23888975	0.073627395	0.00892282666667	0.0153209733333	0.0157026383333	0.00850169333333	0.00833051333333	0.018644015	0.0413705333333	0.0578843866667
è	0.332894	0.314591916667	0.125690798333	0.0250553422222	0.0186508911111	0.0180231394444	0.00792066777778	0.00794709444444	0.0187988716667	0.0498746777778	0.0805522622222
r	0.312888666667	0.281343972222	0.156434932778	0.0505883807407	0.026561897037	0.0186043731481	0.0103033425926	0.0106627448148	0.0171695238889	0.0387275592593	0.0767144540741
k	0.257743888889	0.200219990741	0.178990310926	0.112906460247	0.0472675990123	0.0263424243827	0.0186667475309	0.0184650816049	0.026814207963	0.0408042530864	0.0717793180247
e	0.16889442963	0.178089996914	0.230544436975	0.152770820082	0.0560496663374	0.0294204747942	0.0223168158436	0.021815460535	0.030801369321	0.0431449510288	0.0661518726749
s	0.100440509877	0.178576665638	0.274597812325	0.155265940027	0.0657373554458	0.0395813582647	0.0212167719479	0.0205543535117	0.0267351897737	0.0413952836763	0.0758988908916
e	0.068067669959	0.156905221879	0.288828604108	0.152341646676	0.0690469184819	0.0518681527549	0.020431457316	0.0189672845039	0.0255716965912	0.0402624612254	0.107709063631
k	0.0447397233197	0.14799607396	0.272100868036	0.172603548892	0.0764185728273	0.0499904842516	0.023036185772	0.0168183615013	0.0241578655304	0.0406506870751	0.131487687877
a	0.0363280077732	0.12704109132	0.232980956012	0.210398182964	0.0809332242758	0.0518576280839	0.0259759285907	0.0170063538338	0.0254878885101	0.0413419956917	0.150648895959
i	0.0382902359244	0.0861147637733	0.184460785337	0.251533394321	0.0748400747586	0.061659676028	0.0303532095302	0.0214675512779	0.0256188295034	0.0378954652306	0.187766298653
m	0.0298011119748	0.0668260545911	0.130443061779	0.262135798107	0.12986132492	0.0625578253427	0.0442789698434	0.0306536170926	0.0299670098345	0.0341956884102	0.179279766218
è	0.0206392706583	0.0562548848637	0.119346020593	0.329025266036	0.165031108307	0.0534407084476	0.0475172232811	0.0318510390309	0.0258263966115	0.0263682628034	0.124699622073
r	0.0169353902194	0.0382599616212	0.091240673531	0.364377422012	0.173868036102	0.0775321028159	0.0686543410937	0.039687779677	0.0172122922038	0.0233733209345	0.0888584740243
i	0.0149887634065	0.0271068872071	0.0572024245103	0.279956474004	0.241686012034	0.106619700939	0.0902101803646	0.052355826559	0.0145535974013	0.0215733403115	0.0937467246748
è	0.0130655244688	0.0208287957357	0.0419863415034	0.296010491335	0.273400670678	0.0988524669797	0.0827543934549	0.0550846421863	0.0094809824671	0.0138311201038	0.0947043748916
s	0.0100161648229	0.0201114319119	0.0415863805011	0.299955497112	0.252634223559	0.0847232556599	0.0798972978183	0.0543449473954	0.00873051082237	0.0138619800346	0.134137924964
s	0.0084255982743	0.017149517304	0.035998060167	0.223675165704	0.220453741186	0.09575628522	0.0896909992728	0.0689305824651	0.0258209702741	0.0245621266782	0.189536308321
u	0.00777150609143	0.0114396024347	0.0214314200557	0.148259388568	0.198890913729	0.121678095073	0.121804666424	0.102057527488	0.0348574234247	0.0292716755594	0.202537436107
m	0.00662933536381	0.0106554241449	0.0162790066852	0.0986388961893	0.190105304576	0.126890365024	0.161229555475	0.119579175829	0.0372712744749	0.0359951251865	0.196726812036
u	0.0061864184546	0.0101122113816	0.0130395955617	0.0626078320631	0.154715101525	0.135087788341	0.186325185158	0.149172725276	0.047448024825	0.0415463083955	0.193759270679
a	0.00605232615153	0.00754121379387	0.00883830518723	0.035389744021	0.125031700508	0.14419126278	0.211025728386	0.184335241759	0.0489163416083	0.0335483027985	0.19513042356
v	0.00429464871718	0.00526383793129	0.00627076172908	0.0300230813403	0.109489533503	0.115738987593	0.180014609462	0.15159361392	0.0975167138694	0.1495474676	0.150247407853
ò	0.00301543957239	0.00391872264376	0.00516578724303	0.0309832271134	0.0907183778343	0.0917875958643	0.144150569821	0.129575071307	0.133534904623	0.231837155867	0.135313402618
r	0.0031164631908	0.00393342421459	0.00502332908101	0.0280762423711	0.0809498592781	0.100765898621	0.161437856607	0.153982357102	0.133296968208	0.177569385289	0.151848134206
a	0.00330169439693	0.0038766747382	0.004583213027	0.0192763841237	0.065445886426	0.091801666207	0.141646518869	0.144454452367	0.153411322736	0.202392461763	0.169810044735
s	0.00318076479898	0.00352796491273	0.00401815767567	0.0147984313746	0.0567993954753	0.0832110554023	0.124392072956	0.130799484122	0.161603107579	0.248220820588	0.169449348245
o	0.00297450493299	0.00323236497091	0.00356529922522	0.0122547804582	0.0506124984918	0.0737613184674	0.107823124319	0.112195594707	0.163918369193	0.305859606863	0.163803116082
t	0.00256277164433	0.00274351165697	0.00297748640841	0.00931908348607	0.0400588328306	0.0578959394891	0.0838678081063	0.0884556982357	0.159915456398	0.399525868954	0.152677938694
