 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.7779825	0.08737745	0.0268776	0.01725415	0.00837167	0.005224055	0.004269805	0.004706525	0.005976855	0.00514658	0.007516905	0.006678345	0.00495972	0.02357117	0.01408675
t	0.5397265	0.197741483333	0.0367768666667	0.0234650833333	0.01362709	0.010686905	0.00728664166667	0.007828435	0.0117741516667	0.0102761833333	0.010523535	0.00936501833333	0.00681958333333	0.0455228233333	0.0685798833333
t	0.400694833333	0.256859494444	0.0454359888889	0.0282465944444	0.0212556633333	0.0147776016667	0.00874147722222	0.009031555	0.0138722505556	0.0127091611111	0.011211945	0.0106674094444	0.00820817111111	0.0603429744444	0.0979452611111
è	0.349676277778	0.350308831481	0.0583698296296	0.0336020314815	0.0239952544444	0.0130249272222	0.00708936240741	0.00702766833333	0.0103855368519	0.0100974037037	0.010391385	0.0104840864815	0.00837950037037	0.0492311248148	0.0579368203704
d	0.269800092593	0.36719127716	0.0728827432099	0.0410742104938	0.0269552181481	0.0201465357407	0.0126900608025	0.0120152961111	0.0167240656173	0.0152016179012	0.010309665	0.00979567882717	0.00844611012346	0.0377914749383	0.0789760401235
e	0.212844697531	0.320530092387	0.06987368107	0.0452652701646	0.0356640060494	0.0317463452469	0.0191284202675	0.016827832037	0.0268553218724	0.0243005059671	0.016174755	0.0152970596091	0.0141127700412	0.0465984916461	0.104780880041
c	0.129155799177	0.302119697462	0.160419527023	0.0918269233882	0.0421974353498	0.0289876150823	0.0172543067558	0.0170733440123	0.0235108072908	0.0218889686557	0.0163038883333	0.014877913203	0.0140883300137	0.044308863882	0.075986293347
i	0.0800630997257	0.234443232487	0.196363309008	0.112639341129	0.0472480117833	0.0355578716941	0.0235306022519	0.0225274813374	0.0314785024303	0.0283764895519	0.0164802327778	0.0141714977343	0.0137492833379	0.0449268546273	0.0984438977823
d	0.0527522332419	0.171753010829	0.176150569669	0.141950480376	0.0704348705944	0.0439358905647	0.0294513674173	0.0329082271125	0.0353758674768	0.0320461298506	0.0188334775926	0.0159639659114	0.0163993611126	0.0510665515424	0.110977565927
è	0.0621860110806	0.17452060361	0.20315618989	0.163300826792	0.0761728901981	0.0403999301882	0.0304103891391	0.0373313423708	0.0307111558256	0.0289670432835	0.0165890925309	0.0126614553038	0.0133405537042	0.0384373838475	0.0718145219757
t	0.0679673370269	0.19581086787	0.189900729963	0.158267608931	0.0832605633994	0.0452055767294	0.035884329713	0.0528438141236	0.0330607186085	0.0310264810945	0.0146501975103	0.0106585251013	0.0105389812347	0.0235878612825	0.0473356073252
s	0.0367014123423	0.119157855957	0.209151576654	0.20550453631	0.1174371878	0.0538916255765	0.0402564432377	0.0763364047079	0.0308931728695	0.0284540603648	0.0122975991701	0.00908384170043	0.00926437707823	0.0187233870942	0.0328456691084
a	0.0276654041141	0.077482585319	0.239728192218	0.221872512103	0.111081729267	0.0527846418588	0.0404936810792	0.067895768236	0.0349170909565	0.0324434534549	0.0137773330567	0.0101434072335	0.00996791235941	0.0202828623647	0.0394630897028
m	0.0237026013714	0.0533764284397	0.191490230739	0.173697270701	0.101760909756	0.0812296806196	0.0608084936931	0.0844634227453	0.0381609969855	0.035761584485	0.0200195776856	0.0111306024112	0.0156827041198	0.0225803541216	0.0861351299009
o	0.0213735671238	0.0338865761466	0.16119324358	0.176059523567	0.117360303252	0.0910357268732	0.066953631231	0.0950421742484	0.0376622656618	0.0353343281617	0.0218657925619	0.0110481341371	0.0171783347066	0.0223026847072	0.0917035766336
n	0.0175678423746	0.0279776253822	0.180630081193	0.223609174522	0.152038767751	0.0796170756244	0.053380977077	0.0928837580828	0.0312907552206	0.0288298427206	0.0167644641873	0.00909042137903	0.0114995649022	0.0183568282357	0.0564629255445
a	0.0153380674582	0.0243312751274	0.179474693731	0.233833724841	0.172649922584	0.0778781585415	0.0493206590257	0.0951155526943	0.0278480850735	0.0259600475735	0.0154564880624	0.00832828379301	0.00926256163407	0.0174179094119	0.0477849085148
p	0.0135452191527	0.0209636583758	0.166340231244	0.21939890828	0.168724307528	0.0853358528472	0.0594875530086	0.109213817565	0.0270342950245	0.0268504825245	0.0155073293541	0.00954693126434	0.0149476405447	0.021556669804	0.0415472028383
