 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.751089	0.15421645	0.017084055	0.00661913	0.00510489	0.00588849	0.00455943	0.00518152	0.006257235	0.005332845	0.01520046	0.010939	0.01252776
n	0.48671	0.260422816667	0.108662518333	0.01209831	0.00699270333333	0.00676405666667	0.00541742	0.00608515	0.007837815	0.00667764166667	0.01916152	0.0196951333333	0.0534751533333
ì	0.255440333333	0.422540605556	0.181982506111	0.01381297	0.00656517444444	0.00514292888889	0.00474586333333	0.00427425666667	0.005768465	0.00514510388889	0.0133155466667	0.0193258444444	0.0619406877778
c	0.146442911111	0.484156868519	0.251216502037	0.03162809	0.00831922481481	0.00485271962963	0.00496527111111	0.00348137555556	0.00396908833333	0.00378794462963	0.0078782388889	0.0199699814815	0.0293319659259
h	0.15664077037	0.37180562284	0.258695500679	0.0651037633333	0.0201752082716	0.0122725332099	0.011077827037	0.0105792851852	0.0107511061111	0.0100717115432	0.0132109962963	0.0370932938272	0.022522288642
a	0.19699825679	0.27580587428	0.19908683356	0.0784773877778	0.0284677027572	0.0215916444033	0.0193955423457	0.0202802283951	0.0211610687037	0.0200094038477	0.0236969320988	0.0617313312757	0.0332974295473
n	0.146597952263	0.191810491427	0.181374277853	0.133653795926	0.0385532009191	0.0253093481344	0.0225870141152	0.0240126427984	0.0252192229012	0.0236601012826	0.0316229440329	0.0914559104252	0.0641422765158
d	0.102331184088	0.122858330476	0.128824092618	0.198384598642	0.0630128336397	0.0286494160448	0.0245929713717	0.0254549142661	0.0262567409671	0.0240069337609	0.0408261813443	0.129777970142	0.0850229921719
ì	0.114402061363	0.150063743492	0.136856697539	0.215061866214	0.0664151778799	0.0257147053483	0.0236999904572	0.022398871422	0.020922846989	0.0194670779203	0.0329872371148	0.105269556714	0.0667395640573
s	0.106696220454	0.157624847831	0.141477532513	0.243499288738	0.107204359293	0.0276489351161	0.0307825301524	0.0209984238073	0.0157811489963	0.0160219259734	0.0193183223716	0.074563752238	0.0383821213524
o	0.0635137401513	0.117789215944	0.125496144171	0.326910762913	0.131115919764	0.0282585450387	0.0333107767175	0.0206540412691	0.0152536163321	0.0159300419911	0.0165274074572	0.067849650746	0.0373896071175
n	0.0452989800504	0.088479538648	0.099051748057	0.364336587638	0.157862439921	0.0290846816796	0.0279818589058	0.018744180423	0.0133978721107	0.0130217873304	0.0151233691524	0.064784283582	0.0628321690392
t	0.0346252600168	0.052196646216	0.0585550826857	0.331974862546	0.223372813307	0.0342190272265	0.0311241529686	0.0193318934743	0.0123949240369	0.0117369357768	0.0145322897175	0.101223427861	0.0747123563464
a	0.0322750866723	0.046076482072	0.0527653275619	0.334368954182	0.233489271102	0.0321471757422	0.0344148843229	0.0202672978248	0.0124154413456	0.0122902452589	0.0143189299058	0.111480309287	0.0636905521155
i	0.0331948288908	0.0456570606907	0.0523526091873	0.320336651394	0.233125090367	0.0390403585807	0.0437244947743	0.0257758992749	0.0131078804485	0.013169081753	0.0144777099686	0.0990079697623	0.0670303507052
k	0.0262842429636	0.0335345868969	0.0381076030624	0.237940550465	0.244475363456	0.0809080861936	0.0675224982581	0.0425551330916	0.0128306934828	0.0138274605843	0.0139561699895	0.0820184899208	0.106038816902
i	0.0231482143212	0.0288461956323	0.0327619676875	0.178795850155	0.237054121152	0.110485028731	0.0947117994194	0.0537590776972	0.0114471311609	0.0138142868614	0.0132568899965	0.0751984966403	0.126720605634
a	0.0264692381071	0.0341691318774	0.0388327892292	0.163983283385	0.201233373717	0.113802009577	0.121691266473	0.0604989925657	0.0132216437203	0.0174145289538	0.0123730299988	0.0830417655468	0.113268535211
t	0.0207765127024	0.0264696106258	0.0298253630764	0.111940627795	0.144133491239	0.147067336526	0.141731422158	0.0896085308552	0.0203485145734	0.0298684763179	0.0102759133329	0.0755403218489	0.152413511737
è	0.0146990042341	0.0226087035419	0.0250158210255	0.0725805425983	0.104812863746	0.176177778842	0.172913140719	0.116438176952	0.0270602048578	0.0462407254393	0.00767097111097	0.0545268739496	0.159254870579
r	0.0104624047447	0.0191126878473	0.0211947536752	0.0556494475328	0.0934897212487	0.191081926281	0.190690713573	0.151746058984	0.0415016349526	0.0680174084798	0.00507409037032	0.0376088913165	0.114369823526
a	0.00986037158157	0.0167782826158	0.0192001645584	0.0473941158443	0.0789820737496	0.186798975427	0.188012904524	0.178639352995	0.0556252449842	0.0961026694933	0.00457956345677	0.0271311971055	0.090894707842
m	0.0100467805272	0.0162460308719	0.0188219315195	0.0485375719481	0.0754125245832	0.180400991809	0.170423634841	0.169025117665	0.0547077816614	0.0930495231644	0.00595678781892	0.0332347323685	0.124136502614
u	0.0100958168424	0.0129118802906	0.0143941538398	0.040663757316	0.0649635415277	0.155824763936	0.140731544947	0.155925372555	0.0924354938871	0.120929474388	0.00699529593964	0.0351832107895	0.148946167538
t	0.0103958789475	0.0120088834302	0.0129602912799	0.029396585772	0.0440754138426	0.115158687979	0.125234514982	0.147437790852	0.145891831296	0.160627491463	0.00720439531321	0.0279850702632	0.161623722513
i	0.0099156329825	0.0109825844767	0.0116697704266	0.023903761924	0.0354962712809	0.10282966266	0.119448504994	0.145242596951	0.154591943765	0.170742163821	0.00689449177107	0.0279635567544	0.180319240838
n	0.00885244766083	0.0097282281589	0.0103625768089	0.026255987308	0.0455747570936	0.121441987553	0.115171568331	0.143432532317	0.142839314588	0.158381721274	0.00824639059036	0.0420853189181	0.167627080279
ì	0.00614531255361	0.0073510593863	0.00810667226963	0.023629562436	0.0516507856979	0.126826662518	0.126208922777	0.143756510772	0.151646771529	0.167032573758	0.00816306019679	0.0441311396394	0.135350660093
c	0.00450041751787	0.00613667979543	0.00726524742321	0.025845720812	0.0496483618993	0.115654220839	0.135153307592	0.144272503591	0.15738259051	0.179016524586	0.0099594500656	0.0639681798798	0.101196520031
h	0.00851112583929	0.00959306993181	0.0106413124744	0.032458073604	0.0596234539664	0.122060073613	0.121584769197	0.135636501197	0.14541053017	0.151907508195	0.0240399833552	0.0700777599599	0.10845584001
a	0.0130520419464	0.0128545566439	0.0135617374915	0.0280106912013	0.0525619179888	0.0992846912043	0.095511856399	0.108011733732	0.169669510057	0.155500169398	0.0383341611184	0.0430827199866	0.170564280003
p	0.00995334398213	0.00919983221463	0.00963032249717	0.0185156637338	0.0353924393296	0.0884298970681	0.0841828854663	0.108255144577	0.189884836686	0.157113056466	0.0326095203728	0.0459166733289	0.210916426668
à	0.00659661799404	0.00791563740488	0.00875808416572	0.0175219545779	0.0363429797765	0.0896618656894	0.101671295155	0.119070548192	0.185818945562	0.178976352155	0.0252088401243	0.043304524443	0.179152475556
