 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.7446335	0.11881105	0.0206719	0.005962225	0.010086275	0.009690865	0.02946327	0.02776872	0.032911695
d	0.524806166667	0.211499683333	0.0509027666667	0.010873545	0.012955625	0.012151255	0.0471686233333	0.0401673733333	0.0894744316667
ì	0.381790388889	0.370837227778	0.0597345888889	0.011681005	0.009309755	0.009184975	0.0365530511111	0.0301645077778	0.0907442438889
s	0.297878462963	0.497067075926	0.0572295962963	0.0276886583333	0.012844065	0.0141262483333	0.0245871603704	0.0292278525926	0.039350847963
o	0.211358154321	0.493762358642	0.113277598765	0.0398812194444	0.017241155	0.0205567161111	0.0277538534568	0.0355735841975	0.0405954159877
n	0.15604295144	0.358993786214	0.200320199588	0.0856978398148	0.020610485	0.0189362387037	0.0284550511523	0.0494620280658	0.0814816053292
t	0.109310683813	0.225177262071	0.269022399863	0.123207946605	0.0250362616667	0.0210771462346	0.0333823837174	0.0820908093553	0.111695201776
a	0.0990010279377	0.192687754024	0.326386799954	0.111434982202	0.0208252205556	0.0217503154115	0.0350851279058	0.0883917031184	0.104437367259
t	0.0838223759792	0.150461851341	0.323032933318	0.169784994067	0.0222279068519	0.0185946718038	0.0317751759686	0.0761477010395	0.124153089086
i	0.0718924586597	0.121349217114	0.296706977773	0.245840664689	0.0243247356173	0.0152061239346	0.0276621586562	0.0631403003465	0.133877696362
k	0.0533279862199	0.093500639038	0.247507992591	0.31105988823	0.0508143785391	0.0146218413115	0.0227044195521	0.0691798001155	0.137282898787
i	0.0450788620733	0.076747446346	0.20499299753	0.35815562941	0.0611016261797	0.0150631471038	0.0215534398507	0.0770175667052	0.140289632929
a	0.0525167540244	0.0871046821153	0.20584633251	0.37653887647	0.0431809420599	0.0156547157013	0.0213975132836	0.0726185222351	0.125142210976
t	0.0455358846748	0.0702677273718	0.15161674417	0.341664292157	0.0650538806866	0.0246926052338	0.0197573044279	0.086097540745	0.195313736992
è	0.0415867282249	0.0639417424573	0.142875548057	0.330788430719	0.0871841268955	0.0331428684113	0.016413601476	0.0787656135817	0.205300812331
r	0.0353666094083	0.0560934808191	0.132847782686	0.328815143573	0.157096875632	0.0507365561371	0.011816460492	0.0641971378606	0.163029837444
a	0.0323580031361	0.052715760273	0.095798927562	0.296261714524	0.218187625211	0.073755585379	0.011259480164	0.0601926126202	0.159470279148
t	0.030211067712	0.049353420091	0.0732009091873	0.236935238175	0.23190187507	0.0916924284597	0.011045483388	0.0595496042067	0.216109759716
i	0.0272835225707	0.0400211733637	0.0501879697291	0.163693746058	0.22565129169	0.133614809487	0.0113450511293	0.0702092680689	0.277992919905
n	0.0236697075236	0.0343934511212	0.0501748899097	0.146922915353	0.247937430563	0.148189603162	0.0128099170431	0.0756010226896	0.260300973302
ì	0.0155710025079	0.0245718437071	0.0433188299699	0.143309305118	0.269817476854	0.214777201054	0.010980545681	0.0661985075632	0.211455324434
c	0.0121882775026	0.023746514569	0.0452019433233	0.154841768373	0.243911158951	0.262462733685	0.0126596885603	0.0813634691877	0.163624441478
h	0.0166792358342	0.029476271523	0.0637196477744	0.150064589458	0.251027386317	0.202655244562	0.0295424961868	0.0823458230626	0.174489147159
a	0.0236741786114	0.0329938571743	0.0556962825915	0.108193663153	0.222336795439	0.191723414854	0.0408114987289	0.0772796076875	0.24729071572
p	0.0182810728705	0.0217029857248	0.0305659275305	0.069985621051	0.18919359848	0.205957138285	0.0375158329096	0.105104535896	0.321693571907
à	0.0128813042902	0.0176911952416	0.0219052425102	0.068067807017	0.166163532827	0.278789379428	0.0415324443032	0.100031545299	0.292937857302
r	0.0119233347634	0.0176805650805	0.0193503475034	0.069714302339	0.154256510942	0.364827126476	0.0593706814344	0.072467348433	0.230409952434
