 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.6689665	0.1789781	0.019225	0.004770065	0.00646218	0.004725335	0.01461194	0.020898325	0.08136259
a	0.427206833333	0.2703857	0.0446957	0.0112784383333	0.0135120266667	0.0131113116667	0.0372174133333	0.0518538083333	0.13073853
r	0.240098144444	0.289823233333	0.129368233333	0.0263491794444	0.0315567088889	0.0286417038889	0.0434725044444	0.0627509694444	0.147939176667
ì	0.156128581481	0.407435077778	0.155629044444	0.0326496598148	0.0388688362963	0.032868867963	0.0248697648148	0.0399603231481	0.111590092222
s	0.119735160494	0.450347359259	0.191821314815	0.0567964866049	0.0492598454321	0.0327719226543	0.0160732516049	0.0275108743827	0.0556839974073
a	0.0925440201647	0.342624119753	0.303869438272	0.0707125288683	0.059644215144	0.0402639075514	0.0151047172016	0.0275345581276	0.0477024658024
e	0.0859406400549	0.245902039918	0.380314812757	0.0679806096228	0.0622838717147	0.0487923025171	0.0160779390672	0.0303698527092	0.0623376886008
N	0.0634567800183	0.137758813306	0.361907937586	0.138984603208	0.0921339572382	0.0517781341724	0.0177521463557	0.0354229509031	0.100804562867
ì	0.0590392933394	0.0981357377687	0.297552979195	0.195927534403	0.105235785746	0.0559161113908	0.0188691487852	0.033977250301	0.135346187622
c	0.0472149644465	0.107398579256	0.275530659732	0.202477511468	0.106009395249	0.0683733037969	0.0233273829284	0.039087916767	0.130580062541
h	0.0259230214822	0.0908928930853	0.232691886577	0.224005837156	0.142120798416	0.081364634599	0.0416008609761	0.0470781722557	0.114322020847
o	0.0195559404941	0.0512011976951	0.157885762192	0.293018279052	0.206780266139	0.0986283448663	0.0410763203254	0.0373321240852	0.0945223736157
e	0.014457913498	0.027522632565	0.087270954064	0.351706759684	0.268359422046	0.116000114955	0.0229553067751	0.0267906080284	0.0849370245386
n	0.0110938544993	0.021305310855	0.0813772180213	0.291645253228	0.260876807349	0.118286371652	0.0549269022584	0.0356936360095	0.12479520818
è	0.00982850149977	0.0199854369517	0.0764622393404	0.253688417743	0.249943935783	0.145140790551	0.0694234340861	0.0369219786698	0.138605369393
c	0.0100751271666	0.0218091456506	0.0823895797801	0.239837472581	0.235795311928	0.158872930184	0.0709539446954	0.0620001595566	0.118265756464
h	0.0130584357222	0.0322376152169	0.09818399326	0.196353157527	0.232122437309	0.131264310061	0.0851922148985	0.0758645198522	0.135722585488
u	0.0143100785741	0.030180271739	0.06420306442	0.167277385842	0.270073479103	0.113881203354	0.0899679716328	0.0656351732841	0.184471528496
n	0.010151362858	0.0179114572463	0.03668678814	0.134794795281	0.233963159701	0.106321501118	0.162224323878	0.080818624428	0.217128176165
f	0.008022344286	0.0125402057488	0.02500362938	0.0997631650937	0.1874117199	0.0873502670393	0.262052774626	0.0933255748093	0.224530058722
a	0.00662217142867	0.0084942552496	0.0160639197933	0.0559791550312	0.149425806633	0.0543867556798	0.315852591542	0.13925985827	0.253915352907
m	0.00486656047622	0.00760920841653	0.0164481165978	0.0542705850104	0.118753835544	0.0496110852266	0.344317197181	0.179607619423	0.224515784302
è	0.00413045349207	0.00735230613884	0.0168819055326	0.0588932950035	0.114044678515	0.0507569950755	0.290131065727	0.288857873141	0.168951594767
n	0.00362198116402	0.00582289537961	0.0120761018442	0.0452355650012	0.092727159505	0.0411464983585	0.232683688576	0.363569957714	0.203116531589
a	0.00415272705467	0.00635752845987	0.00965486394807	0.0319164283337	0.0588442531683	0.0314268661195	0.204879562859	0.365188319238	0.287579843863
m	0.00441306901822	0.00736595948662	0.012895951316	0.0417208827779	0.0657664177228	0.0370561220398	0.235530520953	0.331647106413	0.263603947954
a	0.00394257300607	0.00670075982887	0.0137229904387	0.0445407042593	0.0666424725743	0.0370669840133	0.236306240318	0.390603368804	0.200473649318
i	0.00336642766869	0.00477718994296	0.00805301347957	0.0191123214198	0.0302697575248	0.0185003080044	0.140845146773	0.566289456268	0.208786549773
</S>	0.00273907883435	0.00374478997148	0.00555062173978	0.0122404757099	0.0211307787624	0.0138201090022	0.114365573386	0.615786228134	0.210622774886
