 	voglio	che	Maria	che	venga	domani	</S>
i	0.802967	0.08323005	0.011616485	0.009737795	0.009204865	0.04741752	0.035826095
t	0.539276666667	0.24511135	0.0187429283333	0.0153295983333	0.011808855	0.0821303066667	0.0876004316667
è	0.379262888889	0.413522783333	0.0206395427778	0.0138707327778	0.009200945	0.0684791355556	0.0950241105556
l	0.312666962963	0.407142927778	0.113307214259	0.0185637775926	0.0135519083333	0.0604368785185	0.0743302035185
o	0.159184687654	0.443442309259	0.16641297142	0.0275354258642	0.0189089027778	0.0747034595062	0.109811934506
k	0.0827063625513	0.410047103086	0.262934890473	0.0354235419547	0.0361415009259	0.0643093531687	0.108436778169
a	0.0511651208504	0.298664701029	0.342558630158	0.0433458473182	0.0481736003086	0.0555656510562	0.16052605939
i	0.0343326069501	0.21848716701	0.397346876719	0.0494088491061	0.0433539001029	0.0496767170187	0.207393686463
M	0.0277108023167	0.156168322337	0.472240625573	0.0739173830354	0.100174133368	0.0429223390062	0.126866195488
a	0.0272568674389	0.146240107446	0.420014208524	0.0964557943451	0.131879344456	0.0493877463354	0.128765698496
r	0.021164855813	0.146778035815	0.396809736175	0.0922633314484	0.0987065148187	0.0832012487785	0.161076232832
ì	0.0168117519377	0.157939678605	0.374429578725	0.107803177149	0.111188271606	0.0936481495928	0.138179744277
a	0.0120197173126	0.107119392868	0.321396859575	0.16201205905	0.163699423869	0.0851178498643	0.148635248092
n	0.0072776091042	0.0536575642893	0.250859619858	0.210142353017	0.255895807956	0.0913217499548	0.130845316031
a	0.00528819636807	0.0311531547631	0.154496739953	0.187353784339	0.248108602652	0.185817316652	0.187782005344
r	0.00371697078936	0.016481974921	0.0740253133177	0.119748828113	0.151453700884	0.423440438884	0.211132768448
t	0.00230802892979	0.00955441497367	0.0460170044392	0.110171509371	0.141994400295	0.500488479628	0.189466356149
i	0.0017875709766	0.00622330832456	0.0229567681464	0.0916966031237	0.120116733432	0.546543493209	0.210675785383
à	0.00108214532553	0.00299621944152	0.0116245627155	0.0419606343746	0.0614967778107	0.70621683107	0.174622928461
v	0.000829436775177	0.00431527648051	0.0154587942385	0.0312404447915	0.0627158592702	0.675127277023	0.210312976154
v	0.000851450258392	0.00537933216017	0.0165496114128	0.0314566482638	0.0728345197567	0.543855425674	0.329072992051
r	0.00156379008613	0.00738122738672	0.0207000171376	0.0380052494213	0.0717620065856	0.499872141891	0.360715664017
i	0.00226511669538	0.00740378579557	0.0213461457125	0.0357158831404	0.0600612355285	0.578879713964	0.294328554672
</S>	0.00234932834769	0.00451005789779	0.0136450328562	0.0244259915702	0.0390980677642	0.648094856982	0.267877277336
