 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.7225715	0.10094675	0.01847705	0.01330555	0.0203409	0.02389975	0.0608915	0.03956655
A	0.699004833333	0.129580416667	0.02163625	0.01241125	0.01773256	0.02169471	0.0637970333333	0.03414285
n	0.636551611111	0.192820138889	0.02780905	0.0177662833333	0.0129525133333	0.01291383	0.0458568111111	0.0533300833333
n	0.543013537037	0.226694712963	0.0319064833333	0.0258482944444	0.0217192711111	0.02484911	0.0577096703704	0.0682594611111
a	0.419027512346	0.314272237654	0.0437142944444	0.0364017648148	0.0305794903704	0.03646497	0.0692881901235	0.0502518537037
à	0.316127504115	0.415672079218	0.0615789314815	0.0480869882716	0.0330304634568	0.0281650566667	0.0558809300412	0.0414578845679
r	0.255055168038	0.416609359739	0.13523847716	0.0686460294239	0.0338314544856	0.0188797522222	0.0372907100137	0.0344490281893
t	0.171857056013	0.34257778658	0.23484782572	0.126240009808	0.0379775181619	0.0195311507407	0.0349242700046	0.0320444427298
e	0.141434018671	0.303548262193	0.270123608573	0.141533769936	0.0444776393873	0.0213000502469	0.0359199233349	0.0416628142433
n	0.107648206224	0.306263420731	0.280208202858	0.126685356645	0.0454602131291	0.0200526834156	0.0407694411116	0.0729125714144
a	0.0950376020747	0.265332473577	0.307444067619	0.124758685548	0.0505615377097	0.0215851278052	0.0466164803705	0.0886639238048
s	0.0913139673582	0.175746491192	0.36362402254	0.148231128516	0.0568843792366	0.0263994092684	0.0480096934568	0.0897907412683
t	0.0708963557861	0.102222263731	0.387753340847	0.186351042839	0.0580867597455	0.0399382697561	0.0465234311523	0.108228280423
è	0.0687694519287	0.0992945212437	0.430967446949	0.181513347613	0.0509334532485	0.039406723252	0.0346451770508	0.094469460141
i	0.0578980173096	0.0882628070812	0.49172481565	0.216014782538	0.0443779510828	0.0241409744173	0.0256060256836	0.0519743533803
i	0.0471682057699	0.0564603690271	0.411397271883	0.335054260846	0.0585653170276	0.0226404248058	0.0318682085612	0.0368461177934
t	0.03398036859	0.038545023009	0.298169423961	0.402916420282	0.0755621390092	0.0311984749353	0.0464262695204	0.0732022059311
t	0.0301541228633	0.0320260743363	0.23962214132	0.376400473427	0.0825716463364	0.0550707249784	0.0505077565068	0.133647401977
u	0.0366036409544	0.0323561247788	0.19247238044	0.386700824476	0.0974360487788	0.0733758416595	0.0445802855023	0.136475367326
m	0.0303649136515	0.0386552749263	0.17703079348	0.360952608159	0.123953349593	0.0807555472198	0.0696754285008	0.118612355775
b	0.0247102045505	0.0430703916421	0.21940793116	0.30260720272	0.125683116531	0.0927440490733	0.0729163761669	0.118860785258
r	0.0255193348502	0.039854397214	0.226722310387	0.33063973424	0.126970038844	0.100728349691	0.048220525389	0.101345695086
ò	0.0225171116167	0.036131665738	0.196820770129	0.35700357808	0.175087679615	0.108319449897	0.0350614751297	0.069058798362
s	0.0185785705389	0.0301594885793	0.17430925671	0.352237192693	0.216951893205	0.107813483299	0.0383671250432	0.061583299454
e	0.015639223513	0.0216095295264	0.11157998557	0.296260730898	0.268365631068	0.1597661611	0.0626161083477	0.0641626664847
m	0.0130921778377	0.0173134765088	0.0660717618567	0.207781576966	0.284743210356	0.212639720367	0.0888422694492	0.109515555495
è	0.0120010959459	0.0160361921696	0.0563779539522	0.172990525655	0.270260736785	0.237820906789	0.100211789816	0.134300351832
n	0.010796191982	0.0135490973899	0.0486556513174	0.148132508552	0.249683912262	0.243266302263	0.109640963272	0.176275617277
a	0.00869706066067	0.01133354913	0.0328031637725	0.0920087028507	0.186075970754	0.215415434088	0.192975321091	0.260690872426
s	0.00737563688689	0.00810188971	0.0192271345908	0.0537687676169	0.162187990251	0.198738144696	0.27048810703	0.280111624142
t	0.0053832589623	0.00556295990333	0.0133045715303	0.0405061892056	0.14407869675	0.199064048232	0.337092702343	0.255007208047
e	0.00400510632077	0.00380947330111	0.00767433384343	0.0223514397352	0.0905884989167	0.165811582744	0.481903900781	0.223855736016
p	0.00292389877359	0.0031703444337	0.0124302279478	0.0243989565784	0.0624230663056	0.117192760915	0.584451633594	0.193009245339
l	0.00454197625786	0.00503386814457	0.0159446459826	0.0268525855261	0.0622534554352	0.133710920305	0.519668211198	0.231994415113
ò	0.00535224208595	0.00532712271486	0.0102385353275	0.0173270285087	0.0487188851451	0.113954340102	0.569813070399	0.229268905038
n	0.00303866069532	0.00308445757162	0.0070284484425	0.0153338095029	0.0350033283817	0.0673499133673	0.679590690133	0.189570735013
n	0.00472795356511	0.00488867919054	0.00848560281417	0.017220936501	0.0362399427939	0.0726869044558	0.556055896711	0.299694245004
i	0.00885112118837	0.00868782306351	0.0116106009381	0.0186904455003	0.0398001809313	0.0785406014853	0.472238632237	0.361580748335
</S>	0.0103997105942	0.0100733615318	0.012673700469	0.0188867227501	0.0401217404657	0.0711650007427	0.490841316119	0.345838374167
