 	il	ladro	è	entrato	da	qui	</S>
o	0.781091	0.1492399	0.012705945	0.00832673	0.009215155	0.024578585	0.014842925
l	0.512218333333	0.2983123	0.0236274816667	0.0237610433333	0.016778485	0.062464195	0.062838375
à	0.269596777778	0.523702766667	0.0270366938889	0.0284770811111	0.0160719983333	0.0622972883333	0.0728175183333
d	0.159786959259	0.542797922222	0.13735196463	0.0440125937037	0.0152323027778	0.0344284527778	0.0663902327778
r	0.0878178530863	0.382130974074	0.331479654877	0.0755630645679	0.0189599342593	0.0320030509259	0.0720457109259
o	0.0552499176954	0.277774991358	0.472613884959	0.084892354856	0.0211667114198	0.0299870503086	0.058315103642
i	0.0412680392318	0.162682263786	0.55677062832	0.117139851619	0.0285283038066	0.0295688501029	0.0640419345473
m	0.0312320464106	0.0801453545953	0.439721876107	0.239391283873	0.0668211012689	0.0361631500343	0.106524978182
b	0.0216850154702	0.0452708848651	0.332346292036	0.336607761291	0.103553700423	0.0370276833448	0.123508692727
ì	0.0141774884901	0.0462679616217	0.353043764012	0.362608253764	0.115516566808	0.0241373811149	0.0842486975757
k	0.0147379794967	0.0558009872072	0.275200588004	0.396191084588	0.120765522269	0.0260715803716	0.111231999192
e	0.0147714231656	0.0426806624024	0.160981062668	0.407864028196	0.209537840756	0.0447880267905	0.119376433064
a	0.0117830710552	0.0226507208008	0.0902467542227	0.344471009399	0.321245280252	0.0933435422635	0.116259577688
p	0.00870340035173	0.0129526902669	0.0503069180742	0.220436436466	0.285014426751	0.293709514088	0.128876625896
ò	0.00417525345058	0.0064388134223	0.0251656393581	0.116449612155	0.174776508917	0.561711504696	0.111282641965
t	0.00264559448353	0.00405974780743	0.014314909786	0.0652014040517	0.105479369639	0.690202834899	0.118096547322
t	0.00293402149451	0.00376215260248	0.011489433262	0.0601266346839	0.103370623213	0.6733312783	0.144986515774
u	0.0039945638315	0.00407408086749	0.00949777442067	0.0507638448946	0.0925161077377	0.627968092767	0.211185838591
</S>	0.00433343191575	0.00368384543374	0.00702838221033	0.0363108724473	0.0686469038689	0.621047546384	0.258948919296
