 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.727512	0.1729936	0.009954725	0.00381898	0.00256695	0.00509572	0.00500157	0.007991055	0.013137705	0.035244905	0.01668271
p	0.46958	0.2431872	0.072621575	0.00806020666667	0.00487422666667	0.0112058633333	0.00765269	0.0112327183333	0.018967035	0.0863058683333	0.0663125366667
e	0.307045666667	0.329649733333	0.099272625	0.0108755022222	0.00832655222222	0.0134183844444	0.00864658	0.0114360727778	0.018789645	0.104513589444	0.0880255455556
t	0.238254888889	0.340610911111	0.106429641667	0.0124609340741	0.0106654840741	0.0156022248148	0.00984438	0.0125752575926	0.019480515	0.110889496481	0.123185881852
à	0.16628862963	0.41709797037	0.127002013889	0.0110751480247	0.00982756135803	0.0144532116049	0.00805330333333	0.0109350825309	0.0157294483333	0.093762198827	0.125775127284
c	0.134745409877	0.497948323457	0.195435471296	0.0169568193416	0.011604653786	0.010496840535	0.00700301111111	0.00725507417697	0.00885943944443	0.0462635662757	0.063431242428
i	0.112620669959	0.377242107819	0.274875490432	0.0269090731139	0.0224952179287	0.017999246845	0.012142537037	0.014667308059	0.0157448264815	0.0509612220919	0.0743421141427
a	0.108229856653	0.250302702606	0.275245830144	0.0422614243713	0.0343896059762	0.032787115615	0.020030245679	0.0264706026863	0.0295324088272	0.0710918406973	0.109658371381
k	0.0795330522177	0.140924367535	0.252819943381	0.10550657479	0.0744568686587	0.040030805205	0.039043581893	0.0232481675621	0.0294250362757	0.0827641135658	0.132247457127
è	0.0599687174059	0.119561922512	0.27920231446	0.132816558263	0.0965652228862	0.0416770684017	0.0463038272977	0.0177451225207	0.0213351787586	0.0679012378553	0.116922785709
c	0.0545288391353	0.139318974171	0.330493771487	0.121835219421	0.102494007629	0.0450041228006	0.0533875757659	0.0162780075069	0.0135818462529	0.0432698126184	0.079807661903
c	0.0446808797118	0.117892924724	0.287100923829	0.155910739807	0.12921966921	0.0715889742669	0.0799021252553	0.0153933358356	0.0113067354176	0.0329005708728	0.054103187301
i	0.0359085599039	0.072143474908	0.19217657461	0.227470246602	0.203032556403	0.0906376247556	0.0913033750851	0.0145613686119	0.0120688651392	0.0246593236243	0.0360385624337
a	0.025179919968	0.039050791636	0.10477692487	0.312712082201	0.259249185468	0.0768744415852	0.101253458362	0.0122501128706	0.0103240783797	0.0241767745414	0.0341527208112
f	0.0201922399893	0.0258122305453	0.06723250829	0.320119694067	0.241006061823	0.0737188138617	0.135164486121	0.0129462042902	0.0110944627932	0.0308847248471	0.0618288069371
o	0.0216016133298	0.0250012435151	0.05793886943	0.281586231356	0.222403020608	0.0853006712872	0.15860216204	0.0187113347634	0.0127722542644	0.035259874949	0.080822668979
r	0.0222034711099	0.0247407478384	0.0442161231433	0.239065410452	0.189817006869	0.112871890429	0.199886054013	0.0252867782545	0.0133058847548	0.0361286583163	0.0924779563263
à	0.0162712570366	0.0205940159461	0.0345114077144	0.209737470151	0.185190668956	0.137494630143	0.234842684671	0.0288766927515	0.0120764682516	0.0286248194388	0.0917798187754
e	0.0140157856789	0.0190233053154	0.0312110025715	0.190015823384	0.177451222985	0.171611543381	0.27029789489	0.0332705975838	0.0104752294172	0.0193829731463	0.0632442062585
n	0.012307671893	0.0143724484385	0.0298834341905	0.167619274461	0.152558740995	0.176786847794	0.28058463163	0.0358102325279	0.0143971431391	0.0232327910488	0.0924461687528
d	0.013711300631	0.0146450628128	0.0303140113968	0.12759502482	0.121297013665	0.145822615931	0.218761543877	0.0525317775093	0.037314647713	0.0400373303496	0.197969722918
ì	0.012857526877	0.0141647776043	0.0219937037989	0.08382487494	0.0946007712217	0.18124720531	0.205529847959	0.100584225836	0.0483954159043	0.0369791434499	0.199823040973
n	0.00803683562567	0.0100133192014	0.026254367933	0.09909922498	0.102953257074	0.19147540177	0.215074615986	0.108581508612	0.0382206053014	0.0370896478166	0.163201480324
n	0.00927737854189	0.0105893097338	0.0281171559777	0.0962228083267	0.0906607190247	0.170847467257	0.216011871995	0.091978936204	0.0447975351005	0.0561501492722	0.185346493441
o	0.0111976261806	0.0112870599113	0.0180307186592	0.0577500361089	0.0558841063416	0.182212155752	0.194992623998	0.137045645401	0.0750908450335	0.0633737164241	0.19313516448
t	0.0104316387269	0.0100292166371	0.0127635728864	0.0386539120363	0.0395406687805	0.180711051917	0.179161541333	0.156269215134	0.0829964816778	0.060978638808	0.228464054827
t	0.00881330957563	0.0086874155457	0.0101913809621	0.0330684706788	0.0344206229268	0.180896017306	0.181779513778	0.138746071711	0.0945750272259	0.063136512936	0.245685351609
e	0.00744379985854	0.00742990851523	0.00866913365403	0.0251363568929	0.0220090076423	0.169860339102	0.143295137926	0.160941357237	0.149211675742	0.0714551709787	0.23454778387
