 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.6577325	0.1349698	0.0475885	0.02441985	0.013882	0.0162672	0.02507875	0.0182719	0.06178965
à	0.660538833333	0.132260333333	0.0509808666667	0.02357805	0.0124560266667	0.0157880433333	0.0258327833333	0.0190393333333	0.0595257833333
o	0.620343277778	0.157529844444	0.0593620888889	0.03557895	0.0196656688889	0.0220938577778	0.0268156611111	0.0207864777778	0.0378241944444
c	0.354696825926	0.377746614815	0.105439962963	0.0399807833333	0.0229442862963	0.0221377192593	0.023960137037	0.0185252459259	0.0345684981481
e	0.177545675309	0.476939538272	0.126477520988	0.0431317611111	0.0288013587654	0.0200919064198	0.026248795679	0.0286379019753	0.0721255660494
r	0.115371558436	0.416547179424	0.172623040329	0.0532481203704	0.0391731862551	0.0229877021399	0.0287849585597	0.0333556773251	0.117908522016
k	0.068559852812	0.442927726475	0.260825013443	0.0462367067901	0.0346391287517	0.0147567507133	0.0163737128532	0.0189119691084	0.0967689073387
è	0.0682718509373	0.479640575492	0.293723671148	0.04220396893	0.0302988762506	0.0098538735711	0.0112913742844	0.0129663930361	0.0517494691129
o	0.0587281503124	0.455371525164	0.352489557049	0.0461273896433	0.0322938920835	0.00935469785703	0.0087628880948	0.0085385476787	0.0283335897043
n	0.0367305834375	0.399513175055	0.390853185683	0.0751938965478	0.0409175973612	0.00932451261901	0.00783164269827	0.00767401255957	0.0319615632348
t	0.0308866611458	0.325575058352	0.395988061894	0.104913965516	0.0556640657871	0.0129559175397	0.0114221008994	0.0113445208532	0.0512497877449
a	0.0315673537153	0.226620686117	0.414020353965	0.136822655172	0.0723177885957	0.0200740058466	0.0156452002998	0.0164244736177	0.066507595915
è	0.0272272845718	0.174799228706	0.429006451322	0.180337885057	0.0806394961986	0.0230628019489	0.0124822334333	0.0133715212059	0.0590732986383
n	0.0197753281906	0.192651742902	0.386966817107	0.219143295019	0.0936033987329	0.022350833983	0.00854113114443	0.0086686337353	0.0482987328794
a	0.0225692427302	0.197647580967	0.337586939036	0.234297431673	0.102833199578	0.0252464113277	0.00982319704814	0.0116747745784	0.0583206109598
m	0.0233823475767	0.164496860322	0.296250646345	0.241525810558	0.139355799859	0.0421528704426	0.0136085656827	0.0152258248595	0.0640009036533
à	0.0184164825256	0.134962886774	0.261446548782	0.291435603519	0.172645933286	0.0488828901475	0.0118500318942	0.0117283682865	0.0486315678844
k	0.0195227275085	0.143223895591	0.258610182927	0.297305534506	0.151998977762	0.0429958300492	0.00895429729807	0.0073192660955	0.0700694892948
i	0.0175961091695	0.133988565197	0.199873060976	0.299069511502	0.206907992587	0.0497616766831	0.00817309576602	0.00667030536517	0.0779595630983
n	0.0152475030565	0.0964764550657	0.163556686992	0.307143170501	0.258466664196	0.063537525561	0.010177951922	0.00826616845506	0.0771275876994
a	0.0156101010188	0.0861084183552	0.137813428997	0.265757390167	0.276419888065	0.102594541854	0.013756483974	0.0102614561517	0.0916779958998
