 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.7329615	0.1982064	0.02205047	0.00381419	0.00336475	0.003675975	0.008332	0.014517005	0.013077635
g	0.482315166667	0.294388133333	0.0779845233333	0.0114310566667	0.01003609	0.00961680166667	0.0149227333333	0.0299318016667	0.069373545
e	0.326960722222	0.369433044444	0.107159641111	0.0183425855556	0.01392113	0.0127352872222	0.0171783111111	0.0428867672222	0.0913826483333
n	0.258106240741	0.371788348148	0.115003013704	0.0315285951852	0.0194256766667	0.0184462824074	0.0202867703704	0.0566047224074	0.108810682778
i	0.182959746914	0.368442116049	0.160789337901	0.0395527983951	0.0229622922222	0.0206291941358	0.0213808901235	0.0634352074691	0.119848827593
t	0.139299982305	0.34600870535	0.1853627793	0.0574695327984	0.0242212640741	0.0232625980453	0.0231914967078	0.0660542024897	0.135129875864
ò	0.133752394102	0.329611901783	0.2110645931	0.0683430442661	0.024862921358	0.0238122626818	0.0220072655693	0.0559021674966	0.130643491955
r	0.124710098034	0.342033300594	0.2287541977	0.0997812147554	0.0641991071193	0.0232508842273	0.0175724551898	0.0348324891655	0.0648661973183
u	0.0856390993447	0.283737766865	0.2481610659	0.182030404918	0.0886494023731	0.0237243280758	0.0162199850633	0.0272789630552	0.0445591324394
e	0.0743515331149	0.215356355622	0.2608533553	0.254291468306	0.094722500791	0.0208453426919	0.0171761950211	0.0249588876851	0.0374446774798
n	0.0568587443716	0.128257351874	0.206742118433	0.285419489435	0.161057500264	0.0297893808973	0.0200885316737	0.0230646292284	0.0887222924933
è	0.0374515147905	0.090498683958	0.144385039478	0.297546496478	0.239212833421	0.0513528269658	0.0180477772246	0.0196860764095	0.101818230831
n	0.0278336382635	0.0653780613193	0.124501679826	0.276906832159	0.25513561114	0.0728986089886	0.0225746257415	0.0205828588032	0.134187210277
u	0.0221667127545	0.0445859537731	0.0951243932753	0.191837477386	0.256979203713	0.161336802996	0.0409083419138	0.0275334196011	0.159526970092
s	0.0219447375848	0.031142284591	0.0561796310918	0.133698692462	0.282292401238	0.249612934332	0.0550213473046	0.0356410732004	0.134466890031
a	0.0202267125283	0.025222828197	0.0378065103639	0.099968764154	0.263897467079	0.278426644777	0.0900771491015	0.0467755244001	0.137598296677
l	0.0152799441761	0.0191061527323	0.031739736788	0.0706876880513	0.191622689026	0.229003414926	0.230977383034	0.0681672414667	0.143415432226
l	0.0136215547254	0.0154629942441	0.0287708789293	0.0536878293504	0.111760296342	0.167143338309	0.260273127678	0.0972853804889	0.251994477409
i	0.0144504715751	0.0147389680814	0.0194409329764	0.0299062264501	0.061337432114	0.151455979436	0.249810042559	0.11615312683	0.34270649247
m	0.00889498052503	0.0090440926938	0.0189547176588	0.0312362254834	0.059441944038	0.114676726479	0.35696334752	0.107850442277	0.292937164157
o	0.00685566017501	0.00714540423127	0.0187561858863	0.0314301184945	0.0567750146793	0.087345575493	0.382247782507	0.104311880759	0.305132054719
n	0.00544277005834	0.00537222807709	0.0106302586288	0.0191462828315	0.0357482382264	0.0616268251643	0.375629260836	0.153967960253	0.33243601824
ì	0.00355580668611	0.00374485935903	0.0067807562096	0.0157526576105	0.0339373127421	0.0687356750548	0.335476753612	0.271310320084	0.260705672747
s	0.0037809322287	0.00405653978634	0.00537566873653	0.0134624825368	0.0287240375807	0.0844563250183	0.294632251204	0.304414106695	0.261097557582
o	0.0045298407429	0.00407719326211	0.00500235624551	0.0106816075123	0.0204657825269	0.0639474416728	0.268805750401	0.350980035565	0.271510185861
m	0.00476967024763	0.00423730775404	0.00813095541517	0.0124511491708	0.028873597509	0.0571708472243	0.305621583467	0.322285078522	0.25645972862
e	0.00555278008254	0.00447639591801	0.00969663847172	0.0132966230569	0.0312859058363	0.0519826490748	0.281536794489	0.330338092841	0.27183390954
m	0.00506996669418	0.003666245306	0.00723560615724	0.00954104768563	0.0206928419454	0.0374845830249	0.236322198163	0.396834030947	0.283153636513
a	0.00458574223139	0.003205345102	0.00618525871908	0.00809067589521	0.0168353373151	0.0321338943416	0.217203232721	0.429163343649	0.282597212171
i	0.00463088741046	0.00276431170067	0.00441356290636	0.0049031752984	0.0081192857717	0.0193162314472	0.146811910907	0.516624447883	0.292416070724
</S>	0.00383403870523	0.00219866585034	0.00340377145318	0.0037038726492	0.00557826788585	0.0164818157236	0.144103455454	0.511913723941	0.308782535362
