 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.68825	0.1674655	0.01665345	0.00745224	0.0088504	0.012081265	0.016564855	0.024005815	0.01884276	0.01083114	0.0290025
t	0.454283666667	0.357640833333	0.04073335	0.00829391	0.0125729	0.014110455	0.0170656783333	0.0247192416667	0.0193028833333	0.0108826666667	0.0403947333333
t	0.259583222222	0.509183944444	0.06439295	0.0154969033333	0.0194083666667	0.014458085	0.0161251527778	0.0224833838889	0.0197089577778	0.0139066422222	0.0452527111111
ù	0.237753074074	0.549499648148	0.0598457833333	0.0176956677778	0.0189350555556	0.0120349683333	0.0152548975926	0.0212850012963	0.0195251625926	0.0156769140741	0.0324939303704
a	0.196446691358	0.576547882716	0.0659699944444	0.0197093225926	0.0230461518519	0.0148156627778	0.0177185791975	0.0210126737654	0.0197103641975	0.017841971358	0.0271808701235
n	0.135203663786	0.482952960905	0.124100531481	0.0382528741975	0.0339290506173	0.0218474542593	0.0208965597325	0.0230288579218	0.0217321547325	0.0219517571193	0.0761043233745
k	0.108143321262	0.377079653635	0.158917843827	0.0870724580658	0.0526428835391	0.0281293847531	0.0214152532442	0.0226661526406	0.0229439849108	0.0269486523731	0.0940406744582
ò	0.0888121070873	0.408810217878	0.169648614609	0.116282152689	0.0554471278464	0.025490528251	0.0193738077481	0.0202207842135	0.0212731516369	0.0251396174577	0.0495019614861
r	0.0735189690291	0.373867739293	0.20718220487	0.14009438423	0.0600474426155	0.0238958427503	0.0166584925827	0.0172444280712	0.016661473879	0.0314411724859	0.0393876904954
a	0.0662993230097	0.239687246431	0.25937306829	0.18161146141	0.0754384808718	0.0307183142501	0.0200581641942	0.0208896760237	0.0193353246263	0.041727124162	0.0448615968318
s	0.0571732743366	0.163203715477	0.272615022763	0.201355153803	0.0824200269573	0.04497140475	0.0211487547314	0.0205584920079	0.0184306082088	0.045327608054	0.0727956989439
t	0.0519130581122	0.107995705159	0.231540340921	0.196314384601	0.0962866756524	0.0613017349167	0.0239895849105	0.020079397336	0.0172769694029	0.051732036018	0.141570232981
è	0.0409898193707	0.0930292683863	0.217773446974	0.2594151282	0.107050891884	0.0570896783056	0.0229804949702	0.0168105024453	0.0146262464676	0.043904112006	0.126330510994
o	0.0354353397902	0.0793314561288	0.195984815658	0.340090042733	0.134002297295	0.0568650594352	0.0197763649901	0.0143942374818	0.0126629721559	0.0384129373353	0.0730442703313
n	0.0308222132634	0.0632300853763	0.147647905219	0.298725347578	0.150451099098	0.0617403531451	0.0164771549967	0.0119492724939	0.010531514052	0.0472349791118	0.161189756777
m	0.0190195710878	0.0584532284588	0.109456468406	0.235720449193	0.154855033033	0.072778017715	0.0182689849989	0.00847781416463	0.00963616135067	0.0476787597039	0.265654918926
o	0.0170936903626	0.0465035761529	0.0755171561353	0.195791816398	0.214911011011	0.122925639238	0.026006628333	0.00920706805488	0.0125992537836	0.047371486568	0.232072306309
l	0.0160616167875	0.034453792051	0.0622291187118	0.169179605466	0.247822337004	0.155503213079	0.029717176111	0.010902822685	0.0144833845945	0.0545573955227	0.205089435436
ì	0.0120846255958	0.031957164017	0.0736172395706	0.231657868489	0.261568445668	0.13158170436	0.0273960587037	0.0106922442283	0.0123826748648	0.0466563985076	0.160405411812
m	0.0148864751986	0.0362855880057	0.0925980131902	0.246930289496	0.249825815223	0.116038201453	0.0366188529012	0.0126624847428	0.0123892716216	0.0357104328359	0.146054403937
o	0.0162944250662	0.0338039960019	0.0789605043967	0.166417096499	0.250381605074	0.184200067151	0.0551570843004	0.0143917282476	0.0157099238739	0.0378207442786	0.146862701312
a	0.0132620750221	0.0217465320006	0.0380995681322	0.117967698833	0.273801201691	0.293120355717	0.0774648614335	0.0149589094159	0.0175028412913	0.0490483147595	0.083027767104
n	0.0116276250074	0.0190768773335	0.0433442893774	0.103687566278	0.214650733897	0.290421451906	0.0840308204778	0.0167987698053	0.0209106137638	0.0661958382532	0.129255555701
a	0.0125973416691	0.0210659924445	0.0466760964591	0.086557055426	0.169184911299	0.266712483969	0.111237806826	0.0245710232684	0.0300261045879	0.0735745127511	0.157796518567
m	0.0135343805564	0.0232125641482	0.0476255654864	0.080201885142	0.1624876371	0.25384682799	0.114692368942	0.0277724410895	0.0395291348626	0.090813970917	0.146282839522
m	0.0116386368521	0.0231059547161	0.0617773218288	0.103710961714	0.169654879033	0.20849460933	0.0857578229807	0.0306397136965	0.0552188116209	0.087123023639	0.162877946507
è	0.0114322889507	0.0219664182387	0.0503700406096	0.0928357205713	0.170949293011	0.23041020311	0.12938220766	0.0581703045655	0.0661783705403	0.0489247745463	0.119380582169
n	0.0142298963169	0.0224549394129	0.0370092802032	0.0690456068571	0.151693431004	0.252442067703	0.17367606922	0.0808430015218	0.0555413235134	0.0463477248488	0.0967171273897
o	0.0138796821056	0.017765976471	0.0262422600677	0.0502768689524	0.107117643668	0.208456689234	0.20639868974	0.117603767174	0.0640992745045	0.0714092082829	0.116750042463
