 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.7687615	0.1464003	0.01362875	0.007097955	0.005862715	0.00508743	0.00962911	0.026772965	0.01675927
n	0.513395166667	0.244206766667	0.0507521166667	0.013113585	0.00845479166667	0.00662635333333	0.0163324033333	0.0740373883333	0.0730814233333
ì	0.293358722222	0.421673255556	0.0735951388889	0.017481195	0.00806522722222	0.00635066777778	0.0151609644444	0.0770577294444	0.0872570744444
c	0.174661607407	0.462826751852	0.20424347963	0.046540265	0.0128214857407	0.00583026592593	0.00879409814813	0.0382936431481	0.0459883581481
h	0.120937235802	0.278167583951	0.372574826543	0.102942421667	0.0371590285802	0.0105906819753	0.0130086460494	0.0317127143827	0.032906752716
e	0.107359511934	0.152084261317	0.463343942181	0.118952173889	0.0464236761934	0.0162710606584	0.0197296486831	0.0382464714609	0.037589317572
t	0.072444003978	0.090840420439	0.49646531406	0.132491757963	0.0507496253978	0.0166202202195	0.0224430162277	0.0507134238203	0.0672326058573
o	0.0516936346593	0.0640963734797	0.462999771353	0.141425585988	0.0560943417993	0.0156937400732	0.0247759720759	0.0603159746068	0.122905201952
r	0.0398591448864	0.0493910244932	0.369823257118	0.181727861996	0.0804563472664	0.0162796466911	0.0222924573586	0.0626763915356	0.177494067317
ì	0.0329332149621	0.0408832081644	0.291324752373	0.276325287332	0.121923115755	0.0172838155637	0.0166050324529	0.0482066971785	0.154514689106
s	0.026689371654	0.0340780027215	0.245072250791	0.340311429111	0.187410371918	0.0277050051879	0.013353324151	0.0282509323928	0.097129029702
o	0.022137857218	0.0272454009072	0.18868741693	0.36537547637	0.259114790639	0.0333475017293	0.013143474717	0.0211233441309	0.0698244099007
n	0.0196502190727	0.0243521003024	0.16308147231	0.329162492123	0.29890559688	0.0311131005764	0.0173822915723	0.019356081377	0.0969967366336
t	0.0184258730242	0.0208200001008	0.107001357437	0.271166830708	0.339555865627	0.0523853668588	0.0306245305241	0.0248309937923	0.135189245545
a	0.0218947576747	0.0231350333669	0.0706906191457	0.232053276903	0.344711955209	0.101227022286	0.035856343508	0.0390790312641	0.131351748515
e	0.0243601192249	0.0251983444556	0.0567104063819	0.192307425634	0.330105651736	0.164126340762	0.032689747836	0.043288277088	0.131213582838
m	0.0202445864083	0.0209312814852	0.061022468794	0.185403141878	0.330371217245	0.185262780254	0.0370721159453	0.043808425696	0.115883894279
a	0.0182791754694	0.0189700938284	0.063914189598	0.161954713959	0.266941072415	0.191345593418	0.0512337053151	0.0456922085653	0.181669331426
n	0.0164450151565	0.0170350379428	0.0490984631993	0.133216904653	0.216055690805	0.206263531139	0.0906608017717	0.0451795361884	0.226045443809
t	0.0134893617188	0.0139196526476	0.0368654210664	0.110501001551	0.181322096935	0.21430351038	0.121754600591	0.0502882120628	0.25755648127
e	0.0149660872396	0.0153180175492	0.0284189403555	0.064759800517	0.107464498978	0.228816170127	0.134462866864	0.0539666373543	0.351827160423
ì	0.0119305024132	0.0125152191831	0.0266169467852	0.0578366001723	0.0864640329927	0.276956723376	0.169016288955	0.0482608791181	0.310402720141
t	0.00824235413773	0.00882005306103	0.0220881489284	0.0717513000574	0.116983944331	0.292339907792	0.179303762985	0.064841859706	0.235628240047
s	0.00718772471258	0.00771833768701	0.0197697496428	0.0662650666858	0.111870214777	0.235554635931	0.189363920995	0.0880952865687	0.274174746682
e	0.00745829823753	0.00809686256234	0.0207287165476	0.0425549222286	0.0615916049257	0.171443578644	0.255684973665	0.0980180955229	0.334422582227
r	0.00625757274584	0.00674401418745	0.0165627721825	0.0374959407429	0.0587192349752	0.164129226215	0.304920991222	0.114822365174	0.290347527409
e	0.00634330091528	0.00670774139582	0.0149757240608	0.035991813581	0.0585215116584	0.150445642072	0.315240997074	0.137338455058	0.274434509136
k	0.00637098697176	0.00685686379861	0.0227468746869	0.057761604527	0.0895765372195	0.121973114024	0.328037665691	0.117789985019	0.248885836379
a	0.00698434899059	0.0074751312662	0.023820658229	0.0625475348423	0.0986263790732	0.101144638008	0.301450221897	0.170670495006	0.227280278793
v	0.00679080299686	0.00719071042207	0.020846152743	0.0687795116141	0.101003326358	0.103087479336	0.270970073966	0.200165931669	0.221165426264
r	0.00424822766562	0.00455509347402	0.0173230542477	0.0675294672047	0.0959743421193	0.099303993112	0.235180691322	0.299340077223	0.176544142088
è	0.00253625455521	0.00271572615801	0.0081281414159	0.0260037024016	0.0363505807064	0.0407324543707	0.136352263774	0.566048359074	0.181132047363
c	0.00181774018507	0.00287505371934	0.0170686338053	0.0504854841339	0.0616727602355	0.0638961081236	0.0982984545913	0.531928119691	0.171957015788
h	0.00496279672836	0.00647179123978	0.0232703446018	0.0634251280446	0.0757619867452	0.0825969360412	0.114971484864	0.409244706564	0.219294005263
i	0.00759200224279	0.00834466707993	0.0137577715339	0.0287310893482	0.0341621755817	0.0442796120137	0.0852597616213	0.526974235521	0.250898335088
</S>	0.0073512561214	0.00779583853997	0.010271920767	0.0175821646741	0.0208587577908	0.0286414060069	0.0594057808106	0.623616617761	0.224476167544
