 	perché	aveva	lavorato	molto	</S>
j	0.6871455	0.09672275	0.02906935	0.0717056	0.1153571
a	0.565475166667	0.104429416667	0.02657555	0.117121533333	0.186398366667
t	0.347141055556	0.195655138889	0.0557921166667	0.136947177778	0.264464455556
ì	0.204259351852	0.40284937963	0.0659687055556	0.0967514592593	0.230171151852
ì	0.179356117284	0.61968179321	0.0425746351852	0.0429298464198	0.115457383951
c	0.150569039095	0.56699293107	0.103811611728	0.0478407754733	0.130785461317
h	0.153898346365	0.37993664369	0.176581537243	0.110231125158	0.179352487106
e	0.140103648788	0.31449888123	0.252739179081	0.117630408386	0.175028162369
p	0.0801272729293	0.204964427077	0.425466393027	0.098491169462	0.190951387456
o	0.0343419143098	0.088656842359	0.526515464342	0.096340023154	0.254146462485
l	0.0199098047699	0.0512790141197	0.560067821447	0.132301974385	0.236441854162
e	0.01381690159	0.0365868047066	0.530465940482	0.186722658128	0.232407984721
m	0.0104667371967	0.0264931015689	0.460371980161	0.274239219376	0.22842912824
ì	0.00779511906557	0.0197846671896	0.350502993387	0.433846073125	0.18807117608
s	0.00688812968852	0.0182140557299	0.186377231129	0.539309024375	0.249211392027
o	0.00522935656284	0.0130172152433	0.0912562103763	0.646234341458	0.244262797342
n	0.00396430885428	0.00949026841443	0.119301970125	0.691081113819	0.176162265781
t	0.00326223295143	0.00793274280481	0.134550523375	0.716949371273	0.137305088594
a	0.00222247098381	0.00432813426827	0.0656814744583	0.798256790424	0.129511362865
p	0.0018652369946	0.00635304475609	0.150428924819	0.717442263475	0.123910787622
o	0.00159100566487	0.0069877349187	0.18512707494	0.679046421158	0.127247929207
d	0.00166290522162	0.00924629830623	0.202945458313	0.645872807053	0.140272643069
d	0.00170845840721	0.0121107794354	0.222514819438	0.540484935684	0.223181214356
h	0.00227337946907	0.0127555064785	0.141782939813	0.600449645228	0.242738738119
ì	0.00259250648969	0.0131468454928	0.109796079938	0.695408881743	0.179055579373
</S>	0.00228117324485	0.0113650377464	0.089119689969	0.724266440872	0.172967289686
