 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.7606005	0.13559405	0.021625535	0.011381365	0.006894155	0.003357915	0.0058125	0.00520992	0.005883205	0.016121315	0.010731265	0.016788125
n	0.503961166667	0.260937016667	0.0537791116667	0.0190051883333	0.0132743183333	0.006846475	0.0153733666667	0.00769708	0.00894376833333	0.0272723383333	0.0271568883333	0.0557534083333
è	0.337288388889	0.326439338889	0.0876877038889	0.0383376961111	0.0250388394444	0.0120766583333	0.0180412722222	0.00808053	0.0102278894444	0.0274512794444	0.0401224627778	0.0692081027778
r	0.342569462963	0.276763446296	0.119899567963	0.0533069987037	0.0363620798148	0.0198145194444	0.0172780074074	0.01031782	0.0131651631481	0.0235300931481	0.0369614875926	0.0500315342593
t	0.304658487654	0.188271482099	0.180704189321	0.0679306995679	0.0512299266049	0.0320875064815	0.0245068024691	0.0159921733333	0.0192370543827	0.0337992643827	0.0377191958642	0.0438633114198
i	0.196376895885	0.186083827366	0.236266729774	0.0771429665226	0.0574805088683	0.0407810021605	0.0315471341564	0.0187882911111	0.0228812847942	0.0419223214609	0.0455834652881	0.0451455038066
n	0.103415031962	0.201846275789	0.310475243258	0.0856703221742	0.0745822362894	0.0389996673868	0.0302964113855	0.0154138337037	0.0178962782647	0.034269640487	0.0373615884294	0.0497736679355
è	0.082571010654	0.203677425263	0.373056747753	0.0912901073914	0.0780411787631	0.0356478224623	0.0262777704618	0.0123976145679	0.0114345260882	0.0222275734957	0.0221420294765	0.0412363893118
s	0.071895070218	0.185735808421	0.378352582584	0.11549136913	0.094157492921	0.0511699408208	0.0269145568206	0.011882204856	0.0089628920294	0.0134252344986	0.0151472998255	0.0268655631039
s	0.035978523406	0.115367869474	0.368040860861	0.172298456377	0.140145830974	0.0818394136069	0.0261122522735	0.0111836016187	0.00758863734313	0.0121486281662	0.0130365232752	0.016259054368
u	0.026074807802	0.088581323158	0.376132286954	0.190619152126	0.129806710325	0.082258837869	0.0297372174245	0.0123048338729	0.00848858578104	0.0138004760554	0.0162875077584	0.0259076181227
m	0.023213935934	0.0665604410527	0.273865562318	0.145937384042	0.103843670108	0.0977129792897	0.0454013724748	0.0358029446243	0.013137461927	0.0175733253518	0.0327169025861	0.144233572708
u	0.0191648786447	0.0367436803509	0.154917320773	0.163185128014	0.146475556703	0.134498993097	0.0496989241583	0.0455367815414	0.0143037906423	0.0184758751173	0.035868500862	0.181130390903
k	0.0149271128816	0.0275424934503	0.128543073591	0.194458376005	0.196432852234	0.142478997699	0.0543136080528	0.0584520938471	0.0129032002141	0.0184174250391	0.0252214002873	0.126308996968
u	0.0129057576272	0.0223366644834	0.10046882453	0.189754458668	0.221174617411	0.154219332566	0.0588605693509	0.0691806312824	0.0135237334047	0.0182818416797	0.0224475334291	0.116845365656
à	0.0118004725424	0.0173852881611	0.0975773748433	0.223612819556	0.249634539137	0.180067777522	0.0456772897836	0.0536811104275	0.0139469778016	0.0127343872266	0.015551361143	0.0783301218853
i	0.0104344441808	0.013965229387	0.0815409582811	0.211761273185	0.257430513046	0.190926925841	0.0557203965945	0.0721020034758	0.0174834259339	0.0099800357422	0.0114624037143	0.0671920739618
s	0.0105271480603	0.0124148864623	0.0525283860937	0.147841391062	0.218387171015	0.157112541947	0.102717765531	0.126412334492	0.0260027753113	0.0155364785807	0.0162617345714	0.114257091321
à	0.0087037260201	0.00995442548743	0.0391817953646	0.116912097021	0.175101723672	0.148074080649	0.136906255177	0.156420444831	0.0334373251038	0.0170970261936	0.0189966448571	0.139214363774
m	0.0064957920067	0.0128370284958	0.0484268984549	0.113439599007	0.163358907891	0.139894660216	0.140694418392	0.158286148277	0.0422448083679	0.0261081087312	0.0236721482857	0.124541121258
b	0.00541115400223	0.0169260761653	0.056728199485	0.0958484330023	0.165945969297	0.128068520072	0.132302472797	0.174186382759	0.059020169456	0.0413352362437	0.0262850494286	0.0979419404193
a	0.00529788800074	0.0132139187218	0.0438960998283	0.0708386110008	0.140533123099	0.119019440024	0.167507490932	0.197360127586	0.103992156485	0.0408419454146	0.0208824831429	0.0766162801398
v	0.00490989266691	0.0081949662406	0.0247631999428	0.0412514036669	0.0772745076997	0.0756597466747	0.178586830311	0.169800009195	0.140265052162	0.112069515138	0.0461090610476	0.121115160047
ò	0.00440075755564	0.0062415620802	0.0220606999809	0.035396767889	0.0553191692332	0.0683471488916	0.167525610104	0.145761303065	0.152150684054	0.146339371713	0.0575744203492	0.138882386682
